TARGETID,p_void,p_sheet,p_filament,p_knot,H
39632991739185876,0.0,0.09,0.91,0.0,0.21823490853205144
39632941722112327,0.0,0.62,0.38,0.0,0.47902101111314976
39632971908515321,0.0,0.38,0.62,0.0,0.47902101111314976
39632976861990624,0.0,0.0,0.98,0.02,0.07072027127091034
39632941726302366,0.0,0.89,0.11,0.0,0.249957979082264
39633001545467488,0.0,0.74,0.26,0.0,0.4133731862463089
39632996642328478,0.0,0.98,0.02,0.0,0.07072027127091034
39632996642328431,0.01,0.7,0.29,0.0,0.47227179466312613
39632951842964692,0.0,0.05,0.95,0.0,0.14319847855797813
39632961888325204,0.0,0.86,0.14,0.0,0.292119405821428
39632946767858144,0.0,0.99,0.01,0.0,0.04039656794795559
39632956867741039,0.0,0.97,0.03,0.0,0.0971959289157881
39632996650714620,0.0,0.27,0.73,0.0,0.42073231810408784
39632976878766399,0.0,0.1,0.9,0.0,0.2344977967946406
39632996650714787,0.0,0.83,0.17,0.0,0.32885238937210975
39632966883740310,0.0,0.49,0.51,0.0,0.49985572087640495
39632986781516528,0.0,0.02,0.98,0.0,0.07072027127091034
39632966883740341,0.0,0.77,0.23,0.0,0.38900565177326885
39632966883740364,0.0,0.16,0.84,0.0,0.3171547773202831
39632976887157512,0.0,0.96,0.04,0.0,0.12114609454120741
39632986777323605,0.0,0.33,0.67,0.0,0.4574631863898637
39632986777323594,0.0,0.62,0.38,0.0,0.47902101111314976
39632981828047236,0.0,0.22,0.78,0.0,0.38008375148098283
39632941722111887,0.0,0.16,0.84,0.0,0.3171547773202831
39632946776244856,0.0,0.1,0.9,0.0,0.2344977967946406
39632976861990545,0.0,0.28,0.72,0.0,0.4277254052800653
39632976861991393,0.0,0.78,0.22,0.0,0.38008375148098283
39632981836433526,0.0,0.9,0.1,0.0,0.2344977967946406
39632946780442323,0.0,0.48,0.52,0.0,0.4994227679976009
39632951826187335,0.0,0.32,0.68,0.0,0.45219072886224687
39632996642324917,0.0,0.64,0.36,0.0,0.4713415946277461
39632956863547887,0.0,0.54,0.46,0.0,0.49768921941011285
39632996650715773,0.0,0.57,0.43,0.0,0.4929075185894599
39632966917296355,0.0,0.56,0.44,0.0,0.4947937606110278
39632976870379678,0.0,0.13,0.87,0.0,0.2787190925139945
39632961909293247,0.0,0.54,0.46,0.0,0.49768921941011285
39632966908907905,0.0,0.28,0.72,0.0,0.4277254052800653
39632986781516717,0.0,0.07,0.93,0.0,0.18296182545011158
39632956876132701,0.0,0.02,0.97,0.01,0.11097036642660543
39632986781516937,0.0,0.21,0.79,0.0,0.37074136996563684
39632986781517397,0.0,0.01,0.99,0.0,0.04039656794795559
39632991714019122,0.0,0.04,0.96,0.0,0.12114609454120741
39632966917296314,0.0,0.01,0.99,0.0,0.04039656794795559
39632956884518108,0.0,0.73,0.27,0.0,0.42073231810408784
39632951817802132,0.02,0.98,0.0,0.0,0.07072027127091034
39632981823851378,0.0,0.01,0.99,0.0,0.04039656794795559
39632961900907687,0.0,0.98,0.02,0.0,0.07072027127091034
39632996642324834,0.0,0.98,0.02,0.0,0.07072027127091034
39632946784633970,0.0,0.12,0.88,0.0,0.2646804326436822
39632961909293856,0.0,0.92,0.08,0.0,0.2010895951011364
39632986806684096,0.0,0.79,0.21,0.0,0.37074136996563684
39632956884519344,0.0,0.15,0.85,0.0,0.3049201523582002
39632961888324485,0.0,0.13,0.87,0.0,0.2787190925139945
39632946780442747,0.0,0.91,0.09,0.0,0.21823490853205144
39632991734989694,0.0,0.43,0.57,0.0,0.4929075185894599
39632986806681948,0.0,0.27,0.73,0.0,0.42073231810408784
39632986802491407,0.0,0.04,0.96,0.0,0.12114609454120741
39632981836433715,0.0,0.01,0.99,0.0,0.04039656794795559
39632946780442717,0.0,0.1,0.9,0.0,0.2344977967946406
39632966917296573,0.01,0.95,0.04,0.0,0.16124668093016215
39632981823852777,0.0,0.22,0.78,0.0,0.38008375148098283
39632981836433706,0.0,0.69,0.31,0.0,0.4465867291889284
39632956863547134,0.0,1.0,0.0,0.0,-0.0
39632946780442467,0.0,0.4,0.6,0.0,0.4854752972273343
39632946780442436,0.0,0.67,0.33,0.0,0.4574631863898637
39632991714018277,0.0,0.33,0.67,0.0,0.4574631863898637
39632991714018310,0.0,0.75,0.25,0.0,0.4056390622295664
39632966917296492,0.0,0.07,0.93,0.0,0.18296182545011158
39632956863547156,0.0,0.89,0.11,0.0,0.249957979082264
39632956876132486,0.0,0.23,0.77,0.0,0.38900565177326885
39632956876132285,0.0,0.64,0.36,0.0,0.4713415946277461
39632991722409995,0.0,0.22,0.78,0.0,0.38008375148098283
39632996646522525,0.0,0.15,0.85,0.0,0.3049201523582002
39632986789906712,0.0,0.13,0.87,0.0,0.2787190925139945
39632961875739429,0.0,0.79,0.21,0.0,0.37074136996563684
39632966883738937,0.0,0.55,0.45,0.0,0.49638722699390414
39632951834577811,0.0,0.0,0.99,0.01,0.04039656794795559
39633001549661513,0.0,0.23,0.77,0.0,0.38900565177326885
39632951834578277,0.0,0.09,0.91,0.0,0.21823490853205144
39632996646519417,0.0,0.31,0.69,0.0,0.4465867291889284
39632976891349739,0.0,0.38,0.62,0.0,0.47902101111314976
39632991709825057,0.0,0.91,0.09,0.0,0.21823490853205144
39632961892516298,0.0,0.14,0.86,0.0,0.292119405821428
39632951838771984,0.0,0.04,0.95,0.01,0.16124668093016215
39632996646520570,0.0,0.96,0.04,0.0,0.12114609454120741
39632956867743127,0.0,0.67,0.33,0.0,0.4574631863898637
39632956884518489,0.0,0.01,0.99,0.0,0.04039656794795559
39632996646521992,0.0,0.79,0.21,0.0,0.37074136996563684
39632986794102528,0.0,0.17,0.83,0.0,0.32885238937210975
39632986794102580,0.0,0.05,0.95,0.0,0.14319847855797813
39632991726601622,0.0,0.91,0.09,0.0,0.21823490853205144
39632986798293871,0.0,0.04,0.96,0.0,0.12114609454120741
39632961900907771,0.0,0.9,0.1,0.0,0.2344977967946406
39632961905102671,0.0,0.45,0.55,0.0,0.49638722699390414
39632961905102610,0.0,0.9,0.1,0.0,0.2344977967946406
39632996642327648,0.0,0.04,0.96,0.0,0.12114609454120741
39632956871936908,0.0,0.98,0.02,0.0,0.07072027127091034
39632966913099042,0.0,0.85,0.15,0.0,0.3049201523582002
39632991714019390,0.0,0.33,0.67,0.0,0.4574631863898637
39632986798293133,0.0,0.61,0.39,0.0,0.4823997742525436
39632996646523592,0.0,0.75,0.25,0.0,0.4056390622295664
39632996646523431,0.0,0.25,0.75,0.0,0.4056390622295664
39632996646523204,0.0,0.83,0.17,0.0,0.32885238937210975
39632996646523081,0.0,0.71,0.29,0.0,0.43436062316970225
39632986785714032,0.0,0.06,0.94,0.0,0.16372245957723813
39632976861990075,0.0,0.99,0.01,0.0,0.04039656794795559
39632996642327831,0.0,0.08,0.92,0.0,0.2010895951011364
39632986785714131,0.0,0.0,1.0,0.0,-0.0
39632996646523018,0.0,0.88,0.12,0.0,0.2646804326436822
39632996642327888,0.0,0.7,0.3,0.0,0.44064544961534635
39632991726601556,0.0,0.82,0.18,0.0,0.34003852286413994
39632981828042936,0.0,0.02,0.98,0.0,0.07072027127091034
39632956880327033,0.0,0.89,0.11,0.0,0.249957979082264
39632966921486765,0.0,0.99,0.01,0.0,0.04039656794795559
39632956884519470,0.0,0.11,0.89,0.0,0.249957979082264
39632991739186848,0.0,0.48,0.52,0.0,0.4994227679976009
39632966921486758,0.0,0.57,0.43,0.0,0.4929075185894599
39632991739187005,0.0,0.53,0.47,0.0,0.4987007942838698
39632966887935890,0.0,0.24,0.76,0.0,0.39752013969226113
39632946784633844,0.0,0.35,0.65,0.0,0.4670340276877455
39632966887935786,0.0,0.82,0.18,0.0,0.34003852286413994
39632946788827786,0.0,0.4,0.6,0.0,0.4854752972273343
39632956884519458,0.0,0.07,0.93,0.0,0.18296182545011158
39632991739184760,0.0,0.87,0.13,0.0,0.2787190925139945
39632981836432830,0.0,0.0,1.0,0.0,-0.0
39632981836432559,0.0,0.37,0.63,0.0,0.47533604634353294
39632956884519845,0.0,0.46,0.54,0.0,0.49768921941011285
39632966929876201,0.0,0.38,0.62,0.0,0.47902101111314976
39632956884519654,0.0,0.04,0.96,0.0,0.12114609454120741
39632966892126459,0.0,0.76,0.24,0.0,0.39752013969226113
39632991739187293,0.0,0.45,0.55,0.0,0.49638722699390414
39632981836432239,0.0,0.9,0.1,0.0,0.2344977967946406
39632991739186363,0.0,0.22,0.78,0.0,0.38008375148098283
39632976874572080,0.0,0.16,0.84,0.0,0.3171547773202831
39632961917683843,0.0,0.61,0.39,0.0,0.4823997742525436
39632951851355013,0.0,0.28,0.72,0.0,0.4277254052800653
39632991739186827,0.0,0.32,0.68,0.0,0.45219072886224687
39632961917683761,0.0,0.0,0.93,0.07,0.18296182545011158
39632976878765859,0.0,0.81,0.19,0.0,0.3507357299419487
39632966921489671,0.0,0.62,0.38,0.0,0.47902101111314976
39632966921488626,0.0,0.85,0.15,0.0,0.3049201523582002
39632951834576139,0.0,0.12,0.88,0.0,0.2646804326436822
39632951834575731,0.0,0.98,0.02,0.0,0.07072027127091034
39632991739186642,0.0,0.75,0.25,0.0,0.4056390622295664
39632956859354008,0.0,0.81,0.19,0.0,0.3507357299419487
39632991739186395,0.0,0.72,0.28,0.0,0.4277254052800653
39632966892128176,0.0,0.05,0.95,0.0,0.14319847855797813
39632966892127640,0.0,0.99,0.01,0.0,0.04039656794795559
39632966921486960,0.0,0.96,0.04,0.0,0.12114609454120741
39632966929876242,0.0,0.9,0.1,0.0,0.2344977967946406
39632966921490911,0.0,0.3,0.7,0.0,0.44064544961534635
39632981828043849,0.0,0.14,0.86,0.0,0.292119405821428
39632991734990746,0.0,0.24,0.76,0.0,0.39752013969226113
39632961896713137,0.0,0.55,0.45,0.0,0.49638722699390414
39632966929876255,0.0,0.69,0.31,0.0,0.4465867291889284
39632961884127451,0.0,0.03,0.97,0.0,0.0971959289157881
39632976874572059,0.0,0.46,0.54,0.0,0.49768921941011285
39632956884518603,0.0,0.0,0.99,0.01,0.04039656794795559
39632991734990159,0.0,0.17,0.83,0.0,0.32885238937210975
39632981828043061,0.0,0.13,0.87,0.0,0.2787190925139945
39632966904710069,0.0,0.96,0.04,0.0,0.12114609454120741
39632961871547952,0.0,0.98,0.02,0.0,0.07072027127091034
39632991734990002,0.0,0.01,0.98,0.01,0.08072027127091033
39632991734989769,0.0,0.85,0.15,0.0,0.3049201523582002
39632966900519299,0.0,0.11,0.88,0.01,0.28950944366190023
39632981828043964,0.0,0.21,0.79,0.0,0.37074136996563684
39632981828043979,0.0,0.31,0.69,0.0,0.4465867291889284
39632946784633684,0.0,0.79,0.21,0.0,0.37074136996563684
39632946784633138,0.0,0.62,0.38,0.0,0.47902101111314976
39632946784635564,0.0,0.93,0.07,0.0,0.18296182545011158
39632946784635427,0.0,0.08,0.92,0.0,0.2010895951011364
39632981840629191,0.0,0.26,0.74,0.0,0.4133731862463089
39632981840629242,0.0,0.11,0.89,0.0,0.249957979082264
39632966921486696,0.0,0.77,0.23,0.0,0.38900565177326885
39632981836433339,0.0,0.79,0.21,0.0,0.37074136996563684
39632981828044028,0.0,0.06,0.94,0.0,0.16372245957723813
39632981840629969,0.0,0.0,0.99,0.01,0.04039656794795559
39632966887933294,0.0,0.0,1.0,0.0,-0.0
39632981836433345,0.0,0.0,0.95,0.05,0.14319847855797813
39632991709823380,0.0,1.0,0.0,0.0,-0.0
39632951838771174,0.0,0.24,0.76,0.0,0.39752013969226113
39632996646522111,0.0,0.14,0.86,0.0,0.292119405821428
39632951838773021,0.0,0.01,0.99,0.0,0.04039656794795559
39633001545469287,0.0,0.55,0.45,0.0,0.49638722699390414
39632996646522018,0.0,0.4,0.6,0.0,0.4854752972273343
39632951838772963,0.0,0.15,0.85,0.0,0.3049201523582002
39633001545467173,0.0,0.14,0.85,0.01,0.33142210248480686
39632996646522071,0.0,0.41,0.59,0.0,0.488250234378912
39632996646522040,0.0,0.33,0.67,0.0,0.4574631863898637
39632951838769798,0.0,0.14,0.86,0.0,0.292119405821428
39632951838770642,0.0,0.99,0.01,0.0,0.04039656794795559
39632951838772827,0.0,0.04,0.91,0.05,0.2628333312247715
39632956876130789,0.0,0.84,0.16,0.0,0.3171547773202831
39632951838771094,0.0,0.26,0.74,0.0,0.4133731862463089
39632996646522335,0.0,0.97,0.03,0.0,0.0971959289157881
39632996646522152,0.0,0.94,0.06,0.0,0.16372245957723813
39632951838772723,0.0,0.0,0.95,0.05,0.14319847855797813
39632951838770266,0.0,0.07,0.9,0.03,0.2785623417561752
39632951838770367,0.0,0.92,0.08,0.0,0.2010895951011364
39632951838770489,0.0,0.09,0.91,0.0,0.21823490853205144
39632951838770498,0.0,0.9,0.1,0.0,0.2344977967946406
39632951838770567,0.0,0.19,0.81,0.0,0.3507357299419487
39632951838772650,0.0,0.02,0.92,0.06,0.23354072007950172
39632981849017906,0.0,0.72,0.28,0.0,0.4277254052800653
39632981861601061,0.0,0.0,0.93,0.07,0.18296182545011158
39632981828044128,0.0,0.74,0.26,0.0,0.4133731862463089
39632981857407631,0.0,0.73,0.27,0.0,0.42073231810408784
39632981844820307,0.0,0.09,0.91,0.0,0.21823490853205144
39632981828043896,0.0,0.0,0.9,0.1,0.2344977967946406
39632956876132796,0.0,0.75,0.25,0.0,0.4056390622295664
39632981849015896,0.0,0.19,0.81,0.0,0.3507357299419487
39632991714017458,0.0,0.15,0.85,0.0,0.3049201523582002
39632981849016350,0.0,0.17,0.83,0.0,0.32885238937210975
39632981823852488,0.0,0.03,0.97,0.0,0.0971959289157881
39632981828043245,0.0,0.51,0.49,0.0,0.49985572087640495
39632991705633510,0.0,0.03,0.97,0.0,0.0971959289157881
39632981823852882,0.0,0.2,0.8,0.0,0.36096404744368116
39632991709823969,0.0,0.58,0.42,0.0,0.49072694751682683
39632981828043079,0.0,0.74,0.26,0.0,0.4133731862463089
39632991705633360,0.0,0.34,0.66,0.0,0.46240935248651505
39632981828042975,0.0,0.0,1.0,0.0,-0.0
39632981828043706,0.0,0.05,0.95,0.0,0.14319847855797813
39632951842965313,0.0,0.88,0.12,0.0,0.2646804326436822
39632956876132714,0.0,0.4,0.6,0.0,0.4854752972273343
39632981861600276,0.0,0.32,0.68,0.0,0.45219072886224687
39632981823849887,0.0,0.62,0.38,0.0,0.47902101111314976
39632981823850174,0.0,0.16,0.84,0.0,0.3171547773202831
39632996646522549,0.0,0.74,0.26,0.0,0.4133731862463089
39632981836433938,0.0,0.56,0.44,0.0,0.4947937606110278
39632981823850241,0.0,0.12,0.88,0.0,0.2646804326436822
39632981823850263,0.0,0.0,1.0,0.0,-0.0
39632981836432457,0.0,0.59,0.41,0.0,0.488250234378912
39632991705633044,0.0,0.0,1.0,0.0,-0.0
39632991705633580,0.0,0.46,0.54,0.0,0.49768921941011285
39632991709824821,0.0,0.22,0.78,0.0,0.38008375148098283
39632991705633101,0.0,0.34,0.66,0.0,0.46240935248651505
39632956876132492,0.0,0.06,0.94,0.0,0.16372245957723813
39632956876132554,0.0,0.49,0.51,0.0,0.49985572087640495
39632981832240776,0.0,0.51,0.49,0.0,0.49985572087640495
39632951838769723,0.0,0.87,0.13,0.0,0.2787190925139945
39632951834579368,0.0,0.71,0.29,0.0,0.43436062316970225
39632956880322677,0.0,0.0,0.99,0.01,0.04039656794795559
39632956880325588,0.0,0.52,0.48,0.0,0.4994227679976009
39632956880325649,0.0,0.04,0.96,0.0,0.12114609454120741
39632951851354350,0.0,0.75,0.25,0.0,0.4056390622295664
39632951834576715,0.0,0.36,0.64,0.0,0.4713415946277461
39632956871936727,0.0,0.94,0.06,0.0,0.16372245957723813
39632956871937076,0.0,0.52,0.48,0.0,0.4994227679976009
39632951834576492,0.0,0.85,0.15,0.0,0.3049201523582002
39632951826187947,0.0,0.25,0.75,0.0,0.4056390622295664
39632951834576474,0.0,0.34,0.66,0.0,0.46240935248651505
39632951826187273,0.0,0.0,1.0,0.0,-0.0
39632951826187263,0.01,0.95,0.04,0.0,0.16124668093016215
39632951826186301,0.0,1.0,0.0,0.0,-0.0
39632991739187079,0.0,0.04,0.96,0.0,0.12114609454120741
39632991739184884,0.0,0.23,0.77,0.0,0.38900565177326885
39632991734993833,0.0,0.43,0.57,0.0,0.4929075185894599
39632951821993033,0.0,0.09,0.91,0.0,0.21823490853205144
39632951826187978,0.0,1.0,0.0,0.0,-0.0
39632951826189599,0.0,0.63,0.37,0.0,0.47533604634353294
39632951826190649,0.0,0.07,0.93,0.0,0.18296182545011158
39632951834575672,0.0,0.19,0.81,0.0,0.3507357299419487
39632951834575417,0.0,0.09,0.91,0.0,0.21823490853205144
39632951834575348,0.0,0.0,0.9,0.1,0.2344977967946406
39632951834575260,0.0,0.93,0.07,0.0,0.18296182545011158
39632951834575102,0.0,0.89,0.11,0.0,0.249957979082264
39632951834575097,0.0,0.43,0.57,0.0,0.4929075185894599
39632951830385464,0.0,0.03,0.97,0.0,0.0971959289157881
39632951830385282,0.0,0.0,1.0,0.0,-0.0
39632951830385245,0.0,0.01,0.99,0.0,0.04039656794795559
39632951830384697,0.0,0.45,0.55,0.0,0.49638722699390414
39632951830384476,0.0,0.58,0.42,0.0,0.49072694751682683
39632951830384024,0.0,0.26,0.74,0.0,0.4133731862463089
39632951830383766,0.0,0.82,0.18,0.0,0.34003852286413994
39632951830382799,0.0,0.05,0.95,0.0,0.14319847855797813
39632951830382232,0.0,0.28,0.72,0.0,0.4277254052800653
39632951830382087,0.0,0.47,0.53,0.0,0.4987007942838698
39632951830382013,0.0,0.13,0.87,0.0,0.2787190925139945
39632951830381991,0.0,1.0,0.0,0.0,-0.0
39632951830380673,0.0,0.02,0.98,0.0,0.07072027127091034
39632991734993261,0.0,0.13,0.87,0.0,0.2787190925139945
39632991734993146,0.0,0.9,0.1,0.0,0.2344977967946406
39632951821992863,0.0,0.14,0.86,0.0,0.292119405821428
39632991734993040,0.0,0.95,0.05,0.0,0.14319847855797813
39632991730797023,0.0,0.97,0.03,0.0,0.0971959289157881
39632991730796640,0.0,0.42,0.58,0.0,0.49072694751682683
39632991730796614,0.0,0.43,0.57,0.0,0.4929075185894599
39632991730796102,0.0,0.75,0.25,0.0,0.4056390622295664
39632951817801278,0.0,0.52,0.48,0.0,0.4994227679976009
39632991730795813,0.0,0.04,0.96,0.0,0.12114609454120741
39632991730795435,0.0,0.91,0.09,0.0,0.21823490853205144
39632991730795341,0.0,0.33,0.67,0.0,0.4574631863898637
39632991730795250,0.0,0.46,0.54,0.0,0.49768921941011285
39632991730794796,0.0,0.89,0.11,0.0,0.249957979082264
39632991730794767,0.0,0.96,0.04,0.0,0.12114609454120741
39632991726604631,0.0,0.02,0.98,0.0,0.07072027127091034
39632991722410171,0.0,0.18,0.82,0.0,0.34003852286413994
39632991722409954,0.0,0.14,0.86,0.0,0.292119405821428
39632991722409914,0.0,0.9,0.1,0.0,0.2344977967946406
39632991722409845,0.0,0.41,0.59,0.0,0.488250234378912
39632991722407600,0.0,0.18,0.82,0.0,0.34003852286413994
39632991722408960,0.0,0.06,0.94,0.0,0.16372245957723813
39632991730797644,0.0,0.53,0.47,0.0,0.4987007942838698
39632991714019650,0.0,0.87,0.13,0.0,0.2787190925139945
39632951817801509,0.0,1.0,0.0,0.0,-0.0
39632956884517951,0.0,0.89,0.11,0.0,0.249957979082264
39632951821992270,0.0,0.07,0.93,0.0,0.18296182545011158
39632991734992374,0.0,0.25,0.75,0.0,0.4056390622295664
39632991734991622,0.0,0.77,0.23,0.0,0.38900565177326885
39632991734990961,0.0,0.93,0.07,0.0,0.18296182545011158
39632991734990799,0.0,1.0,0.0,0.0,-0.0
39632991722407073,0.0,0.88,0.12,0.0,0.2646804326436822
39632991734990607,0.0,0.49,0.51,0.0,0.49985572087640495
39632991734990363,0.0,0.01,0.84,0.15,0.3441379826496441
39632991722407551,0.0,0.83,0.17,0.0,0.32885238937210975
39632991722407566,0.0,0.79,0.21,0.0,0.37074136996563684
39632991734990138,0.0,0.02,0.98,0.0,0.07072027127091034
39632991734990130,0.0,0.02,0.93,0.05,0.2131710453499437
39632991734989749,0.0,0.03,0.97,0.0,0.0971959289157881
39632956880327105,0.0,0.14,0.86,0.0,0.292119405821428
39632991734989497,0.0,0.82,0.18,0.0,0.34003852286413994
39632991734989450,0.0,0.44,0.56,0.0,0.4947937606110278
39632991734989435,0.03,0.97,0.0,0.0,0.0971959289157881
39632991734989414,0.0,0.1,0.9,0.0,0.2344977967946406
39632991734989283,0.0,0.05,0.95,0.0,0.14319847855797813
39632956884517634,0.0,0.0,1.0,0.0,-0.0
39632991730798983,0.0,0.37,0.63,0.0,0.47533604634353294
39632991714019497,0.0,0.46,0.54,0.0,0.49768921941011285
39632951834577597,0.02,0.88,0.1,0.0,0.30368177794258344
39632996642329187,0.0,0.27,0.73,0.0,0.42073231810408784
39632996642329008,0.0,0.71,0.29,0.0,0.43436062316970225
39632951834577596,0.0,0.36,0.64,0.0,0.4713415946277461
39632996642328407,0.0,0.73,0.27,0.0,0.42073231810408784
39632996642328257,0.0,0.1,0.9,0.0,0.2344977967946406
39632996642328094,0.0,0.72,0.28,0.0,0.4277254052800653
39632956876130394,0.0,0.85,0.15,0.0,0.3049201523582002
39632986794101992,0.0,0.56,0.44,0.0,0.4947937606110278
39632996642329321,0.0,0.82,0.18,0.0,0.34003852286413994
39632951834577583,0.0,0.06,0.93,0.01,0.20367037270049304
39632996642328056,0.0,0.53,0.47,0.0,0.4987007942838698
39632951834577514,0.0,0.05,0.95,0.0,0.14319847855797813
39632951834577505,0.0,0.03,0.96,0.01,0.13737165703039006
39632986794102869,0.0,0.0,0.94,0.06,0.16372245957723813
39632951834577470,0.0,0.46,0.54,0.0,0.49768921941011285
39632986794102927,0.0,0.83,0.17,0.0,0.32885238937210975
39632951834577439,0.0,0.66,0.34,0.0,0.46240935248651505
39632951834577416,0.0,0.66,0.34,0.0,0.46240935248651505
39632951834577348,0.0,0.84,0.16,0.0,0.3171547773202831
39632951834577536,0.0,0.58,0.42,0.0,0.49072694751682683
39632996642329400,0.0,0.69,0.31,0.0,0.4465867291889284
39632986794101509,0.0,0.55,0.45,0.0,0.49638722699390414
39632986794101025,0.0,0.01,0.99,0.0,0.04039656794795559
39632996646520794,0.0,0.01,0.99,0.0,0.04039656794795559
39632956876130665,0.0,0.12,0.88,0.0,0.2646804326436822
39632951834579125,0.0,0.36,0.64,0.0,0.4713415946277461
39632951834579029,0.0,0.84,0.16,0.0,0.3171547773202831
39632951834578962,0.0,0.15,0.85,0.0,0.3049201523582002
39632951834578933,0.0,0.09,0.91,0.0,0.21823490853205144
39632986794098745,0.0,0.0,1.0,0.0,-0.0
39632956876130517,0.0,0.85,0.15,0.0,0.3049201523582002
39632951834578786,0.0,0.15,0.85,0.0,0.3049201523582002
39632996646520583,0.01,0.76,0.23,0.0,0.4275060148322434
39632986794098831,0.0,0.01,0.96,0.03,0.13737165703039006
39632996646520383,0.0,0.85,0.15,0.0,0.3049201523582002
39632951834578777,0.0,0.11,0.89,0.0,0.249957979082264
39632951834578709,0.0,0.29,0.71,0.0,0.43436062316970225
39632996646520338,0.0,0.06,0.93,0.01,0.20367037270049304
39632996646519360,0.0,0.84,0.16,0.0,0.3171547773202831
39632951834577816,0.0,0.93,0.07,0.0,0.18296182545011158
39632951834577333,0.0,0.03,0.96,0.01,0.13737165703039006
39632996642327722,0.0,0.75,0.25,0.0,0.4056390622295664
39632951834577332,0.0,0.39,0.61,0.0,0.4823997742525436
39632951834577255,0.0,0.82,0.18,0.0,0.34003852286413994
39632996642327071,0.0,0.4,0.6,0.0,0.4854752972273343
39632996642327038,0.0,0.91,0.09,0.0,0.21823490853205144
39632996642326992,0.0,0.92,0.08,0.0,0.2010895951011364
39632996642326880,0.0,0.43,0.57,0.0,0.4929075185894599
39632996642325739,0.0,0.05,0.95,0.0,0.14319847855797813
39632996642325487,0.0,0.43,0.57,0.0,0.4929075185894599
39632986798296202,0.0,0.07,0.93,0.0,0.18296182545011158
39632996642325421,0.0,0.48,0.52,0.0,0.4994227679976009
39632991722407932,0.0,0.95,0.05,0.0,0.14319847855797813
39632986798296924,0.0,0.04,0.96,0.0,0.12114609454120741
39632986802487392,0.0,0.43,0.57,0.0,0.4929075185894599
39632986802487563,0.0,0.04,0.96,0.0,0.12114609454120741
39632956876129110,0.0,0.69,0.31,0.0,0.4465867291889284
39632956876128898,0.0,0.12,0.88,0.0,0.2646804326436822
39632956876128873,0.0,0.0,1.0,0.0,-0.0
39632956876128734,0.0,0.29,0.71,0.0,0.43436062316970225
39632956871938872,0.0,0.64,0.36,0.0,0.4713415946277461
39632956871938842,0.0,0.61,0.39,0.0,0.4823997742525436
39632956871938542,0.0,0.01,0.93,0.06,0.20367037270049304
39632986798294829,0.0,0.34,0.66,0.0,0.46240935248651505
39632956871938435,0.0,0.3,0.7,0.0,0.44064544961534635
39632986798294579,0.0,0.08,0.92,0.0,0.2010895951011364
39632951834577222,0.0,0.29,0.71,0.0,0.43436062316970225
39632986798293223,0.0,0.17,0.83,0.0,0.32885238937210975
39632986798293266,0.0,0.03,0.97,0.0,0.0971959289157881
39632986798293439,0.0,0.04,0.96,0.0,0.12114609454120741
39632951834577017,0.0,0.5,0.5,0.0,0.5
39632951834576805,0.0,0.94,0.06,0.0,0.16372245957723813
39632986798293449,0.0,0.53,0.47,0.0,0.4987007942838698
39632986798293530,0.0,0.74,0.26,0.0,0.4133731862463089
39632996642327366,0.0,0.95,0.05,0.0,0.14319847855797813
