TARGETID,p_void,p_sheet,p_filament,p_knot,H
39633271448929105,0.0,0.2,0.8,0.0,0.36096404744368116
39633297365534272,0.0,0.18,0.82,0.0,0.34003852286413994
39633275198638705,0.0,0.07,0.92,0.01,0.22283217282912027
39633297365535246,0.0,0.46,0.54,0.0,0.49768921941011285
39633263869822500,0.0,0.02,0.98,0.0,0.07072027127091034
39633271440542852,0.0,0.84,0.16,0.0,0.3171547773202831
39633271440539918,0.0,0.0,1.0,0.0,-0.0
39633271440539799,0.0,0.98,0.02,0.0,0.07072027127091034
39633263869822494,0.0,0.04,0.96,0.0,0.12114609454120741
39633297365535273,0.0,0.06,0.94,0.0,0.16372245957723813
39633263869822426,0.0,0.11,0.89,0.0,0.249957979082264
39633300968442058,0.0,0.12,0.88,0.0,0.2646804326436822
39633263874015283,0.0,1.0,0.0,0.0,-0.0
39633271448930931,0.0,0.11,0.89,0.0,0.249957979082264
39633271448930899,0.0,0.87,0.13,0.0,0.2787190925139945
39633263865629891,0.0,0.82,0.18,0.0,0.34003852286413994
39633271448930878,0.0,0.01,0.99,0.0,0.04039656794795559
39633263869822289,0.0,0.98,0.02,0.0,0.07072027127091034
39633271448930782,0.0,0.81,0.19,0.0,0.3507357299419487
39633286368069928,0.0,0.58,0.42,0.0,0.49072694751682683
39633304550378583,0.0,0.67,0.33,0.0,0.4574631863898637
39633263869824238,0.0,1.0,0.0,0.0,-0.0
39633275198638315,0.0,0.05,0.95,0.0,0.14319847855797813
39633267669861556,0.0,0.0,0.99,0.01,0.04039656794795559
39633267669861463,0.0,0.17,0.83,0.0,0.32885238937210975
39633290050669443,0.0,0.39,0.61,0.0,0.4823997742525436
39633290054860822,0.0,0.13,0.87,0.0,0.2787190925139945
39633297340368324,0.0,0.15,0.85,0.0,0.3049201523582002
39633290054861419,0.0,0.96,0.04,0.0,0.12114609454120741
39633297340368322,0.0,0.8,0.2,0.0,0.36096404744368116
39633297340368274,0.0,0.06,0.94,0.0,0.16372245957723813
39633304571349473,0.0,0.88,0.12,0.0,0.2646804326436822
39633290071638253,0.0,0.74,0.26,0.0,0.4133731862463089
39633297340367158,0.0,0.36,0.64,0.0,0.4713415946277461
39633297340367129,0.0,0.96,0.04,0.0,0.12114609454120741
39633263865628814,0.0,0.57,0.43,0.0,0.4929075185894599
39633300955857307,0.0,0.65,0.35,0.0,0.4670340276877455
39633263865627546,0.0,0.15,0.85,0.0,0.3049201523582002
39633271453125236,0.0,0.79,0.21,0.0,0.37074136996563684
39633263865627084,0.0,0.13,0.87,0.0,0.2787190925139945
39633263865627237,0.0,0.98,0.02,0.0,0.07072027127091034
39633290050667388,0.0,0.08,0.92,0.0,0.2010895951011364
39633263865627344,0.0,0.52,0.48,0.0,0.4994227679976009
39633271457319351,0.0,0.08,0.92,0.0,0.2010895951011364
39633271457319717,0.09,0.91,0.0,0.0,0.21823490853205144
39633271457319720,0.0,0.98,0.02,0.0,0.07072027127091034
39633271465707657,0.0,0.29,0.71,0.0,0.43436062316970225
39633271453125726,0.0,0.55,0.45,0.0,0.49638722699390414
39633300968442026,0.0,0.74,0.26,0.0,0.4133731862463089
39633297344561383,0.0,0.03,0.95,0.02,0.1674722434193448
39633267669861367,0.0,0.33,0.67,0.0,0.4574631863898637
39633267669861294,0.0,0.52,0.48,0.0,0.4994227679976009
39633267669861284,0.0,0.0,0.95,0.05,0.14319847855797813
39633297361339330,0.0,0.34,0.66,0.0,0.46240935248651505
39633304562961707,0.0,0.92,0.08,0.0,0.2010895951011364
39633271453123572,0.0,0.08,0.92,0.0,0.2010895951011364
39633304567153536,0.0,0.83,0.17,0.0,0.32885238937210975
39633297348757363,0.0,0.43,0.57,0.0,0.4929075185894599
39633304567154236,0.0,0.63,0.37,0.0,0.47533604634353294
39633304567154758,0.0,0.91,0.09,0.0,0.21823490853205144
39633304567154813,0.0,0.07,0.93,0.0,0.18296182545011158
39633267665668313,0.0,0.94,0.06,0.0,0.16372245957723813
39633297361340260,0.0,0.88,0.12,0.0,0.2646804326436822
39633304571347600,0.0,0.38,0.62,0.0,0.47902101111314976
39633263865629483,0.0,0.97,0.03,0.0,0.0971959289157881
39633300951664761,0.0,0.92,0.08,0.0,0.2010895951011364
39633297344562659,0.0,0.82,0.18,0.0,0.34003852286413994
39633297344562789,0.0,0.66,0.34,0.0,0.46240935248651505
39633271453125189,0.0,0.14,0.86,0.0,0.292119405821428
39633304571347878,0.0,0.75,0.25,0.0,0.4056390622295664
39633267661474183,0.0,0.26,0.74,0.0,0.4133731862463089
39633297348757448,0.0,0.9,0.1,0.0,0.2344977967946406
39633297348757447,0.0,0.06,0.94,0.0,0.16372245957723813
39633297361340333,0.0,0.11,0.89,0.0,0.249957979082264
39633263869823045,0.0,0.12,0.88,0.0,0.2646804326436822
39633293712295596,0.0,0.32,0.68,0.0,0.45219072886224687
39633275215413851,0.0,0.01,0.99,0.0,0.04039656794795559
39633275215414763,0.0,0.39,0.61,0.0,0.4823997742525436
39633275215414896,0.0,0.76,0.24,0.0,0.39752013969226113
39633293720685381,0.0,0.51,0.49,0.0,0.49985572087640495
39633282693858832,0.0,0.53,0.47,0.0,0.4987007942838698
39633275215415341,0.0,0.02,0.98,0.0,0.07072027127091034
39633282681277646,0.0,0.0,0.95,0.05,0.14319847855797813
39633282681277591,0.0,0.0,0.98,0.02,0.07072027127091034
39633293703907766,0.0,0.43,0.57,0.0,0.4929075185894599
39633275215415124,0.0,0.09,0.91,0.0,0.21823490853205144
39633293720685386,0.0,0.25,0.75,0.0,0.4056390622295664
39633275215414361,0.0,0.17,0.83,0.0,0.32885238937210975
39633275215413827,0.0,0.53,0.47,0.0,0.4987007942838698
39633275215413838,0.0,0.37,0.63,0.0,0.47533604634353294
39633290046472222,0.0,0.04,0.96,0.0,0.12114609454120741
39633278973510568,0.0,0.55,0.45,0.0,0.49638722699390414
39633275215414439,0.0,0.18,0.82,0.0,0.34003852286413994
39633275215413859,0.0,0.08,0.92,0.0,0.2010895951011364
39633275215413910,0.0,0.68,0.32,0.0,0.45219072886224687
39633293720685835,0.0,0.21,0.79,0.0,0.37074136996563684
39633293716488825,0.0,0.12,0.88,0.0,0.2646804326436822
39633300985218303,0.0,0.07,0.93,0.0,0.18296182545011158
39633275215414336,0.0,0.49,0.51,0.0,0.49985572087640495
39633278944152072,0.0,0.96,0.04,0.0,0.12114609454120741
39633282689664376,0.03,0.95,0.02,0.0,0.1674722434193448
39633300985218858,0.0,1.0,0.0,0.0,-0.0
39633282681276575,0.0,0.38,0.62,0.0,0.47902101111314976
39633282681275634,0.0,0.4,0.6,0.0,0.4854752972273343
39633293720683769,0.0,0.01,0.96,0.03,0.13737165703039006
39633282651917450,0.01,0.99,0.0,0.0,0.04039656794795559
39633293720683637,0.0,0.98,0.02,0.0,0.07072027127091034
39633293720683480,0.0,0.19,0.81,0.0,0.3507357299419487
39633293720683599,0.0,0.58,0.42,0.0,0.49072694751682683
39633290046472538,0.0,0.06,0.94,0.0,0.16372245957723813
39633290046472519,0.0,0.5,0.5,0.0,0.5
39633290042281079,0.0,0.73,0.27,0.0,0.42073231810408784
39633290046472228,0.0,0.05,0.95,0.0,0.14319847855797813
39633290042280981,0.0,0.35,0.65,0.0,0.4670340276877455
39633282651917324,0.0,0.98,0.02,0.0,0.07072027127091034
39633282693857840,0.0,0.91,0.09,0.0,0.21823490853205144
39633290042278234,0.0,0.12,0.88,0.0,0.2646804326436822
39633290042278326,0.0,0.01,0.97,0.02,0.11097036642660543
39633278944152030,0.0,0.65,0.35,0.0,0.4670340276877455
39633290042278425,0.0,0.91,0.09,0.0,0.21823490853205144
39633300985218550,0.0,0.08,0.9,0.02,0.2705942015390087
39633282693859773,0.0,1.0,0.0,0.0,-0.0
39633282681277184,0.0,0.7,0.3,0.0,0.44064544961534635
39633282693857744,0.0,0.53,0.47,0.0,0.4987007942838698
39633282656109741,0.0,0.33,0.67,0.0,0.4574631863898637
39633282681277164,0.0,0.61,0.39,0.0,0.4823997742525436
39633282689663177,0.0,0.0,1.0,0.0,-0.0
39633282681274522,0.0,0.88,0.12,0.0,0.2646804326436822
39633282681274668,0.0,0.07,0.93,0.0,0.18296182545011158
39633290029698275,0.0,0.97,0.03,0.0,0.0971959289157881
39633293703908507,0.0,0.32,0.68,0.0,0.45219072886224687
39633290042281102,0.0,1.0,0.0,0.0,-0.0
39633293703908862,0.0,0.96,0.04,0.0,0.12114609454120741
39633278935762450,0.0,0.47,0.53,0.0,0.4987007942838698
39633278935762289,0.0,0.11,0.89,0.0,0.249957979082264
39633293703908593,0.0,0.29,0.71,0.0,0.43436062316970225
39633278952540900,0.0,0.21,0.79,0.0,0.37074136996563684
39633293724878324,0.0,0.14,0.86,0.0,0.292119405821428
39633293716489642,0.0,0.69,0.31,0.0,0.4465867291889284
39633278952540983,0.0,0.94,0.06,0.0,0.16372245957723813
39633278952540986,0.0,0.1,0.9,0.0,0.2344977967946406
39633282672885965,0.0,0.43,0.57,0.0,0.4929075185894599
39633282693860167,0.0,0.96,0.04,0.0,0.12114609454120741
39633282660304262,0.0,0.0,1.0,0.0,-0.0
39633278931570090,0.0,0.09,0.91,0.0,0.21823490853205144
39633282693860165,0.0,0.52,0.48,0.0,0.4994227679976009
39633278931569822,0.01,0.91,0.08,0.0,0.24088153359695552
39633286393234177,0.0,0.05,0.95,0.0,0.14319847855797813
39633293699714529,0.0,0.0,1.0,0.0,-0.0
39633278931567563,0.0,0.85,0.15,0.0,0.3049201523582002
39633300972635387,0.0,0.23,0.77,0.0,0.38900565177326885
39633278935762470,0.0,0.29,0.71,0.0,0.43436062316970225
39633282664498612,0.0,0.29,0.71,0.0,0.43436062316970225
39633282660305925,0.0,0.2,0.8,0.0,0.36096404744368116
39633282685470586,0.0,0.3,0.7,0.0,0.44064544961534635
39633282660304518,0.0,0.15,0.85,0.0,0.3049201523582002
39633278931569646,0.0,0.63,0.37,0.0,0.47533604634353294
39633286351292962,0.0,0.4,0.6,0.0,0.4854752972273343
39633282677080630,0.0,0.08,0.92,0.0,0.2010895951011364
39633282685469000,0.0,0.52,0.48,0.0,0.4994227679976009
39633278965123308,0.0,0.88,0.12,0.0,0.2646804326436822
39633282660303299,0.0,0.72,0.28,0.0,0.4277254052800653
39633282685469980,0.0,0.27,0.73,0.0,0.42073231810408784
39633282660303644,0.0,0.06,0.94,0.0,0.16372245957723813
39633278969317236,0.0,0.93,0.07,0.0,0.18296182545011158
39633290029697371,0.0,0.66,0.34,0.0,0.46240935248651505
39633278960929747,0.0,0.01,0.99,0.0,0.04039656794795559
39633282656112017,0.0,0.2,0.8,0.0,0.36096404744368116
39633282685470746,0.0,0.2,0.8,0.0,0.36096404744368116
39633282660304725,0.0,0.12,0.88,0.0,0.2646804326436822
39633282656111856,0.0,0.93,0.07,0.0,0.18296182545011158
39633282656111868,0.0,0.47,0.53,0.0,0.4987007942838698
39633282660305807,0.0,0.04,0.96,0.0,0.12114609454120741
39633282660305773,0.0,0.89,0.11,0.0,0.249957979082264
39633282660305677,0.0,0.43,0.57,0.0,0.4929075185894599
39633282656109436,0.0,0.97,0.03,0.0,0.0971959289157881
39633282656111889,0.0,0.68,0.32,0.0,0.45219072886224687
39633282660303796,0.0,0.12,0.88,0.0,0.2646804326436822
39633282656109546,0.0,0.09,0.91,0.0,0.21823490853205144
39633282656111116,0.0,0.22,0.78,0.0,0.38008375148098283
39633282656111068,0.0,0.0,1.0,0.0,-0.0
39633282660303358,0.0,0.14,0.86,0.0,0.292119405821428
39633282660303840,0.0,0.04,0.96,0.0,0.12114609454120741
39633282660303889,0.0,0.52,0.48,0.0,0.4994227679976009
39633282656111125,0.0,0.13,0.87,0.0,0.2787190925139945
39633282656111133,0.0,0.23,0.77,0.0,0.38900565177326885
39633286363876061,0.0,0.87,0.13,0.0,0.2787190925139945
39633282656111138,0.0,0.11,0.89,0.0,0.249957979082264
39633282660304438,0.02,0.97,0.01,0.0,0.11097036642660543
39633282656111520,0.0,0.05,0.94,0.01,0.1832231322266888
39633282656109669,0.0,0.51,0.49,0.0,0.49985572087640495
39633282656109643,0.0,0.89,0.11,0.0,0.249957979082264
39633282660303723,0.0,0.12,0.88,0.0,0.2646804326436822
39633282656111783,0.0,0.32,0.68,0.0,0.45219072886224687
39633282656109617,0.0,0.08,0.92,0.0,0.2010895951011364
39633282656109497,0.0,0.9,0.1,0.0,0.2344977967946406
39633275198639408,0.0,0.21,0.79,0.0,0.37074136996563684
39633271453123324,0.0,0.65,0.35,0.0,0.4670340276877455
39633282656109382,0.0,0.25,0.75,0.0,0.4056390622295664
39633271465706339,0.0,0.17,0.83,0.0,0.32885238937210975
39633271461512168,0.0,0.22,0.78,0.0,0.38008375148098283
39633271461512147,0.0,0.83,0.17,0.0,0.32885238937210975
39633271461512065,0.0,0.75,0.25,0.0,0.4056390622295664
39633271461511481,0.0,0.66,0.34,0.0,0.46240935248651505
39633271461511405,0.0,0.01,0.99,0.0,0.04039656794795559
39633271461511325,0.0,0.3,0.7,0.0,0.44064544961534635
39633271457320595,0.0,0.11,0.89,0.0,0.249957979082264
39633278960929007,0.0,0.0,1.0,0.0,-0.0
39633271457319205,0.0,0.32,0.68,0.0,0.45219072886224687
39633271457317233,0.0,0.83,0.17,0.0,0.32885238937210975
39633271453125451,0.0,0.49,0.51,0.0,0.49985572087640495
39633282685471884,0.0,0.31,0.69,0.0,0.4465867291889284
39633278969316016,0.0,0.0,0.99,0.01,0.04039656794795559
39633271465706581,0.0,0.12,0.88,0.0,0.2646804326436822
39633278969316867,0.0,0.69,0.31,0.0,0.4465867291889284
39633271465706588,0.0,0.98,0.02,0.0,0.07072027127091034
39633290050667271,0.0,0.71,0.29,0.0,0.43436062316970225
39633290050666982,0.0,0.01,0.99,0.0,0.04039656794795559
39633290050666720,0.0,0.49,0.51,0.0,0.49985572087640495
39633290046475414,0.0,0.08,0.92,0.0,0.2010895951011364
39633278960928801,0.0,0.36,0.64,0.0,0.4713415946277461
39633290046475227,0.0,0.12,0.88,0.0,0.2646804326436822
39633290046475057,0.0,0.12,0.87,0.01,0.30414992414989617
39633308140702487,0.0,1.0,0.0,0.0,-0.0
39633308140700942,0.0,0.0,0.99,0.01,0.04039656794795559
39633271465708113,0.0,0.36,0.64,0.0,0.4713415946277461
39633282685472212,0.0,0.82,0.18,0.0,0.34003852286413994
39633282685471968,0.0,0.64,0.36,0.0,0.4713415946277461
39633282656109392,0.0,0.01,0.99,0.0,0.04039656794795559
39633278969317104,0.0,0.35,0.65,0.0,0.4670340276877455
39633308140700186,0.0,0.99,0.01,0.0,0.04039656794795559
39633271453123795,0.0,0.67,0.33,0.0,0.4574631863898637
39633271453123373,0.0,0.4,0.6,0.0,0.4854752972273343
39633271453123352,0.0,0.56,0.44,0.0,0.4947937606110278
39633271453123165,0.0,0.82,0.18,0.0,0.34003852286413994
39633271453123075,0.0,0.0,1.0,0.0,-0.0
39633271453123051,0.0,0.0,0.99,0.01,0.04039656794795559
39633271453123008,0.0,0.1,0.9,0.0,0.2344977967946406
39633282647723503,0.0,0.64,0.36,0.0,0.4713415946277461
39633271453122984,0.0,0.34,0.66,0.0,0.46240935248651505
39633282685470884,0.0,0.01,0.99,0.0,0.04039656794795559
39633282651914892,0.0,0.41,0.59,0.0,0.488250234378912
39633282651916493,0.0,0.46,0.54,0.0,0.49768921941011285
39633282651916684,0.0,0.42,0.58,0.0,0.49072694751682683
39633282685470754,0.0,0.82,0.18,0.0,0.34003852286413994
39633282656109225,0.0,0.81,0.19,0.0,0.3507357299419487
39633271453123806,0.0,0.29,0.71,0.0,0.43436062316970225
39633278969317202,0.0,0.2,0.8,0.0,0.36096404744368116
39633271453123840,0.0,0.11,0.89,0.0,0.249957979082264
39633271453123852,0.0,0.18,0.82,0.0,0.34003852286413994
39633278969317375,0.0,1.0,0.0,0.0,-0.0
39633278969317392,0.0,0.81,0.19,0.0,0.3507357299419487
39633278969317808,0.0,0.0,0.96,0.04,0.12114609454120741
39633278969319185,0.0,0.84,0.16,0.0,0.3171547773202831
39633278973511097,0.0,0.92,0.08,0.0,0.2010895951011364
39633278973511103,0.0,0.9,0.1,0.0,0.2344977967946406
39633282685471571,0.0,0.04,0.95,0.01,0.16124668093016215
39633278973511213,0.0,0.0,0.98,0.02,0.07072027127091034
39633278973511355,0.0,0.84,0.16,0.0,0.3171547773202831
39633271453125024,0.0,0.36,0.64,0.0,0.4713415946277461
39633282647722638,0.0,0.63,0.37,0.0,0.47533604634353294
39633271453124914,0.02,0.98,0.0,0.0,0.07072027127091034
39633271453124597,0.0,0.2,0.8,0.0,0.36096404744368116
39633271453123996,0.0,0.16,0.84,0.0,0.3171547773202831
39633271453123843,0.0,0.9,0.1,0.0,0.2344977967946406
39633282660306915,0.0,0.05,0.94,0.01,0.1832231322266888
39633267665669543,0.0,0.44,0.56,0.0,0.4947937606110278
39633282664498764,0.0,0.68,0.32,0.0,0.45219072886224687
39633271448930055,0.0,0.1,0.9,0.0,0.2344977967946406
39633271448930004,0.0,0.77,0.23,0.0,0.38900565177326885
39633282681277802,0.0,0.02,0.98,0.0,0.07072027127091034
39633282685468970,0.0,0.01,0.98,0.01,0.08072027127091033
39633271436345406,0.0,0.87,0.13,0.0,0.2787190925139945
39633271436345446,0.0,0.53,0.47,0.0,0.4987007942838698
39633271448930066,0.0,0.89,0.11,0.0,0.249957979082264
39633271436345517,0.0,0.19,0.81,0.0,0.3507357299419487
39633271436346234,0.0,0.52,0.48,0.0,0.4994227679976009
39633271436346260,0.0,0.04,0.96,0.0,0.12114609454120741
39633271436346334,0.0,0.02,0.98,0.0,0.07072027127091034
39633271436346407,0.0,0.15,0.85,0.0,0.3049201523582002
39633271436345522,0.0,0.1,0.9,0.0,0.2344977967946406
39633271448930068,0.0,0.0,0.99,0.01,0.04039656794795559
39633271448930130,0.0,0.88,0.12,0.0,0.2646804326436822
39633271448930337,0.0,0.23,0.77,0.0,0.38900565177326885
39633282681277294,0.0,0.0,0.96,0.04,0.12114609454120741
39633271448930952,0.0,0.0,1.0,0.0,-0.0
39633271448930939,0.0,0.05,0.95,0.0,0.14319847855797813
39633271448930890,0.0,0.04,0.96,0.0,0.12114609454120741
39633282681277670,0.0,0.0,0.98,0.02,0.07072027127091034
39633271448930829,0.0,0.35,0.65,0.0,0.4670340276877455
39633271448930821,0.0,0.04,0.96,0.0,0.12114609454120741
39633271448930799,0.0,0.96,0.04,0.0,0.12114609454120741
39633282681277691,0.0,0.7,0.3,0.0,0.44064544961534635
39633271448930734,0.0,0.38,0.62,0.0,0.47902101111314976
39633282681277708,0.0,0.01,0.99,0.0,0.04039656794795559
39633271448930592,0.0,0.25,0.75,0.0,0.4056390622295664
39633271448930565,0.0,0.01,0.92,0.07,0.22283217282912027
39633271448930552,0.0,0.72,0.28,0.0,0.4277254052800653
39633271436346601,0.0,0.55,0.45,0.0,0.49638722699390414
39633271436347359,0.0,0.14,0.86,0.0,0.292119405821428
39633271436348323,0.0,0.16,0.84,0.0,0.3171547773202831
39633271448928581,0.0,0.51,0.49,0.0,0.49985572087640495
39633271448928752,0.0,0.35,0.65,0.0,0.4670340276877455
39633271448928851,0.0,0.18,0.82,0.0,0.34003852286413994
39633271448928860,0.0,0.2,0.8,0.0,0.36096404744368116
39633271448928971,0.0,0.45,0.55,0.0,0.49638722699390414
39633282685470576,0.0,0.5,0.5,0.0,0.5
39633282685470647,0.0,0.88,0.12,0.0,0.2646804326436822
39633271448929350,0.0,0.24,0.76,0.0,0.39752013969226113
39633282685470660,0.0,0.44,0.56,0.0,0.4947937606110278
39633282685470662,0.0,0.99,0.01,0.0,0.04039656794795559
39633271448929410,0.0,0.99,0.01,0.0,0.04039656794795559
39633271448929581,0.0,0.03,0.97,0.0,0.0971959289157881
39633271448929604,0.0,0.77,0.23,0.0,0.38900565177326885
39633271448931031,0.0,0.0,1.0,0.0,-0.0
39633271448928366,0.0,0.07,0.93,0.0,0.18296182545011158
39633271444738184,0.0,0.08,0.9,0.02,0.2705942015390087
39633271436349251,0.0,0.17,0.83,0.0,0.32885238937210975
39633282685469643,0.0,0.0,1.0,0.0,-0.0
39633282685470431,0.0,0.53,0.47,0.0,0.4987007942838698
39633271440540154,0.0,0.73,0.27,0.0,0.42073231810408784
39633271440540263,0.0,0.01,0.99,0.0,0.04039656794795559
39633271440541179,0.01,0.99,0.0,0.0,0.04039656794795559
39633271440541253,0.0,0.1,0.9,0.0,0.2344977967946406
39633271440542223,0.0,0.05,0.95,0.0,0.14319847855797813
39633271440542357,0.0,0.4,0.6,0.0,0.4854752972273343
39633271444735432,0.0,0.78,0.22,0.0,0.38008375148098283
39633282685470536,0.0,0.09,0.91,0.0,0.21823490853205144
39633271448928340,0.0,0.49,0.51,0.0,0.49985572087640495
39633282681277187,0.0,0.28,0.72,0.0,0.4277254052800653
39633271448931091,0.0,0.75,0.25,0.0,0.4056390622295664
39633267665669595,0.0,0.79,0.21,0.0,0.37074136996563684
39633267665669699,0.0,0.1,0.9,0.0,0.2344977967946406
39633267669860380,0.0,0.59,0.41,0.0,0.488250234378912
39633267669860511,0.0,0.62,0.38,0.0,0.47902101111314976
39633267669860696,0.0,0.86,0.14,0.0,0.292119405821428
39633282677082028,0.0,0.01,0.97,0.02,0.11097036642660543
39633282677082190,0.0,0.0,1.0,0.0,-0.0
39633267669860850,0.0,0.0,0.89,0.11,0.249957979082264
39633267669860896,0.0,0.05,0.95,0.0,0.14319847855797813
39633282677082992,0.0,0.46,0.54,0.0,0.49768921941011285
39633267669861093,0.0,0.08,0.92,0.0,0.2010895951011364
39633282677083227,0.0,0.01,0.99,0.0,0.04039656794795559
39633282677080715,0.0,0.5,0.5,0.0,0.5
39633308144894179,0.0,0.29,0.71,0.0,0.43436062316970225
39633282664499638,0.0,0.23,0.77,0.0,0.38900565177326885
39633271453122983,0.0,0.09,0.91,0.0,0.21823490853205144
39633271453122942,0.0,0.27,0.73,0.0,0.42073231810408784
39633271448931600,0.0,0.13,0.87,0.0,0.2787190925139945
39633267661472092,0.0,0.78,0.22,0.0,0.38008375148098283
39633282664500650,0.0,0.85,0.15,0.0,0.3049201523582002
39633282668694402,0.0,1.0,0.0,0.0,-0.0
39633282668694525,0.0,0.16,0.84,0.0,0.3171547773202831
39633267665668079,0.0,0.9,0.1,0.0,0.2344977967946406
39633267665668236,0.0,0.73,0.27,0.0,0.42073231810408784
39633267665668374,0.0,0.62,0.38,0.0,0.47902101111314976
39633267665668832,0.0,0.46,0.54,0.0,0.49768921941011285
39633267665668914,0.0,0.02,0.94,0.04,0.1912713345988728
39633267665669327,0.0,0.98,0.02,0.0,0.07072027127091034
39633267665669549,0.0,0.3,0.69,0.01,0.4784535679576163
39633282660306942,0.0,0.67,0.33,0.0,0.4574631863898637
39633267669861109,0.0,0.62,0.38,0.0,0.47902101111314976
39633267669861203,0.0,0.78,0.22,0.0,0.38008375148098283
39633267674054813,0.0,0.79,0.21,0.0,0.37074136996563684
39633267674054850,0.0,0.11,0.89,0.0,0.249957979082264
39633267674054934,0.0,0.31,0.69,0.0,0.4465867291889284
39633282681276879,0.0,0.9,0.1,0.0,0.2344977967946406
39633282681276887,0.0,0.0,1.0,0.0,-0.0
39633282681276973,0.0,0.0,0.99,0.01,0.04039656794795559
39633282681276996,0.0,0.66,0.34,0.0,0.46240935248651505
39633271448931381,0.0,0.08,0.92,0.0,0.2010895951011364
39633271448931379,0.0,0.18,0.82,0.0,0.34003852286413994
39633271448931302,0.0,0.04,0.96,0.0,0.12114609454120741
39633271448931249,0.0,0.43,0.57,0.0,0.4929075185894599
39633271448931232,0.0,0.43,0.57,0.0,0.4929075185894599
39633271448931197,0.0,0.38,0.62,0.0,0.47902101111314976
39633271448931171,0.0,0.75,0.25,0.0,0.4056390622295664
