TARGETID,p_void,p_sheet,p_filament,p_knot,H
39627769658739133,0.0,0.41,0.59,0.0,0.488250234378912
39627757604308736,0.0,0.53,0.47,0.0,0.4987007942838698
39627811966682884,0.0,0.0,0.99,0.01,0.04039656794795559
39627805914306026,0.0,0.42,0.58,0.0,0.49072694751682683
39627757587534914,0.0,0.43,0.57,0.0,0.4929075185894599
39627799861923143,0.0,0.16,0.84,0.0,0.3171547773202831
39627793830514985,0.0,0.67,0.33,0.0,0.4574631863898637
39627818002285431,0.0,0.26,0.74,0.0,0.4133731862463089
39627769671323119,0.0,0.97,0.03,0.0,0.0971959289157881
39627805931078594,0.0,0.9,0.1,0.0,0.2344977967946406
39627793851487519,0.0,0.83,0.17,0.0,0.32885238937210975
39627787782326353,0.0,0.07,0.93,0.0,0.18296182545011158
39627781746723623,0.0,0.91,0.09,0.0,0.21823490853205144
39627793834705997,0.0,0.67,0.33,0.0,0.4574631863898637
39627757604309157,0.0,0.31,0.69,0.0,0.4465867291889284
39627751560318857,0.0,0.93,0.07,0.0,0.18296182545011158
39627817998092833,0.0,0.59,0.41,0.0,0.488250234378912
39627757604309087,0.0,0.82,0.18,0.0,0.34003852286413994
39627817998093123,0.0,0.12,0.88,0.0,0.2646804326436822
39627787778133276,0.0,0.59,0.41,0.0,0.488250234378912
39627769667130149,0.01,0.68,0.31,0.0,0.48429030075228124
39627751564511674,0.0,0.42,0.58,0.0,0.49072694751682683
39627751564511846,0.0,0.35,0.65,0.0,0.4670340276877455
39627769667128872,0.0,0.47,0.53,0.0,0.4987007942838698
39627751564512216,0.0,0.71,0.29,0.0,0.43436062316970225
39627818002285382,0.0,0.02,0.97,0.01,0.11097036642660543
39627769679711776,0.0,0.45,0.55,0.0,0.49638722699390414
39627793830515253,0.0,0.57,0.43,0.0,0.4929075185894599
39627811954101973,0.0,0.27,0.73,0.0,0.42073231810408784
39627811954102374,0.0,0.5,0.5,0.0,0.5
39627763656688355,0.0,0.05,0.95,0.0,0.14319847855797813
39627763656688400,0.0,0.05,0.94,0.01,0.1832231322266888
39627763656688449,0.0,0.8,0.2,0.0,0.36096404744368116
39627799874503531,0.0,0.69,0.31,0.0,0.4465867291889284
39627763656688719,0.0,0.38,0.62,0.0,0.47902101111314976
39627787778131697,0.0,0.04,0.95,0.01,0.16124668093016215
39627763656689103,0.0,0.0,0.79,0.21,0.37074136996563684
39627763656689347,0.0,0.41,0.59,0.0,0.488250234378912
39627763656689462,0.0,0.75,0.25,0.0,0.4056390622295664
39627769683907306,0.0,0.87,0.13,0.0,0.2787190925139945
39627793855676466,0.0,0.85,0.15,0.0,0.3049201523582002
39627769683906619,0.0,0.7,0.3,0.0,0.44064544961534635
39627769683906589,0.0,0.33,0.67,0.0,0.4574631863898637
39627775727899793,0.0,0.4,0.6,0.0,0.4854752972273343
39627781776086356,0.0,0.78,0.22,0.0,0.38008375148098283
39627799895477033,0.0,0.54,0.46,0.0,0.49768921941011285
39627775723703317,0.0,0.22,0.78,0.0,0.38008375148098283
39627811954100569,0.0,0.62,0.38,0.0,0.47902101111314976
39627805922693090,0.0,0.07,0.93,0.0,0.18296182545011158
39627805931079380,0.0,0.75,0.25,0.0,0.4056390622295664
39627763648302778,0.0,0.85,0.15,0.0,0.3049201523582002
39627805931079572,0.0,0.92,0.08,0.0,0.2010895951011364
39627763648303214,0.01,0.83,0.16,0.0,0.3562867308783886
39627811949909677,0.0,0.46,0.54,0.0,0.49768921941011285
39627757595920327,0.0,0.93,0.07,0.0,0.18296182545011158
39627763648304386,0.0,0.28,0.72,0.0,0.4277254052800653
39627811966682161,0.0,0.76,0.24,0.0,0.39752013969226113
39627811966682049,0.0,0.12,0.88,0.0,0.2646804326436822
39627763652494854,0.0,0.32,0.68,0.0,0.45219072886224687
39627811962491848,0.0,0.4,0.6,0.0,0.4854752972273343
39627769688102569,0.0,0.41,0.59,0.0,0.488250234378912
39627769688102329,0.0,0.1,0.9,0.0,0.2344977967946406
39627769688102312,0.0,0.01,0.99,0.0,0.04039656794795559
39627781776086643,0.0,0.91,0.09,0.0,0.21823490853205144
39627769688102023,0.0,0.63,0.37,0.0,0.47533604634353294
39627787815881440,0.0,0.91,0.09,0.0,0.21823490853205144
39627781738332718,0.0,0.49,0.51,0.0,0.49985572087640495
39627811954100531,0.0,0.74,0.26,0.0,0.4133731862463089
39627805922693206,0.01,0.99,0.0,0.0,0.04039656794795559
39627763623135962,0.0,0.98,0.02,0.0,0.07072027127091034
39627769683906620,0.0,0.74,0.26,0.0,0.4133731862463089
39627769683902727,0.0,0.33,0.67,0.0,0.4574631863898637
39627769683903100,0.0,0.0,1.0,0.0,-0.0
39627769683902824,0.0,0.21,0.79,0.0,0.37074136996563684
39627799870311184,0.0,0.75,0.25,0.0,0.4056390622295664
39627817985512371,0.0,0.68,0.32,0.0,0.45219072886224687
39627781776082147,0.0,0.07,0.91,0.02,0.2526241113249394
39627781742531166,0.0,0.73,0.27,0.0,0.42073231810408784
39627775719510619,0.0,0.47,0.53,0.0,0.4987007942838698
39627763635717829,0.0,0.16,0.84,0.0,0.3171547773202831
39627781742528936,0.0,0.2,0.8,0.0,0.36096404744368116
39627769679713255,0.0,0.59,0.41,0.0,0.488250234378912
39627757600113194,0.0,0.31,0.69,0.0,0.4465867291889284
39627805931079120,0.0,0.62,0.38,0.0,0.47902101111314976
39627775727895512,0.0,0.0,0.99,0.01,0.04039656794795559
39627775727895552,0.0,0.0,0.97,0.03,0.0971959289157881
39627817993899300,0.0,0.61,0.39,0.0,0.4823997742525436
39627775719510790,0.0,0.72,0.28,0.0,0.4277254052800653
39627799874504848,0.0,0.7,0.3,0.0,0.44064544961534635
39627811970879466,0.0,0.08,0.92,0.0,0.2010895951011364
39627763639912782,0.0,0.72,0.28,0.0,0.4277254052800653
39627775719510871,0.0,0.0,1.0,0.0,-0.0
39627811975069735,0.0,0.08,0.92,0.0,0.2010895951011364
39627811975069769,0.0,0.11,0.89,0.0,0.249957979082264
39627805926883422,0.0,0.82,0.18,0.0,0.34003852286413994
39627811954099250,0.0,0.57,0.43,0.0,0.4929075185894599
39627787778132044,0.0,0.6,0.4,0.0,0.4854752972273343
39627811970877759,0.0,0.67,0.33,0.0,0.4574631863898637
39627799861921407,0.0,0.68,0.32,0.0,0.45219072886224687
39627811954099205,0.0,0.55,0.45,0.0,0.49638722699390414
39627805918498197,0.0,0.22,0.78,0.0,0.38008375148098283
39627818010675274,0.0,0.02,0.98,0.0,0.07072027127091034
39627763631522752,0.0,0.12,0.88,0.0,0.2646804326436822
39627811958295468,0.0,0.84,0.16,0.0,0.3171547773202831
39627811958295618,0.0,0.86,0.14,0.0,0.292119405821428
39627805918498349,0.0,0.73,0.27,0.0,0.42073231810408784
39627805918499020,0.0,0.93,0.07,0.0,0.18296182545011158
39627817985508094,0.0,0.54,0.46,0.0,0.49768921941011285
39627793851486586,0.0,0.63,0.37,0.0,0.47533604634353294
39627811966685374,0.0,0.16,0.84,0.0,0.3171547773202831
39627811954099135,0.0,0.35,0.65,0.0,0.4670340276877455
39627763631522769,0.0,0.39,0.61,0.0,0.4823997742525436
39627811970878029,0.0,0.03,0.96,0.01,0.13737165703039006
39627775732090435,0.0,0.45,0.55,0.0,0.49638722699390414
39627811958293136,0.0,0.01,0.99,0.0,0.04039656794795559
39627763627332255,0.0,0.59,0.41,0.0,0.488250234378912
39627763627331355,0.0,0.42,0.58,0.0,0.49072694751682683
39627811954102959,0.0,0.18,0.82,0.0,0.34003852286413994
39627811970879069,0.0,0.0,0.87,0.13,0.2787190925139945
39627811958293302,0.0,0.15,0.85,0.0,0.3049201523582002
39627811970879229,0.0,0.73,0.27,0.0,0.42073231810408784
39627787778132179,0.0,0.99,0.01,0.0,0.04039656794795559
39627781738336256,0.0,0.56,0.44,0.0,0.4947937606110278
39627787778131970,0.0,0.42,0.58,0.0,0.49072694751682683
39627811958293385,0.0,0.0,0.99,0.01,0.04039656794795559
39627818010677202,0.0,0.11,0.89,0.0,0.249957979082264
39627817981318087,0.0,0.36,0.64,0.0,0.4713415946277461
39627763631522851,0.0,0.12,0.88,0.0,0.2646804326436822
39627818010676111,0.0,0.97,0.03,0.0,0.0971959289157881
39627775732090397,0.0,0.41,0.59,0.0,0.488250234378912
39627793813738908,0.0,0.97,0.03,0.0,0.0971959289157881
39627817985508239,0.0,0.48,0.52,0.0,0.4994227679976009
39627769683907798,0.0,0.84,0.16,0.0,0.3171547773202831
39627793817932550,0.0,0.85,0.15,0.0,0.3049201523582002
39627763635716693,0.0,0.59,0.41,0.0,0.488250234378912
39627769683906386,0.0,0.29,0.71,0.0,0.43436062316970225
39627757595923431,0.0,0.31,0.69,0.0,0.4465867291889284
39627793822124133,0.0,0.41,0.59,0.0,0.488250234378912
39627781742530505,0.03,0.97,0.0,0.0,0.0971959289157881
39627805905917864,0.0,0.22,0.78,0.0,0.38008375148098283
39627781742530702,0.0,0.0,0.99,0.01,0.04039656794795559
39627769683904071,0.0,0.76,0.24,0.0,0.39752013969226113
39627781742529096,0.0,0.31,0.69,0.0,0.4465867291889284
39627769683903841,0.0,0.13,0.87,0.0,0.2787190925139945
39627775736288355,0.0,0.03,0.97,0.0,0.0971959289157881
39627769683903828,0.0,0.01,0.81,0.18,0.3789955935892812
39627781742530724,0.0,0.55,0.45,0.0,0.49638722699390414
39627769683903816,0.0,0.16,0.84,0.0,0.3171547773202831
39627769683903652,0.0,0.83,0.17,0.0,0.32885238937210975
39627799857729528,0.0,0.73,0.27,0.0,0.42073231810408784
39627805905915211,0.01,0.99,0.0,0.0,0.04039656794795559
39627781742529393,0.0,0.07,0.93,0.0,0.18296182545011158
39627799857730085,0.0,0.94,0.06,0.0,0.16372245957723813
39627799857730924,0.0,0.43,0.57,0.0,0.4929075185894599
39627757595918866,0.0,0.07,0.93,0.0,0.18296182545011158
39627769696488714,0.0,0.11,0.89,0.0,0.249957979082264
39627763631527779,0.0,0.68,0.32,0.0,0.45219072886224687
39627781742530054,0.0,0.8,0.2,0.0,0.36096404744368116
39627781742530092,0.0,0.47,0.53,0.0,0.4987007942838698
39627757595922204,0.0,0.57,0.43,0.0,0.4929075185894599
39627799857730303,0.0,0.45,0.55,0.0,0.49638722699390414
39627781742531055,0.0,0.59,0.41,0.0,0.488250234378912
39627793817930032,0.0,0.95,0.05,0.0,0.14319847855797813
39627769688100544,0.0,0.22,0.78,0.0,0.38008375148098283
39627769688100333,0.0,0.62,0.38,0.0,0.47902101111314976
39627793817930162,0.0,0.35,0.65,0.0,0.4670340276877455
39627769688100199,0.0,0.55,0.45,0.0,0.49638722699390414
39627799857730110,0.0,0.85,0.15,0.0,0.3049201523582002
39627769688099981,0.0,0.78,0.22,0.0,0.38008375148098283
39627793817929801,0.0,0.0,0.92,0.08,0.2010895951011364
39627817985508217,0.0,0.18,0.82,0.0,0.34003852286413994
39627799857728949,0.0,1.0,0.0,0.0,-0.0
39627781742528963,0.0,0.08,0.92,0.0,0.2010895951011364
39627793830515764,0.0,0.56,0.44,0.0,0.4947937606110278
39627805910111094,0.0,0.08,0.92,0.0,0.2010895951011364
39627793834706087,0.0,0.07,0.93,0.0,0.18296182545011158
39627817998092533,0.0,0.29,0.71,0.0,0.43436062316970225
39627817998092878,0.0,0.28,0.72,0.0,0.4277254052800653
39627817998093116,0.0,0.31,0.68,0.01,0.4842903007522812
39627818002284891,0.0,0.39,0.61,0.0,0.4823997742525436
39627793834708598,0.0,0.02,0.98,0.0,0.07072027127091034
39627763623136630,0.0,0.1,0.9,0.0,0.2344977967946406
39627818002288836,0.0,0.73,0.27,0.0,0.42073231810408784
39627818002288856,0.0,0.01,0.99,0.0,0.04039656794795559
39627781742527539,0.0,0.0,1.0,0.0,-0.0
39627769658737997,0.0,0.46,0.54,0.0,0.49768921941011285
39627811966683147,0.0,0.03,0.94,0.03,0.19372245957723813
39627811966684503,0.0,0.0,0.92,0.08,0.2010895951011364
39627763635721155,0.0,0.9,0.1,0.0,0.2344977967946406
39627775732091530,0.0,0.07,0.93,0.0,0.18296182545011158
39627763635721968,0.0,0.15,0.85,0.0,0.3049201523582002
39627763635722079,0.0,0.8,0.2,0.0,0.36096404744368116
39627793830515429,0.0,0.24,0.76,0.0,0.39752013969226113
39627793830515405,0.0,0.99,0.01,0.0,0.04039656794795559
39627781742531182,0.0,0.54,0.46,0.0,0.49768921941011285
39627757595924632,0.0,0.16,0.84,0.0,0.3171547773202831
39627793830510990,0.0,0.65,0.35,0.0,0.4670340276877455
39627757600113081,0.0,0.01,0.95,0.04,0.16124668093016215
39627817993900660,0.0,0.9,0.1,0.0,0.2344977967946406
39627781746721175,0.01,0.87,0.12,0.0,0.30414992414989617
39627781742528889,0.0,0.15,0.85,0.0,0.3049201523582002
39627817993900931,0.0,0.01,0.99,0.0,0.04039656794795559
39627799882895735,0.0,0.96,0.04,0.0,0.12114609454120741
39627781742528787,0.0,0.32,0.68,0.0,0.45219072886224687
39627799857728912,0.0,0.22,0.78,0.0,0.38008375148098283
39627793830511319,0.0,0.28,0.72,0.0,0.4277254052800653
39627793830511639,0.0,0.0,1.0,0.0,-0.0
39627781742528702,0.0,0.53,0.47,0.0,0.4987007942838698
39627769679710624,0.0,0.59,0.41,0.0,0.488250234378912
39627793830511695,0.0,0.93,0.07,0.0,0.18296182545011158
39627769679708283,0.0,0.06,0.94,0.0,0.16372245957723813
39627769675517892,0.0,0.59,0.41,0.0,0.488250234378912
39627769671326204,0.0,0.29,0.71,0.0,0.43436062316970225
39627793830512024,0.0,0.43,0.57,0.0,0.4929075185894599
39627811954099130,0.0,0.02,0.97,0.01,0.11097036642660543
39627769679711279,0.0,0.2,0.8,0.0,0.36096404744368116
39627799895478053,0.0,0.76,0.24,0.0,0.39752013969226113
39627799861921610,0.0,0.7,0.3,0.0,0.44064544961534635
39627799861922196,0.0,0.06,0.94,0.0,0.16372245957723813
39627775723702231,0.0,0.41,0.59,0.0,0.488250234378912
39627781734142788,0.0,0.94,0.06,0.0,0.16372245957723813
39627781738332277,0.0,0.89,0.11,0.0,0.249957979082264
39627824033696315,0.0,0.6,0.4,0.0,0.4854752972273343
39627781776081716,0.0,0.86,0.14,0.0,0.292119405821428
39627781738334363,0.0,0.02,0.97,0.01,0.11097036642660543
39627781738332424,0.0,0.13,0.87,0.0,0.2787190925139945
39627799899668896,0.0,0.45,0.55,0.0,0.49638722699390414
39627799899668846,0.0,0.28,0.72,0.0,0.4277254052800653
39627781738332429,0.0,0.02,0.97,0.01,0.11097036642660543
39627781738332431,0.0,0.0,0.98,0.02,0.07072027127091034
39627763639913485,0.0,0.02,0.97,0.01,0.11097036642660543
39627763639913331,0.0,0.48,0.52,0.0,0.4994227679976009
39627811941518940,0.0,0.06,0.94,0.0,0.16372245957723813
39627805926883767,0.0,0.57,0.43,0.0,0.4929075185894599
39627799870312333,0.0,0.69,0.31,0.0,0.4465867291889284
39627781738332768,0.0,0.08,0.89,0.03,0.296452280596498
39627763652496725,0.0,0.02,0.96,0.02,0.14114609454120738
39627805926883522,0.0,0.25,0.75,0.0,0.4056390622295664
39627799861922388,0.0,0.14,0.86,0.0,0.292119405821428
39627805931080032,0.0,0.13,0.87,0.0,0.2787190925139945
39627763656690598,0.0,0.3,0.7,0.0,0.44064544961534635
39627781771890545,0.0,0.03,0.97,0.0,0.0971959289157881
39627787790716779,0.0,0.05,0.93,0.02,0.21317104534994366
39627824033698084,0.0,0.9,0.1,0.0,0.2344977967946406
39627775719508762,0.0,0.0,0.97,0.03,0.0971959289157881
39627824033698177,0.01,0.88,0.11,0.0,0.28950944366190023
39627787790714673,0.0,0.07,0.93,0.0,0.18296182545011158
39627775719508495,0.0,0.5,0.5,0.0,0.5
39627781771891548,0.02,0.92,0.06,0.0,0.23354072007950172
39627775719511533,0.0,0.82,0.18,0.0,0.34003852286413994
39627805926883518,0.0,0.19,0.81,0.0,0.3507357299419487
39627799870312556,0.0,0.26,0.74,0.0,0.4133731862463089
39627781734142136,0.0,0.59,0.41,0.0,0.488250234378912
39627781771889236,0.0,0.96,0.04,0.0,0.12114609454120741
39627805926885881,0.0,0.94,0.06,0.0,0.16372245957723813
39627799870312596,0.0,0.03,0.97,0.0,0.0971959289157881
39627811941517852,0.0,0.94,0.06,0.0,0.16372245957723813
39627811941517902,0.0,1.0,0.0,0.0,-0.0
39627811941517950,0.0,0.97,0.03,0.0,0.0971959289157881
39627787782328877,0.0,0.66,0.34,0.0,0.46240935248651505
39627781771888874,0.0,0.85,0.15,0.0,0.3049201523582002
39627781734142565,0.0,0.93,0.07,0.0,0.18296182545011158
39627805931082337,0.0,0.42,0.58,0.0,0.49072694751682683
39627805926886155,0.0,0.93,0.07,0.0,0.18296182545011158
39627805931079982,0.0,0.26,0.74,0.0,0.4133731862463089
39627763627330405,0.0,0.52,0.48,0.0,0.4994227679976009
39627799861921939,0.0,0.55,0.45,0.0,0.49638722699390414
39627799861921816,0.0,0.02,0.98,0.0,0.07072027127091034
39627811954099076,0.0,0.32,0.68,0.0,0.45219072886224687
39627805931079774,0.0,0.66,0.34,0.0,0.46240935248651505
39627757587530121,0.0,0.98,0.02,0.0,0.07072027127091034
39627805922693828,0.0,0.0,1.0,0.0,-0.0
39627799874507518,0.0,0.0,0.92,0.08,0.2010895951011364
