N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
5807,-976.3831441227827,-1887.7902107143104,3017.5791565903223,134.1061351737979,243.46036268742705,381.67454436929563,467.2112234825017,35803.7803114743,35775.088550909764,5232.074938971024,[-0.95968854  0.07638372 -0.27048742],[-0.07650315  0.85503877  0.51288982],[-0.27045366 -0.51290762  0.81472731]
934,-728.7627550888651,-1396.6693988929337,2251.7998553297643,52.662396482687576,78.55274524642631,122.49908876967402,146.69972890465652,4621.203583359819,4596.809593584615,1500.7367494986577,[0.3422663  0.7513652  0.56418447],[-0.89991976  0.43479684 -0.03310798],[-0.27018181 -0.496389    0.8249847 ]
15,-942.9522699333334,-1737.014670133333,2899.3116252000004,5.717615111221463,15.735843399782219,9.727757862262607,15.488768595598732,74.17308417507284,70.69467936252131,27.3629455005915,[0.51954529 0.4301052  0.73829683],[-0.85443385  0.25754354  0.45123621],[ 0.00393546 -0.86526345  0.50130197]
3,-880.5167163333332,-1806.573748,2973.781767,9.152127574969496,2.439413032741347,0.9660737078058685,1.684686205168436,16.490494853254628,15.903142025075232,4.361936982064676,[ 0.08011227  0.26255152 -0.96158656],[0.00322927 0.96461379 0.26364712],[-0.99678062  0.02422659 -0.07642955]
2,-706.9166615,-1473.2063835,2414.4177855,1.9002464999999802,7.828873499999986,0.46390649999989364,4.03265994072467,11.412046817333547,11.412046817333547,1.2990531157078367e-07,[ 0.97187823 -0.23507166 -0.01392937],[-2.23444238e-04 -5.90980383e-02  9.98252158e-01],[-0.23548399 -0.97017645 -0.05748862]
38,-833.353692736842,-1767.0894058157894,2820.022414394737,13.101254323779015,12.476480755055064,14.169647403729195,8.618506737945921,136.08937682595874,109.94221271325804,97.60533569323496,[ 0.47628956  0.69159115 -0.54300087],[ 0.87887586 -0.35552559  0.31808612],[-0.02693484  0.62873145  0.77715589]
7,-1181.2229924285714,-2264.163527,3853.466721857142,9.603779483571095,5.0049042652317715,7.078808538629938,3.792994357993014,33.805165187717854,27.567285143384243,20.993619984445868,[-0.30051728 -0.78969739  0.53485269],[-0.26237112  0.60758551  0.74966742],[-0.91697915  0.08495812 -0.38978373]
7,-682.4322284285715,-1329.3404404285714,2042.932204857143,7.506081629755701,7.433668231428819,8.537221641685266,6.304570828331344,33.9662523595472,27.724570046907544,25.698825862214814,[-0.634943   -0.69927663  0.32841982],[-0.59029352  0.16487781 -0.79017015],[-0.49839838  0.6955771   0.51746647]
2,-1172.117886,-2171.3049745,3541.4939459999996,12.217106999999942,2.3032634999999573,3.075458000000026,0.3644093576085652,18.111939051887504,18.1119390518875,0.0,[-0.18784176  0.26608742  0.9454697 ],[ 0.30001585  0.57183128 -0.76354403],[-0.95393422  0.17984306 -0.24013743]
3,-892.3570143333333,-1674.4877013333335,2584.754307333333,1.4047059259480603,3.5186500016116087,0.6284672190295454,1.8646808989573416,6.651857098050824,6.616622679856811,0.6837449563203822,[-0.92183799  0.3790996  -0.08061152],[-0.12313963 -0.08926698  0.98836635],[-0.36749334 -0.92104012 -0.12897188]
4,-873.6132920000001,-1546.32163325,2504.7624265,4.436255797424256,9.037725218501025,5.425634841641085,4.199500583791573,22.678270283012676,21.666237339636098,7.915621579781249,[-0.89944618  0.43572373 -0.0337847 ],[-0.20098263 -0.34375538  0.91729942],[-0.38807545 -0.83185159 -0.39676237]
15,-851.6615856666667,-1512.3219347999998,2443.303655666667,13.506506132350784,8.948937937065548,13.681642551306348,11.061185976722484,79.76480150114291,77.8162561282133,32.758250164859014,[ 0.74327977  0.36008955 -0.56380024],[-0.05262157  0.87163393  0.4873246 ],[-0.66690791  0.33255046 -0.66681634]
5,-754.2675906,-1425.677851,2430.4972328,4.731074564333108,3.954562670688257,1.7601264266040564,1.4186559727293624,14.33285157427162,13.776802180706929,3.9957305085147636,[ 0.6280418   0.75932992 -0.17023974],[0.13104824 0.11243966 0.98497903],[-0.76706574  0.64091762  0.02889204]
5,-905.8330448,-1789.2962296,2819.6622012,1.9197540405684754,4.244818590436906,6.856384000530645,4.505246287630971,18.443182897961186,17.592966304040303,6.121761287779701,[-0.858148    0.36843925 -0.35753955],[-0.48795205 -0.80186016  0.34485226],[ 0.15963961 -0.47039644 -0.86789538]
3,-765.0901946666667,-1502.6489360000003,2478.221734666667,0.8061470200463094,0.9615132055321756,1.7582161179590576,1.8678887980598984,3.741271674094247,3.4017867097022623,1.557228602701938,[-0.9118252   0.07765422 -0.40316824],[-0.01123408  0.97686503  0.21356147],[-0.41042491 -0.19925996  0.88985778]
5,-1020.5789801999999,-2009.2437949999999,3046.0019516,10.423988403040248,4.589980396146356,2.5731504439939314,2.6127775302342684,26.0041865073173,25.896135093219886,4.081426960987852,[0.42894306 0.83852591 0.33597938],[ 0.02573989 -0.38312824  0.92333645],[-0.90296473  0.38741069  0.18592377]
4,-874.72706175,-1592.4869019999999,2689.8384585,4.716878457719883,3.469669421566086,12.856910768338217,10.375765637345053,28.19239346426438,26.46386393748177,10.0774242013257,[ 0.64852238  0.75629164 -0.08626521],[-0.72672013  0.64888117  0.22545749],[ 0.22648748 -0.08352357  0.97042632]
3,-757.9728983333334,-1467.4490733333332,2492.9879926666667,0.9512352471887271,4.550266395343142,3.058586203869992,4.606179030090064,9.638162013151748,9.528960820591575,1.446745544797705,[-0.50101782  0.43319136  0.74921718],[-0.85793502 -0.36234877 -0.36421266],[ 0.11370415 -0.8252567   0.55319323]
2,-905.6482115,-1709.4746905000002,2898.744741,13.179077499999948,0.17445650000001933,4.278034999999818,7.068759219251433,19.5969437557299,19.5969437557299,0.0,[-0.30898101  0.03875196 -0.95027839],[-0.18330657  0.82733128 -0.53096296],[-0.95106821 -0.01258965  0.30872442]
2,-854.3525755000001,-1566.1597485,2451.3273955,0.8550564999999892,1.6013224999999238,1.921279499999855,0.48526961252741785,3.738093172813629,3.7380931728136284,,[-0.21782689 -0.69986137  0.680254  ],[ 0.94623189 -0.20711225 -0.24849493],[-0.32348913 -0.6058201  -0.72686779]
