N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
47,-3619.1147354255318,-990.1571252553193,1973.9007826808518,31.511507928475137,22.301189613347336,23.1572379518172,25.132895267676226,293.4151023034858,262.4473196035048,188.4863734614201,[-0.50186074  0.49737477  0.70763983],[-0.09742038 -0.84542758  0.52512996],[-0.85944463 -0.19460357 -0.47274135]
8,-2497.07550275,-595.7362885,1339.2709341250002,2.0345093541158525,5.420411192017865,5.656143804414183,3.017328268988289,22.589103293596125,20.665240675557598,10.529625673903663,[ 0.89536984 -0.37435267  0.24119066],[-0.43533088 -0.6216967   0.65113765],[0.09380769 0.68800676 0.71961575]
9,-3935.2185005555552,-955.8557597777778,2112.186614222222,10.595040755315694,15.822762429092933,3.5203012442564305,9.889035299888599,57.932907179141296,52.50524383913079,25.240990498982725,[-0.15202603 -0.12579327  0.98033879],[-0.8862313   0.45648159 -0.07885837],[-0.43758675 -0.88079544 -0.18087902]
17,-2580.1036207647057,-754.9050336470588,1429.4282636470587,5.2817015776439185,7.728580034254157,5.958961671490868,6.668874460238718,43.33160116518533,35.276533476071855,32.62791841185058,[0.7762021  0.07798475 0.62564261],[ 0.59954896  0.21571946 -0.77071795],[ 0.19506753 -0.97333627 -0.12068622]
5,-3872.230053,-922.298057,2179.0870322,4.711045708939598,9.003707429635792,4.258891055100488,4.35052149477288,23.76280837475957,22.384226186917516,12.176365543605037,[-0.29173281  0.27132612  0.91720995],[0.94089825 0.25389428 0.22416105],[-0.17205361  0.92839638 -0.32935957]
5,-2640.5077360000005,-626.1924308,1418.4540166,2.9091241272126958,1.5090376873347338,3.1216028799151276,2.7047524180145506,9.72873696499865,7.85966619884705,6.958688741479254,[-0.254753   -0.95747486 -0.1354356 ],[-0.80652933  0.13311376  0.57601317],[ 0.53348978 -0.25597387  0.80614269]
11,-2170.5164941818184,-526.0388799090908,1203.1003166363637,10.80700217402519,9.093548443939554,12.06312817407448,11.35360275677187,59.149066357773705,49.70091238981595,40.265032355771794,[-0.63995232 -0.75033913 -0.16568711],[ 0.37630834 -0.49402207  0.78379476],[-0.66996497  0.43924184  0.59850944]
16,-3515.2202890625,-857.634872625,1912.760442875,12.004446773780582,21.402341893625103,15.790420184168498,16.26581775214171,112.45245024190275,106.39901637417678,57.28730194554418,[-0.27525071  0.56405665  0.77850956],[-0.95470112 -0.06514009 -0.29034898],[-0.11306109 -0.82316272  0.55643538]
30,-3162.0150621000003,-863.5752145000001,1817.5881785999998,9.867586698875952,9.505712073918655,16.639915740431654,6.412951484955141,113.88007042650119,105.49577373541685,61.472341683600696,[-0.69657909 -0.56020444  0.44827286],[-0.61491791  0.7880471   0.0292869 ],[0.36966678 0.25525037 0.89341688]
14,-3805.685331357142,-945.2718461428573,2163.6015065714287,15.035217686614034,14.75873976971864,7.631218612661478,13.113901245107806,80.16217773906217,67.91576594674814,54.96050126838446,[ 0.01868348 -0.27635674  0.9608735 ],[0.72768002 0.66282329 0.17648534],[-0.68566225  0.69591108  0.21348312]
18,-3294.832051111111,-916.0552884444444,1856.2813144444444,12.936093367950958,8.78013831452346,10.743233451943025,9.468792846711946,77.7639440938176,62.546634916891264,54.729352780086074,[ 0.37769105  0.75170366 -0.54063951],[-0.19393487  0.6351579   0.74763876],[ 0.90539424 -0.17752762  0.385675  ]
8,-3201.333130125,-809.474738,1725.863196375,3.9684281147426788,6.581092029294005,10.430056210863153,3.291409850489188,36.16545364422332,34.87835067993573,12.69192190103134,[-0.52865886 -0.68695815  0.49860638],[ 0.83460572 -0.5277705   0.15777067],[0.15476789 0.4995466  0.85234975]
6,-2294.713241,-544.821244,1276.4589101666666,5.946789646621478,5.2761179547246755,6.9174067856706305,7.22603308954894,25.240926951566912,20.709948047262614,16.328520797875186,[-0.56913384  0.77857615  0.26439713],[0.64494883 0.22324973 0.73089025],[-0.51002713 -0.586497    0.62920076]
24,-2873.5419873749997,-817.9207340833333,1556.4143290416666,23.59730152594557,9.135626435580752,8.981596425870523,18.41504266545194,127.35965908827455,123.95712949167653,54.957198971001965,[ 0.2201256   0.23901438 -0.94573614],[ 0.15038107 -0.96624176 -0.20919466],[0.96381028 0.09617172 0.24863778]
12,-3164.0458039166665,-765.4103321666666,1765.9328251666666,15.103774399371524,5.9842961292555295,7.240334778650096,14.284556087282615,60.13717000172289,54.32143554378319,32.020312304635844,[0.03853153 0.79398867 0.60671024],[-0.12411877  0.60626205 -0.78551948],[-0.99151896 -0.04503686  0.1219091 ]
6,-3689.641508833334,-1049.005281,2017.5564746666666,3.2315803688844573,5.988183324614198,3.940093211589183,2.6670341021624893,18.75773756868468,18.308117414286112,7.407398109874124,[0.25815435 0.57129222 0.7790902 ],[ 0.91294212  0.11956419 -0.39018084],[-0.31605857  0.81199114 -0.49069071]
10,-2671.2493235999996,-738.2564506000001,1446.0718843999998,9.352137806512548,7.7843757717956334,5.831388998995452,9.904546039812487,41.2236641376317,37.554080786180116,23.056067285972762,[ 0.52576832 -0.69170981  0.49508103],[-0.3228893   0.37616685  0.86847049],[0.78696263 0.61647064 0.02556908]
6,-2545.2298683333333,-613.7439796666666,1451.9284638333331,7.766154632863464,10.686355867596522,7.8779529971808895,2.435948581713188,37.252579439483085,36.10684633709066,12.141787674381234,[ 0.83465198  0.27826429 -0.47531574],[0.19960671 0.65150162 0.73191721],[-0.51333539  0.70577236 -0.4882337 ]
22,-3116.1560153636365,-819.6473383181819,1764.1475089090907,7.926698015973295,13.819217205710258,7.0724783403453335,6.838384079090831,76.82000443008683,76.34420605263121,40.47804791613691,[ 0.92088225  0.38955995 -0.01479595],[ 0.10740147 -0.21703599  0.97023724],[-0.37475432  0.89506337  0.2417039 ]
12,-2423.8180058333332,-628.7582853333333,1376.9303975833334,7.234340929456186,6.657107339595202,5.877328466058317,8.007532204107358,38.06013173145582,32.74518402220248,25.05748305466465,[ 0.47520759 -0.35665944  0.80434556],[-0.54731362 -0.8355976  -0.04716403],[ 0.68893072 -0.41781658 -0.5922869 ]
6,-3422.947308166667,-822.3864036666668,1890.7161458333333,5.587150565039346,3.9467486174010014,4.162528772704174,6.475403930669706,18.28689541589572,17.68857622437117,11.051714329926343,[-0.56255474  0.77639952 -0.28414071],[0.20611814 0.46453434 0.86123351],[-0.8006544  -0.42592444  0.42135602]
16,-3707.4077456874998,-938.0566216249999,2038.5720325625,13.966627767623716,17.374841649279347,7.262175802222336,9.850209894567145,90.6191995718075,89.21418887344774,37.670963911671734,[ 0.77669111  0.60924364 -0.15991596],[0.15502445 0.06117968 0.98601443],[-0.61050663  0.79061953  0.04692995]
8,-2704.27243425,-778.79688225,1517.243315625,11.360620365938463,5.968582111927859,10.281774619926491,14.518455887651902,46.12235064033093,42.5013312514349,19.819347190016547,[-0.08106385  0.89759574  0.43330191],[-0.71690759  0.24951086 -0.6509899 ],[-0.69243929 -0.36340917  0.62326688]
7,-3218.0345952857147,-804.0472652857144,1807.84518,5.997518393516473,4.598279134940077,3.3779229069608157,4.923882041898317,21.237620151159916,18.94584512924846,12.221501435432492,[0.26880281 0.63612887 0.72324623],[-0.52022463 -0.53605882  0.66483628],[ 0.81062407 -0.55496036  0.18683579]
8,-3428.599258,-883.249769,1824.870242625,9.172875158767626,5.631717635387938,12.250181198475563,6.7599296226002075,44.943632653676225,41.44633134706089,22.739143504934475,[ 0.58496082 -0.76444329 -0.27101162],[ 0.59350084  0.63118722 -0.49935903],[0.55279073 0.13125985 0.82291753]
5,-3327.0611802,-809.4893484,1827.3550512000002,3.5263267992389467,9.242507918353633,7.251504456947278,4.924805473344331,26.382295850052635,23.699600518359855,15.707829353552313,[ 0.98013813 -0.05543636 -0.19041021],[0.19262958 0.49439937 0.84762203],[-0.04714961  0.86746532 -0.49525835]
16,-2890.0034105625,-699.287460125,1558.9508243125001,10.756633569108317,6.044086766683183,9.81481638567197,7.288031627437929,61.968784856226556,58.87773100316019,25.444433102924137,[ 0.00399841 -0.8723044   0.48894688],[-0.7241409   0.33467722  0.60300175],[-0.68964046 -0.35647748 -0.63033312]
26,-2902.2580371153845,-734.664793923077,1663.7432721923078,5.499335265117894,4.333029067923512,14.351674828156389,6.854526373233178,78.42939821546194,77.20884989770997,33.867680375865675,[ 0.19414852 -0.98092824 -0.00928111],[-0.96764968 -0.19305721  0.16242847],[-0.16112246 -0.02255438 -0.98667667]
6,-3301.5051008333335,-786.4304145,1845.26873,3.59786004393399,8.606368797642924,4.774653015047052,6.1201353775323915,25.419600330881526,24.08405752305841,9.567653763320328,[0.50540249 0.3140971  0.80368609],[ 0.84402112 -0.37363041 -0.38474494],[ 0.17943429  0.87277909 -0.45393832]
9,-3273.8092103333333,-927.3901364444446,1750.4147272222222,7.275832775479584,12.607560706990641,5.050760597303936,6.809460038516521,44.08514211044695,40.52017618629682,26.225727558367467,[-0.29818639 -0.06230693  0.9524719 ],[ 0.94979858 -0.11836736  0.28960634],[0.0946971  0.99101313 0.09447457]
13,-3364.5531706923075,-866.3590527692309,1828.7989336923076,11.67586534395197,7.556950117239916,10.488717431767478,7.059001352034011,62.20393062522131,59.32936528430789,22.367542308044953,[-0.7034634   0.28975994  0.64898261],[ 0.0409562  -0.89507512  0.44403054],[-0.70955045 -0.3389391  -0.61778512]
5,-3192.9267489999997,-822.5101478,1791.2522208000003,8.991614932713869,3.1227865492374205,10.081461729006824,4.328010531908782,30.868451990688115,29.659767441522607,9.476545902948114,[-0.27459463 -0.86120987  0.42768603],[-0.71344195  0.48067748  0.50985267],[-0.6446692  -0.16512635 -0.7464147 ]
6,-3004.442735833333,-714.9098435,1694.769302,8.485856333882248,5.727468706144304,2.9498740873252163,6.199922915319019,25.589968938141638,23.18451962191294,13.031365669367693,[-0.26035731 -0.35975083  0.89598739],[-0.35499673 -0.827321   -0.43533583],[ 0.89788161 -0.43141546  0.0876887 ]
5,-3263.7727160000004,-823.0060724000001,1799.771569,5.389422288090045,6.055303595191672,10.010787601168987,4.551585575340122,28.79551196285876,25.79535812991147,12.833643909532682,[-0.69184568 -0.71454252 -0.1038198 ],[-0.63462756  0.53318678  0.55942803],[ 0.34437977 -0.45292477  0.82235134]
7,-3196.9410441428577,-807.1007035714285,1846.3571544285714,5.786184148559696,9.186614888740682,5.885500096516979,5.649153480122757,31.135176670505366,27.041560616322297,20.845522640285644,[-0.73071279  0.26050155  0.63102913],[ 0.61742405 -0.14221575  0.77366803],[-0.291284   -0.95494169  0.05692105]
20,-3575.6668674000002,-949.7606079500001,2068.87806665,13.442539159224594,11.02710964954877,10.711613268221244,10.298571931999716,85.92304782881587,79.89565080060764,53.99464267952937,[0.49074661 0.81734792 0.30184458],[-0.46050336 -0.05078068  0.88620425],[ 0.73966507 -0.57390217  0.35147102]
18,-3815.9745162222225,-1079.2418008333332,2120.005840888889,22.26630872232575,12.834360422993209,14.573362144711831,21.587025195277928,114.10631267749392,110.73058951755073,78.37477273040417,[-0.24326763 -0.89707375 -0.36888962],[-0.19732713  0.41813253 -0.88669453],[ 0.94967514 -0.14291215 -0.27873509]
7,-3324.5248557142854,-876.846081857143,1879.9330237142856,4.596802934148152,8.619385161187623,4.1140133869553335,1.5418926465750047,27.86720257754452,27.090292605213637,7.901146875662635,[ 0.89815436  0.41316963 -0.1503649 ],[-0.00395541  0.34956579  0.93690347],[-0.43966249  0.84088918 -0.31559829]
17,-3559.463205294118,-1042.6392961764705,1946.3837427058825,15.509894797340046,8.085486108504284,8.756827587041947,10.990790344785193,77.9770499642878,72.6933879340874,40.547816029546546,[-0.31859528  0.45906902  0.82930856],[-0.29674546 -0.87922513  0.37270002],[ 0.90024396 -0.12735309  0.41634362]
5,-3220.3363528,-763.3267559999999,1743.3844648,7.376999685188586,9.76996008448126,5.800503099529576,6.361717551790531,28.82167298405474,26.220172887014243,17.80433953641951,[-0.5942375   0.0862983   0.79964642],[ 0.63010245 -0.56794408  0.52953793],[0.49985267 0.81853047 0.2831169 ]
12,-2957.937506333333,-768.8649578333334,1699.6592894166668,6.288152445897558,7.514395182781037,8.944703799400187,8.111146725993185,42.16435032588559,38.419474563562936,31.152285129220257,[0.77905389 0.45888829 0.42719618],[ 0.59203079 -0.76269465 -0.26037744],[-0.20633608 -0.45576135  0.86585623]
6,-2815.9457136666665,-798.5216234999999,1562.9326468333336,5.164208721144636,7.660691468914953,6.420466014219367,2.673156127257605,27.48620085712887,26.212583998299486,8.737319647354393,[-0.51307598  0.36293203  0.77783892],[-0.75084501 -0.62888177 -0.20184025],[ 0.41591442 -0.68759586  0.59516983]
13,-3475.9728830769236,-902.0071726153845,1972.6996524615383,7.617509760357684,10.125422456764912,10.750000198567093,8.315443062705413,55.283244943654466,50.51417445747361,39.63612777736402,[-0.80659282 -0.53223019 -0.25717512],[-0.55109853  0.51975324  0.65279935],[ 0.21377192 -0.6682721   0.71254051]
5,-2799.1491455999994,-678.4546492,1508.0522369999999,3.7392312006266146,3.1125201039596444,4.448131505725768,1.9059243679895996,14.739371740884456,14.10641877912037,4.279593733910245,[0.21117714 0.86447461 0.45616648],[ 0.81558426  0.10137934 -0.56968811],[-0.53872677  0.49234731 -0.68364289]
36,-2819.989430055555,-677.1851686666666,1586.1878592777778,13.98500555053295,16.15885325405324,12.09487328649187,7.890181416557472,142.84472737286464,135.61018565606688,67.96655547954255,[ 0.79144625  0.58808767 -0.1666305 ],[-0.10749599  0.40227874  0.90918449],[-0.60171209  0.70165854 -0.38159906]
7,-2620.098431571429,-750.4939708571428,1481.3961298571428,3.8416819090694663,5.173999989094372,3.0111486026646723,5.070171446663175,18.571196278642443,17.30002544170839,8.0100656729938,[-0.80191893  0.59446071  0.05951888],[0.16200213 0.12047775 0.9794082 ],[-0.57504899 -0.79504816  0.19291729]
8,-3814.96326975,-1027.9705844999999,2012.122913625,4.994723312361781,8.144145293350373,6.752616104537814,6.384142965641681,32.62948063050457,26.83510014609645,20.128323289254297,[-0.78948281  0.48077123  0.38154412],[0.5013651  0.1465651  0.85273191],[-0.35404792 -0.86451009  0.35675254]
5,-2649.5427288,-668.2387258,1553.0514186,1.674628182857633,13.47476784095172,10.940045581620561,9.207747247138611,38.956445469996076,38.00424820761863,8.868817676554839,[-0.96926366 -0.09289127 -0.22781388],[-0.23553354  0.61787652  0.75016835],[-0.07107676 -0.78076874  0.62076427]
14,-2788.5582473571426,-784.7398260000001,1621.4694706428575,16.672156603290695,7.737908109096185,4.635807996898691,13.938297053618184,69.55964080710277,66.96391333565523,27.17424330835763,[-0.01340278 -0.3981426   0.91722562],[0.32676329 0.8652002  0.38033455],[-0.94501117  0.30481321  0.1185023 ]
5,-2748.3474066000003,-648.4266076,1481.7805095999997,4.923215361966352,10.528849844738177,6.9321835756292725,7.821795511102458,29.867472540411256,26.825421431926056,14.826659294764628,[0.69003228 0.28347156 0.66595745],[-0.71381134  0.41870683  0.56138931],[ 0.11970303  0.86274473 -0.49126645]
5,-2823.6874952,-732.4960945999999,1635.4619494,1.0637628413677807,3.101401845769667,5.861140955331175,2.619501428219154,14.927615185315393,13.243821606716345,7.266366012485362,[ 0.97525963  0.21099    -0.06596873],[-0.20858429  0.97712251  0.04152342],[-0.07322056  0.02673607 -0.99695734]
6,-3640.5265980000004,-961.85234,2046.7633776666664,2.9402258241491457,2.766559301254427,3.4096589330013085,3.0498829408850856,12.24188253645188,10.774694324336991,8.314860301037713,[-0.6848129  -0.72709492 -0.04862365],[ 0.4300033  -0.4570645   0.77858153],[ 0.58832682 -0.51227435 -0.62565689]
5,-3219.907553,-911.254673,1756.960891,8.323462274200049,4.8700324964460515,4.515493175135173,9.119805420393204,22.757610964866196,22.143240927913045,11.208800916772594,[-0.46287197  0.87436155 -0.14574434],[0.17250949 0.25012924 0.95272023],[-0.86947686 -0.41584521  0.26661348]
5,-2820.405401,-709.050554,1630.287876,3.097089214861284,3.3038925193837314,2.1317305293519744,3.8513104959894147,10.661730625673371,10.277713605187719,5.587085775028766,[0.3981424  0.11423541 0.91018289],[ 0.66605961 -0.71824746 -0.20120931],[ 0.63075132  0.68634602 -0.36205236]
