N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
7262,-3120.103117122693,1792.8736354139357,135.00563731657945,436.6057992975704,256.04811314421914,52.03341482611542,504.21059369761997,43171.780726881494,43149.336356964915,5872.837943381745,[-0.33927494 -0.63552595  0.69354111],[0.37039735 0.58745839 0.71951264],[-0.8646955   0.5009984   0.03608722]
27,-3755.5491168148155,2068.8181119629626,200.86675025925925,12.774196279517174,14.440838148403051,12.086248094566882,11.196318908209292,110.46322795688774,99.24410101775935,76.87281277259459,[ 0.70413837 -0.13033573  0.69799839],[-0.37198862  0.76960807  0.51896809],[ 0.60482527  0.62507281 -0.49342717]
3,-3220.9681593333335,1955.9758863333334,102.48140433333333,3.2778117091539594,3.8401946163101104,4.2785055057432,3.9943670066933494,11.462559093127352,8.824645886868396,7.315455278710493,[-0.73221442 -0.42115781  0.53524587],[-0.3996642   0.90204654  0.16303545],[-0.55148034 -0.09454171 -0.82881319]
7,-3379.1256587142857,1952.9575844285714,251.7235347142857,6.647689768499544,8.580108216828746,3.8128194657091727,4.71627521449726,29.053855533245827,27.329989074446164,16.180604918453604,[-0.37998551  0.23486735  0.89467778],[ 0.7476894  -0.49146006  0.44657314],[0.54458385 0.83863242 0.01113987]
5,-2299.208639,1250.6385707999998,95.3806142,4.800113581608431,6.262928978741096,10.857530743612426,7.1302279551925665,29.854320190663227,28.97401968764796,8.410659038922146,[ 0.90421609 -0.07508715  0.42042263],[-0.23905442 -0.90474167  0.35255566],[-0.35390147  0.41929039  0.83603189]
5,-2016.8226842,1135.8073146000002,84.8188764,13.049548458353266,9.529606373170704,33.114978060778355,12.222867501153779,82.28497301393821,79.9010009673391,20.544393544612277,[ 0.90399112 -0.20986626 -0.37249994],[0.23412515 0.971989   0.02056203],[-0.35775056  0.10579949 -0.9278044 ]
22,-3894.0095210909085,2123.294910227273,206.1609496363636,8.608607197575143,14.744746801879781,12.947383609113265,13.115940399531054,95.42519226970272,90.5349789121844,53.852285798193805,[-0.8764856  -0.45246059  0.16447613],[ 0.3894485  -0.4655195   0.79474616],[ 0.28302447 -0.76063855 -0.58423124]
4,-3028.4982655000003,1814.085978,202.84188875,2.209098156453385,5.171548383560535,7.404930909597646,0.7644651404711778,18.59611999944632,18.55062125913944,1.312632797205664,[0.40268284 0.69240446 0.59868405],[ 0.88601352 -0.45908107 -0.06499699],[ 0.22984031  0.55661533 -0.79834379]
8,-2999.14425375,1752.5901574999998,213.7713455,7.076934500323566,3.3122583161923114,10.978467779263875,6.342425375487089,37.16226737053355,35.67918962366668,15.851003165908951,[-0.33815912  0.93033911 -0.14183633],[-0.81070395 -0.36451941 -0.45813176],[-0.47791999 -0.03993416  0.87749515]
3,-2709.5766713333337,1496.0575396666666,77.56480366666666,5.737757817158074,4.897943534598523,4.905475773003084,2.9270337913459676,15.586090741041605,15.425045988477645,2.234766395248619,[-0.72746547  0.20684658 -0.65422357],[-0.23851216  0.81778515  0.52377419],[-0.64335522 -0.53706792  0.54557504]
4,-2607.23013625,1503.7962337499998,185.92107575,3.439895268768048,4.422943139063204,2.57834032629474,1.7826208717461671,12.335824482053773,11.529133138921107,4.387673402887668,[-0.32225465  0.59811424  0.73376516],[-0.79469014  0.25027547 -0.55301878],[-0.51441182 -0.76132881  0.39466305]
4,-2718.76416175,1656.0059535,141.42326824999998,1.0708947643225342,3.2851710796722746,5.471712263422495,2.0226305873117494,12.921758260101221,11.619916090695677,5.747704864896133,[-0.96261507 -0.18275768  0.19992963],[-0.23813073  0.92274006 -0.30305863],[0.12909679 0.33933819 0.93176371]
2,-2322.7390185000004,1290.9696485,100.8315975,0.002852500000017244,0.296726499999977,2.4221904999999992,0.23837970774161477,3.451104626304086,3.451104626304085,2.3686155590972976e-08,[9.99999317e-01 1.42133362e-04 1.16024042e-03],[-0.00126879 -0.99257926  0.12159281],[ 0.00116891 -0.1215943  -0.9925792 ]
7,-3519.413147285715,2000.0867014285716,260.02349642857143,6.574505574372175,3.110438297706914,7.072191934259574,5.367330595746317,25.924421758564435,22.782621840729924,15.80140438171718,[ 0.04778531 -0.9734289   0.22394808],[-0.78782698  0.1010977   0.60754252],[-0.61404008 -0.20546394 -0.76206256]
2,-3838.6201764999996,2197.2061085,271.0802295,3.2978224999999384,3.817176500000187,0.8817664999999977,0.9101064105038859,7.242096634840185,7.242096634840185,,[ 0.76503536 -0.62746481 -0.14494416],[ 0.04456115 -0.2612386   0.96424514],[-0.64398827 -0.74540607 -0.17218855]
4,-2748.1141485,1678.331663,100.7202235,7.5825455551586805,5.227825673681755,12.862418564561885,8.978935833722598,31.638960443690475,26.91452613735745,16.63490975171442,[ 0.59731536  0.79438522 -0.1103018 ],[-0.72598407  0.59400404  0.3465636 ],[ 0.34082472 -0.12693041  0.93151875]
2,-3118.8224505,1723.3002885,186.2465645,0.817350499999975,4.5376964999999245,0.13247649999999567,2.8990886448946185,6.523235606509093,6.523235606509092,3.942476676500724e-08,[-0.00694346  0.02793188  0.99958571],[ 0.98417512  0.17712312 -0.00517105],[ 0.17719859 -0.98375596  0.02872042]
