N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
6039,-2.982406478059282,-1433.5875059084285,3223.564290753436,49.56897901842346,220.18380031051532,480.8141810590273,526.6101800597595,41106.11089828961,41088.59411965268,5428.043528825518,[-0.75716367  0.59945896  0.25952289],[0.65312737 0.68786202 0.31665515],[-0.01130583 -0.40926128  0.91234718]
3,-1.8586573333333334,-1347.6969696666665,2853.65821,5.8433452584147,3.756056391269086,5.207207070089071,6.318428143989404,15.03671994427806,15.021948331378328,0.6663445145339884,[0.28842354 0.59404466 0.75094793],[-0.68102229  0.67857211 -0.27522451],[-0.67306797 -0.43203106  0.60027383]
18,-37.835083000000004,-1576.1467772222222,3692.1315115555553,10.267024222462531,12.483815251953816,13.378406104014857,13.162437386988296,82.47640434276529,71.54741401387926,62.66754133601254,[ 0.85448822  0.01283    -0.5193123 ],[-0.01811358  0.99982291 -0.00510311],[0.51915486 0.01376716 0.8545693 ]
3,-22.725320666666665,-1341.4849063333334,2831.7850096666666,4.808685154540296,1.1921052560721406,3.40551285891181,2.876770871512441,10.412792952315638,10.084591486843589,2.5936984426251297,[ 0.4256178  -0.79538702 -0.43151938],[-0.38264928 -0.59033086  0.71069614],[0.82001769 0.13736434 0.5556096 ]
2,-82.2867675,-1446.8503059999998,3342.5574705,1.349793499999997,9.913046000000008,4.190325499999972,0.06181908129315161,15.3394427073938,15.3394427073938,5.1619136559035694e-08,[0.99222668 0.11462369 0.04845237],[ 1.12086201e-04 -3.89338930e-01  9.21094558e-01],[ 0.12444365 -0.91392917 -0.38632532]
3,-52.605582,-1098.5619496666668,2572.228506,0.7304953260594252,1.681683901266887,0.34968570494756473,0.6925149335159403,3.232938720770729,3.169529549960282,0.6371618351621859,[0.86858786 0.36333818 0.33695771],[-0.29971659 -0.15630876  0.9411363 ],[-0.39462019  0.91845138  0.0268694 ]
5,-45.7204492,-1030.7238350000002,2263.6771522,5.231754751444621,4.270391012557628,3.1349001172864916,2.802789237559877,16.445945476877696,14.978555828949993,7.71522533035724,[ 0.56820575 -0.29651112 -0.76760887],[ 0.27745971 -0.80916457  0.51794672],[0.77469887 0.50728084 0.37750208]
2,-24.367988500000003,-1714.567814,3773.1584175,3.4241455,0.2992269999999735,2.0971365000000333,2.0128813679157247,5.694258635209964,5.694258635209963,0.0,[ 0.52611529  0.12012342 -0.84188661],[ 0.38911599  0.75513962 -0.5275916 ],[-0.85041325  0.07431536 -0.52084021]
3,-37.501805999999995,-1601.7829239999999,3596.3318433333334,2.926473316902899,0.46233973068587947,1.2488438414779182,1.2913797939216436,5.568917769597429,5.535526269455972,0.6089286039437023,[-0.18764961  0.7135976   0.67495636],[ 0.35756826  0.68964177 -0.62971356],[-0.91484018  0.12317747 -0.38457086]
6,-34.68808983333333,-1439.0312693333333,3269.7360248333334,4.803616301702966,9.28473331416744,7.137032103509631,3.5937356182594837,30.941704800565915,29.671787644408397,9.209488392329993,[ 0.6420325  -0.61284714  0.46066544],[ 0.68961812  0.19908711 -0.69626947],[0.3349942  0.76471087 0.55045088]
2,56.463313,-1268.9836460000001,2856.0107865,3.826352,2.8915379999999686,2.5547655000000304,1.0912809099265814,7.684892763511828,7.684892763511828,8.429369702178807e-08,[0.7100562  0.52768588 0.46622721],[ 0.25311524 -0.43051564  0.86636537],[ 0.70414501 -0.53211572 -0.47014111]
2,15.551591,-1652.1410489999998,3951.4812485,5.2388770000000005,6.23890300000005,0.024204499999996187,2.447972885202489,11.521313182303386,11.521313182303386,1.884864366154897e-07,[ 0.76581614  0.64305475 -0.0024948 ],[-0.00185499  0.00232194  0.99999558],[ 0.64305959 -0.76581038  0.00297104]
3,11.061165666666668,-1486.521925,3572.3987680000005,2.41229354494353,3.346626065807501,2.8842237343410435,3.278494548181385,8.718568584530594,7.505868041741015,4.43569420757729,[-0.83037736  0.49771889 -0.25049817],[0.03044782 0.48942452 0.87151395],[-0.55636891 -0.71605833  0.4215615 ]
2,-94.84798699999999,-1507.664514,3395.8859835000003,4.559525999999998,4.799810999999977,2.37740749999989,0.108815378446252,9.94781678575279,9.94781678575279,,[ 0.76147281 -0.58084984 -0.28770232],[-0.36301833 -0.11325639  0.92487333],[-0.64819685 -0.68235654 -0.33797988]
2,-45.353184999999996,-1544.091027,3413.927767,1.020970000000002,0.12335399999994934,0.044255999999904816,0.1035080568487956,1.4557160050998843,1.455716005099884,0.0,[-0.12731636  0.93359535 -0.33494816],[0.02989215 0.10906116 0.99358549],[-0.99186216 -0.11983718  0.04299426]
3,13.144415666666667,-1531.1759726666667,3291.440185333333,4.290675753574359,1.8560442907535855,3.026377462250077,1.959391324067688,9.645790694738055,9.594259125801443,0.9957258426248736,[ 0.26498326 -0.61386699  0.74360688],[0.57738786 0.71864954 0.38751271],[-0.772274    0.32666521  0.54486944]
5,72.5538212,-1674.2180276,3939.7496416000004,11.819392620228527,12.23871604782946,13.699252676546319,8.442810009854181,48.64958854880664,43.81882309607311,22.0151229742329,[ 0.36447619 -0.59927217  0.71276221],[-0.81463352 -0.57600838 -0.06772422],[ 0.45114225 -0.55595612 -0.69812854]
2,6.103171,-1283.693218,2891.2909680000002,1.0656089999999998,0.39417999999989206,1.9682220000001962,1.9608956728820885,3.2139689651786267,3.2139689651786267,2.1073424255447017e-08,[ 0.88325644  0.09207724 -0.45976064],[0.30148507 0.95306998 0.02764725],[ 0.46889025 -0.17344744  0.86605884]
3,91.343957,-1530.4351796666667,3446.9490026666667,0.674635512377363,2.264098139006126,3.8559460556037313,4.133252910157795,7.832546222271074,7.274514053261448,2.90348508053936,[-0.98143208 -0.04476804 -0.18651248],[-0.1143309   0.91729813  0.38143491],[-0.15401145 -0.39567659  0.90538418]
3,-99.565329,-1470.0511393333334,3367.9809556666664,5.492396749747965,1.202109306312969,1.2673272499861377,0.9164835935186573,9.98262598711236,9.94631470146704,0.8506735319449216,[0.28242143 0.82919378 0.48236481],[ 0.07409358 -0.52018821  0.85083157],[-0.95642474  0.20455293  0.20835023]
3,-91.56306266666667,-1720.5178136666666,4090.0124809999998,3.1454883200540147,4.464578163580109,4.3543407694572345,5.646948625587188,12.097955011513717,11.720410194640403,2.9987497944942385,[-0.81609734  0.57790417  0.00345112],[0.3551981  0.49687063 0.7918042 ],[-0.45587219 -0.64741513  0.61076526]
2,-50.034767,-1645.65492,3971.4470315,9.864138999999998,0.5510339999999587,2.108120500000041,2.043528651046927,14.286290541844465,14.286290541844465,1.6858739404357614e-07,[ 0.21569606  0.24693714 -0.94472073],[ 0.11706812  0.94662031 -0.30034155],[-0.97646055  0.05454738 -0.20868486]
