N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
7023,-2855.779142742276,-2235.4799639896055,146.87173020276236,412.66902479210773,329.01154410805094,52.51813152744101,525.9267383809204,44265.901502545144,44251.176087852444,5791.194460957567,[-0.45646681  0.53264593 -0.71268953],[-0.42324537  0.57458403  0.70051163],[-0.78262469 -0.62140285  0.03683861]
8,-3544.6552873749997,-2791.605341625,219.24337025,7.3520869502929065,9.058912042301085,15.641692898117116,8.476586204404946,53.88022459761682,49.67806466800714,26.86047866834893,[-0.76798461 -0.50436636 -0.39473308],[ 0.58887861 -0.7984106  -0.12554878],[ 0.2518365   0.3288694  -0.91017762]
2,-2930.6249935,-2341.6466895000003,222.038402,0.14571750000004613,5.340482500000007,7.062938000000003,3.0241763766500753,12.524143093597791,12.524143093597791,9.760687132607328e-08,[ 0.99986462 -0.00992396 -0.01312471],[ 0.02616389 -0.79763435  0.60257356],[-0.01645427 -0.60304188 -0.79753981]
5,-1882.4343681999999,-1457.7112202,62.718487399999994,19.97067707772263,8.963312668452614,18.09850769250868,12.623676129878842,62.26366652544722,60.49379824545709,23.043115695473798,[-0.42329424 -0.89723369 -0.12567292],[-0.53903273  0.36090106 -0.76104805],[ 0.72819345 -0.25440544 -0.63640567]
7,-2729.1357457142853,-2071.5029682857144,188.80754642857144,5.545783392700686,5.232946500118405,6.876386794373769,3.5120106344168227,26.47541512747752,23.02468419195265,15.647819071560683,[-0.75948875 -0.47391383  0.44562599],[-0.22730267  0.83518261  0.50080286],[ 0.60951648 -0.27906215  0.74203368]
6,-2518.3610209999997,-1935.574047833333,191.03424800000002,3.173001172299465,10.037325129864973,6.893406310177041,7.4482989909839405,30.319141752816563,30.032349049863917,8.878414668757525,[ 0.76579051  0.24021499 -0.59654141],[ 0.62148309 -0.51486977  0.59048107],[0.16529874 0.82292519 0.54357194]
2,-3640.658164,-2778.077386,298.4719025,1.666494000000057,4.672496000000137,1.2885524999999802,4.234307243817511,7.248418954131953,7.248418954131952,7.884953353001448e-08,[ 0.94566459 -0.3134433   0.08643948],[0.06790863 0.24265516 0.96773286],[-0.32514379 -0.91163428  0.25140495]
8,-3535.4308902499997,-2802.389276875,288.042633125,8.935980665098935,16.907240263863503,10.38337483550487,10.151152092749488,59.68108387429084,51.81443257013366,36.465994477196666,[-0.80557279 -0.11252797  0.58171294],[0.52333207 0.32520327 0.7876334 ],[ 0.27780574 -0.93892507  0.20308541]
2,-3563.2811444999998,-2856.321978,275.9205485,0.453903500000024,3.3143949999998767,0.9808535000000234,2.481904904798739,4.930175695002918,4.930175695002918,1.4901161193847656e-08,[ 0.99148755 -0.12484919  0.03694755],[-0.04142969  0.28874099  0.95651044],[-0.13020154 -0.95072927  0.28135637]
3,-3158.783445333333,-2427.005275,253.7265493333333,2.704525845729026,4.639861522633817,8.231525516154527,1.5819653315137168,17.02358252447502,15.98605812491355,5.852205361613409,[-0.64937604 -0.70103363  0.29472464],[-0.75409115  0.54352303 -0.36868585],[ 0.09827155 -0.46166499 -0.88159409]
2,-2326.6555104999998,-1917.1483475,100.03909,3.4754064999999628,0.5516374999999698,0.022970000000000823,2.3308416132797447,4.976601630138424,4.976601630138423,0.0,[ 0.00335563 -0.02048968  0.99978443],[0.15689608 0.98676004 0.04108836],[-0.98761512  0.15676023  0.00652744]
2,-1818.1113930000001,-1490.840022,89.6918215,10.490055999999981,2.919889000000012,0.14750949999999818,9.950198892687695,15.400570489955685,15.400570489955685,1.6858739404357614e-07,[-0.26847139  0.96206077  0.04860223],[-0.00871849 -0.01918542  0.99977793],[-0.96328766 -0.26812946 -0.0135456 ]
3,-2271.8477433333333,-1869.911674,149.288858,0.841390742741339,0.31497529681018605,1.026345026093081,0.6977251797067334,2.362540115314972,2.1471230806440444,0.9856258281102983,[ 0.39864564 -0.84145658 -0.36473617],[ 0.69423123  0.53674989 -0.47952326],[ 0.5992701  -0.06205139  0.79813844]
2,-3264.0054595,-2584.160009,60.242847499999996,4.60807449999993,2.9551719999999477,1.2123574999999995,1.7958598499512846,7.9293382895345745,7.929338289534574,0.0,[-0.11662352 -0.52716895  0.84171958],[0.56969033 0.76036043 0.3119374 ],[-0.82185943  0.52706092  0.21622642]
