N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
9,-49.94611533333333,-1356.051033111111,2536.5719458888893,9.292052691660238,6.498661489752555,6.258867417090862,6.008572457912281,37.601324488529976,34.328664746798545,20.66765483814926,[-0.55575468  0.57023881  0.60494994],[ 0.03147916 -0.71271874  0.70074322],[-0.83075014 -0.40848464 -0.37814614]
9,-18.312718555555552,-1480.3810731111112,2966.6215866666666,12.82034963424152,12.25543488202087,8.559614735921242,4.796708053317703,58.910490157439106,57.43700242204632,14.53883977224556,[-0.73844976  0.49521969  0.45765643],[ 0.0855359  -0.60442829  0.79205433],[-0.66886139 -0.62403838 -0.40398086]
7,-69.96795785714285,-1556.114202857143,3037.6209688571425,6.393486550014218,4.645939759936604,8.923146669882867,6.2138950766808145,31.106280958410615,28.273915684198975,14.905052799806745,[-0.03965102 -0.9051406   0.42325913],[0.91672815 0.13557404 0.3758047 ],[-0.39753904  0.4029146   0.82439222]
49,1.0628211836734698,-1551.0039772448981,2848.8843390816323,26.665067059517902,16.822767410462053,23.240888722572265,25.993379054802986,269.899414682419,254.18652073818754,113.54382205831435,[0.55126414 0.32189958 0.76973275],[-0.42228002  0.90332892 -0.07534221],[ 0.71957448  0.28350931 -0.6339046 ]
12,2.3415020833333333,-1297.5722376666665,2442.870292166667,6.414588950213392,7.986997918672216,13.498074526983268,14.772794075875963,57.27495304497507,55.10703046653152,23.96007973681055,[ 0.77918654 -0.62588842 -0.0336454 ],[0.54619509 0.65168267 0.52628949],[ 0.30747237  0.42845464 -0.84963955]
7,-54.610096857142864,-1682.9298035714285,3373.9238358571424,7.150223680969915,7.530074908153553,5.040662087291896,5.105560125240985,30.312209881426565,27.030688030418784,14.690672276872853,[-0.67975766 -0.64000415  0.35822368],[0.25741283 0.24916713 0.93362432],[ 0.68678101 -0.72684966  0.00462799]
8,38.73294975,-1898.334190375,3513.291977125,7.020419230364234,13.893653716851054,11.900713601039149,15.519035547582362,54.22083135974713,48.375034154057204,29.378693998481044,[0.75408655 0.43096634 0.49560214],[ 0.65475793 -0.43420537 -0.61867418],[ 0.05143464 -0.79103332  0.60960706]
16,27.3969125625,-1295.4409121875,2561.3433175,12.46282980158805,12.257929740028478,5.723727389551009,6.0259873447899,72.23696700651469,62.54932921501279,41.185953447780854,[ 0.35047396 -0.0098598   0.93652058],[-0.60059876 -0.76963624  0.21665916],[ 0.71864396 -0.63840649 -0.27565924]
6,55.96447499999999,-1590.9955861666667,3047.8852885,7.17333608909186,8.178718559055813,3.993576406998614,2.839793187098147,27.769888069877457,23.157769694062544,17.43883896907727,[-0.16868864 -0.31988175  0.93231958],[-0.87962108  0.47565784  0.00404601],[-0.44475936 -0.81940545 -0.36161281]
10,-82.02918180000002,-2063.9088536,3817.6089504999995,6.528698862897122,9.551651127448174,4.39831357062788,3.697847869178514,37.8141407329017,33.281314700771716,22.945741648275668,[-0.15058678 -0.31583861  0.93678684],[0.98059095 0.07263081 0.18211576],[-0.12555878  0.94602893  0.29877124]
10,-71.3752666,-2133.6116918,4069.0705758000004,17.846327307267035,9.637926667773513,14.47012959995107,14.219400701805469,73.51577290388431,70.88797124139026,44.56052352297537,[ 0.25587289  0.96466315 -0.06288135],[ 0.51726935 -0.19157451 -0.83410528],[-0.8166771   0.18089834 -0.54800941]
6,-38.043751166666674,-2102.7401603333333,3918.647841833333,4.88779081449566,1.4379983686131876,2.2884694293439227,2.003301196679077,13.652757708009187,12.743200374342472,5.055513760942791,[ 0.29845265 -0.93291772 -0.20147096],[-0.16979212 -0.25962267  0.95066645],[0.93920001 0.24952074 0.23588715]
22,1.668040272727273,-1761.0989755000003,3553.2958376363636,16.613941547105266,10.258454100558506,8.282624711417833,7.809242636524117,96.57772413126325,88.37800464495993,51.535880482056534,[ 0.38025615  0.01042357 -0.92482248],[ 0.19886105 -0.97747071  0.07074807],[0.90324944 0.21081356 0.37376209]
45,-42.78653586666666,-1319.424115511111,2499.756460977778,11.94801140750483,16.216038811915265,29.5285992588354,26.518136826099095,226.98485663357766,213.70768711701976,133.40043187349664,[0.98223933 0.17010179 0.07919142],[ 0.16245328 -0.98216134  0.09469974],[-0.09388735  0.0801529   0.99235109]
13,37.705127,-1799.013395846154,3522.213630153846,12.075386743158925,11.311336673078785,11.575347101872401,13.503884818252269,68.2794178315031,65.94474248862267,39.88371939768418,[ 0.68012477 -0.73265938  0.02530844],[0.37783133 0.37990567 0.84434304],[ 0.62823067  0.56469629 -0.53520493]
17,61.40652035294118,-2006.6024220588233,3954.9944499411768,14.678910495001896,19.70413171788787,16.741989290725098,15.47816813919855,117.73972407657014,103.55142441646174,73.96656232548418,[0.82454344 0.30591227 0.47596827],[-0.18972365 -0.64304021  0.74195972],[-0.53304132  0.70208046  0.4721758 ]
12,21.061200666666668,-1496.0554242500002,2857.1978385,7.967754551609498,9.753643428707807,4.549306763980682,7.420454196413477,44.67361410990922,39.81388001773988,26.88270660809275,[0.19807663 0.32691244 0.9240638 ],[ 0.84603403  0.41903767 -0.3295965 ],[-0.49496674  0.84707478 -0.19357747]
