N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
2,-2505.4549475000003,-1670.1514769999999,-73.6820875,5.931615499999907,11.284708999999907,13.322996499999999,11.51721351525407,26.077996678944885,26.077996678944885,,[ 0.94685104 -0.20790419 -0.24545664],[ 0.22286438 -0.79056097  0.57039006],[-0.32167237 -0.61197141 -0.72250804]
