N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
663,-2257.91539225641,-1747.9480700648567,1954.51410760181,363.1083543623961,280.4941894773414,315.2626374473951,550.9956185420823,14261.24483859631,14256.365535719922,2078.5787914723455,[-0.08530597  0.79265308  0.60367539],[-0.75132338  0.34676408 -0.56148718],[-0.65439749 -0.50145365  0.56595775]
12,-2833.6039498333334,-2101.7646499166667,2334.1538049999995,15.104171880220386,35.162394025496745,17.23505951525819,25.890274151384823,141.1107852230401,132.9947492747753,68.39588202473308,[-0.94900167  0.31494172  0.01440638],[-0.01583637 -0.09325702  0.99551612],[-0.31487305 -0.94451831 -0.0934886 ]
12,-2404.2257984166667,-1845.5501719999995,1997.1830750833335,21.961580036564943,28.4717328277466,35.81374194110186,21.334679530518738,168.1444376123271,154.72104377618953,97.99305601225818,[-0.7908439  -0.60434233  0.09662437],[ 0.51753134 -0.57608769  0.63268024],[ 0.32669134 -0.55035745 -0.76836153]
5,-1824.7985866,-1374.4658916,1570.8422770000002,21.719205169403427,9.936130342284638,8.623328386316965,13.494043984553933,56.04152550243727,51.08865121959326,26.408723070230486,[-0.02404606  0.62772263  0.7780656 ],[ 0.29514391  0.74805701 -0.5943911 ],[-0.95515018  0.21534856 -0.20325634]
6,-2706.648579333333,-2208.0227353333335,2386.4847436666664,30.659303763310675,11.797179692954808,17.72352809891391,27.343924822333573,89.1774480262388,79.19192664016455,49.95497141754781,[-0.08628445  0.90052923  0.42614799],[-0.22054238  0.39986603 -0.889645  ],[-0.97155342 -0.17074622  0.16410264]
