N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
6639,-1224.9920623532157,-2215.106220401416,2397.579053618768,198.86500234095945,354.37010504704597,382.25296232494594,553.8366972579304,45297.62076518554,45276.547141766045,5553.518451427227,[-0.00669152  0.73544072  0.67755602],[-0.93703328  0.23198532 -0.2610583 ],[-0.34917596 -0.63663942  0.6875801 ]
3,-1652.2905983333333,-2995.9280249999997,3085.376216666667,6.498970024900922,3.1463618431048106,7.605247901530625,4.79996851539363,18.163920271464747,14.458094603820635,10.995067078244697,[-0.44449428 -0.89479935  0.04193995],[-0.68223193  0.36849878  0.63148099],[ 0.5805036  -0.25207691  0.77425629]
14,-1646.447851357143,-2891.8483215714286,3067.058401571429,8.433761610369583,14.784725449155717,9.794562175547693,9.682794605659069,67.79177225090126,65.204578956317,44.16826247792496,[0.91636741 0.10677865 0.38583558],[-0.31718541 -0.39438928  0.86246769],[-0.24426255  0.9127187   0.32753685]
2,-1316.4484575000001,-2209.3570634999996,2472.525509,5.533779499999923,0.3459494999999606,6.191703999999845,6.547389866514322,11.754113750920034,11.754113750920034,8.429369702178807e-08,[ 0.74612592 -0.03714263  0.66476803],[0.         0.99844275 0.05578606],[-0.66580486 -0.04162343  0.74496401]
3,-1598.7635886666667,-2962.7302073333335,3157.4770606666666,1.6959738470501908,3.3805008598539286,6.492778485774026,3.095524036936904,13.014640120112592,12.875466362077304,1.898215850492276,[ 0.9285787  -0.17624016  0.32662057],[-0.29596271 -0.88264909  0.36515292],[-0.22393674  0.43574073  0.87176966]
13,-1148.251401,-2121.159996538461,2376.5607597692306,12.6752429873204,10.502507275429496,6.767810206273854,9.56801707601327,62.32898200164209,54.9082690528192,36.55325104916976,[0.15184984 0.53449772 0.83141675],[ 0.61476298  0.60759398 -0.5028877 ],[-0.77395614  0.58748765 -0.23632636]
2,-1013.6814790000001,-1852.2221645,1956.9386825000001,1.0176680000000147,0.4301715000000286,0.5082404999999426,0.4270473790752476,1.7198860912726146,1.7198860912726146,0.0,[0.54750939 0.5406134  0.63872578],[ 0.         -0.76329604  0.64604888],[-0.83679954  0.35371783  0.41791175]
2,-1164.564189,-2188.128658,2330.9101575,2.7824259999999867,1.3089270000000397,0.5061464999998861,0.45730415780781186,4.407123464634765,4.407123464634764,0.0,[ 0.06232999 -0.24192938  0.9682898 ],[0.45033419 0.83276734 0.32202122],[-0.89286007  0.42002506  0.1624187 ]
2,-1598.7924435,-2656.8010889999996,2917.1236575000003,2.6883434999999736,3.0231280000000424,3.70664150000016,5.4360398735589115,7.759598557644565,7.759598557644565,,[ 0.87174499 -0.30967299  0.37968844],[0.38486973 0.55860558 0.73473472],[-0.48995986 -0.55097549  0.67554818]
2,-1580.594309,-2993.698931,3074.6041895,0.5002650000000131,12.257174999999961,0.34028349999994134,7.6221554363974064,17.35536786767836,17.35536786767836,1.6186804311275803e-07,[ 0.         -0.02775129  0.99961486],[0.99916879 0.04074872 0.00113127],[ 0.04076442 -0.99878396 -0.02772822]
