N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
52,-1051.6769633653846,-3282.333992519231,2289.918454384616,16.06941271172346,12.008967683885203,15.210348670713278,9.83934943715889,169.57738826963953,163.0562220250728,102.81520137568542,[ 0.59354475  0.28087675 -0.75419685],[ 0.39917032 -0.91647417 -0.02716909],[0.69883309 0.28492692 0.65608609]
21,-1134.3638501904763,-3382.347842761905,2493.609524809524,8.621691880732797,24.26096243003424,8.1298789185329,19.275535755864944,119.59499368442017,117.46261601849005,50.18494724442018,[-0.80789281 -0.18253926 -0.56034687],[-0.56010122 -0.05789526  0.82639867],[ 0.18329163 -0.98149252  0.0554673 ]
62,-670.3231777096775,-2248.1264567580647,1646.1751692741934,15.988690485236202,35.98151646110168,21.319972363392818,39.06301078975225,341.64539937267796,326.54239869885055,158.90171631787425,[ 0.8862164  -0.38269021 -0.26109135],[0.37363974 0.2572408  0.8911905 ],[ 0.27388654  0.88734174 -0.37095929]
29,-979.6858126896552,-3064.7657138275863,2150.8046631034485,30.28620306156008,19.363806501771144,10.709370296734463,24.18183260228401,196.2808261910875,192.655493475241,77.18806448928464,[ 0.40919373 -0.54787168  0.72965548],[-0.29916188  0.67490966  0.67453623],[ 0.86201083  0.49430109 -0.11226648]
6,-1173.5517346666666,-3468.5447819999995,2537.179544,8.035882541989205,9.92256331002889,12.32171989306505,12.83627193040208,42.26759852790877,35.99784965799168,26.379809677178315,[-0.79595312 -0.33561924 -0.50380389],[ 0.43747747 -0.89414238 -0.09551369],[ 0.41841618  0.29642727 -0.85852127]
6,-967.9418833333333,-2948.084835166667,2199.673243,7.085822677359085,6.166879550904843,2.055227002304531,3.8488432229254625,23.48767578028935,23.239697308662656,4.219536554872088,[ 0.66448108  0.72978157 -0.16088428],[-0.00132201  0.21643354  0.97629646],[-0.74730392  0.64851783 -0.14478077]
21,-1011.5543717619049,-3240.361768380953,2403.0100546666667,20.064422651238743,8.694616334982175,10.855701753324766,12.342937884144437,105.27126816521103,103.26296956159366,57.338585265882145,[-0.21970182  0.87671892 -0.42789606],[-0.23240221 -0.47302012 -0.84984774],[-0.94748104 -0.08726911  0.30767479]
9,-900.7570715555555,-2874.579159222222,2113.6024078888886,7.54970160407584,8.385484867937471,6.9125912133747445,3.001927751873963,38.98786766532383,36.18536513765941,17.953672324107014,[-0.08320159 -0.65354518  0.7523006 ],[0.86132867 0.33251099 0.38412155],[-0.501189    0.6799376   0.53525176]
30,-924.6248213666667,-2725.3864044,1998.4939505333334,9.293983998169196,8.214657945139816,12.190869688787156,6.982453921052777,87.75800663353095,81.37523720799683,61.84792551107261,[-0.19354669 -0.88011153  0.43352436],[-0.94783053  0.28182147  0.14897631],[-0.25329224 -0.38207375 -0.8887422 ]
77,-796.1018661038961,-2402.295724766234,1704.744063025974,16.47182581461156,39.73683580081823,17.399477821978625,33.27389049167408,387.16096126751466,373.95362266386053,204.54643282700982,[ 0.84199122 -0.10026698 -0.53009179],[ 0.51952197 -0.11416289  0.84679618],[0.1454225  0.98838928 0.04403325]
16,-610.5909491875,-2078.5369614375,1454.5006206875,10.477421287884086,13.909581466305506,9.10062022337622,13.968153019134157,71.27041449333787,66.55465246021718,53.342080137754024,[-0.14008287  0.32030552  0.93689976],[-0.98325848  0.06636224 -0.16970211],[-0.11653129 -0.944987    0.30564691]
19,-861.573689894737,-2801.472033105263,2091.8620031052633,13.577063812130856,7.122975975137732,4.607366155890276,5.896189356716073,68.73505287466182,60.91182533095661,36.12049770141175,[ 0.05492998 -0.49975135  0.86442541],[-0.14747553  0.85217685  0.50204142],[-0.9875392  -0.15505872 -0.02689104]
8,-797.2695368750001,-2580.604694375,1792.651925375,5.332091660252254,4.080037383852071,8.312034670532668,6.053536297965178,28.52596602398897,26.273249326910147,17.963041570453225,[-0.48728941  0.8546095  -0.17942027],[0.81906508 0.51854998 0.24543493],[ 0.3027894  -0.02735903 -0.95266472]
17,-865.4645624117647,-2516.334088294117,1873.5374321764705,6.609556744039903,6.689958927894205,6.61579490237464,7.09278169351938,44.629693352973575,38.660963846630935,31.7596987968242,[ 0.71032018 -0.59622069 -0.37412048],[ 0.01982725 -0.51435343  0.85734907],[-0.7035994  -0.61641013 -0.3535342 ]
7,-655.4451788571429,-2117.292987571428,1491.7710534285713,4.622662299396311,9.770832926800225,3.8327344822134832,7.812213838063402,29.595201471310858,27.673643016230542,14.131031175631783,[-0.69193296 -0.21810707 -0.68822823],[-0.66143608 -0.1905632   0.72538816],[ 0.28936325 -0.95713895  0.01240693]
16,-636.8779475624999,-2094.7455342499998,1551.1462430625,6.293334613424391,7.53570650994964,8.561058400281885,8.544563770482105,46.64224737556599,42.92279712081143,37.57716298603833,[ 0.85930578 -0.39385844 -0.32629604],[-0.49507859 -0.80070218 -0.33730284],[ 0.12841638 -0.45138847  0.88303889]
21,-658.0945514761903,-2041.5527197142853,1502.7088896190476,16.701270314580245,11.59220271784391,8.995250602861667,9.47507613722179,94.21705537192054,92.17681673752016,58.1728311427696,[-0.29231978 -0.23986399  0.92575073],[-0.36139601 -0.86854201 -0.33915734],[ 0.88540503 -0.43370502  0.16720613]
13,-833.4664503846154,-2661.880476076923,1991.715903384615,11.143618165193306,10.705907812667741,5.372234254412324,8.698285294541138,57.49413188336053,56.13090441116124,22.424176182956234,[-0.16330983 -0.2164109   0.96254674],[-0.69734425  0.71547244  0.04254636],[-0.69788316 -0.66427819 -0.26775657]
9,-789.5236206666666,-2589.5306002222223,1910.5950547777777,9.450696109162921,3.4649669987213683,3.9921709888811123,6.00437630476683,31.84251367344543,30.82295207045778,12.110467901720844,[0.22846218 0.46066714 0.85766591],[ 0.27227798 -0.8760439   0.39800977],[ 0.93470302  0.14259336 -0.32557242]
7,-934.9129125714286,-3142.6439012857145,2320.3727155714287,13.359887353604902,2.328799844874178,4.332372937423284,4.1689538753300575,37.54903894797241,36.01450880707792,11.425225892400563,[ 0.10657821 -0.9666522   0.23286179],[-0.14427446  0.21668265  0.9655224 ],[-0.98378146 -0.13649966 -0.11636958]
10,-883.7427823999999,-2835.9304903999996,1999.5049423,5.651626963172836,4.577309810917419,4.316173478290589,4.187892954424752,25.713818812428734,22.66701040549853,15.98268688213126,[-0.56756379 -0.7584222  -0.32041707],[-0.19336747 -0.2554972   0.94727514],[ 0.80030017 -0.59959731  0.00164322]
30,-937.1869902666666,-2944.6041162333327,2047.2228909,17.913789050000055,19.06602532173913,26.107638756879204,8.036880125315575,199.56179585885607,188.07310041238628,82.25056962884084,[-0.50604019 -0.80890317  0.2993309 ],[-0.75073636  0.24222522 -0.61459081],[ 0.42463896 -0.53572624 -0.72984872]
5,-997.9218711999999,-3151.0503102,2291.3266714,13.797246664293562,11.423437230970514,6.56142334283078,2.6022456758280463,42.55652619866657,41.462610585761766,10.435808593825481,[-0.20280805 -0.63798327  0.74286354],[0.65404379 0.47633833 0.5876466 ],[-0.72876307  0.60504475  0.32066374]
9,-1015.1557645555555,-3349.7823881111112,2363.630375111111,8.985285173235141,4.101372975815168,5.7311932794395295,6.015633676322551,33.39850912171567,29.822313627168672,18.50477107241933,[-0.34932764  0.87363101 -0.33873156],[0.13690137 0.40521395 0.90391353],[-0.92694564 -0.26938916  0.26115371]
31,-709.8341881935484,-2395.0371391290323,1759.9076043225807,9.765547936058042,12.687846208536078,14.91616907282659,11.605162334432588,112.1417560174773,98.9800100175553,85.52912470257672,[ 0.88896867  0.45691981 -0.03096764],[ 0.40903191 -0.76174756  0.50242765],[-0.20597963  0.45930919  0.8640645 ]
6,-742.6312651666667,-2385.3703241666667,1690.9497951666665,2.9204167996808907,1.9661406242747235,3.1420786228079396,2.6626412737199656,11.3737802179894,10.924055681183695,4.302156058249427,[0.18290837 0.90443293 0.38541614],[ 0.77278343  0.11007591 -0.62505125],[-0.60774197  0.41217031 -0.67879698]
46,-742.1106988260871,-2249.9090758043476,1593.0550309782611,13.072959650101243,13.958907211739032,8.417568840020321,10.395010219241598,134.6711444428113,108.92773477345962,100.82878451742417,[-0.35144715 -0.21687784  0.91074086],[ 0.79424781 -0.58407697  0.16740522],[-0.49563628 -0.78218802 -0.37752694]
6,-880.0753074999999,-2700.6421923333332,1965.2051731666663,2.7169316314420917,2.9965601247150424,5.498067090675002,3.608057650676419,16.600854803406218,15.052823996264655,7.543347478939258,[ 0.89426616  0.22034565 -0.38953283],[-0.1428073   0.96538972  0.21824013],[-0.42413925  0.13953664 -0.89478233]
13,-1184.821598,-3423.1297083846152,2435.360661153846,6.1636713377837,12.419109904985625,11.211967932350708,8.799351298430452,60.99045445740291,55.210773868190785,38.706617997095535,[ 0.96447042  0.24856055 -0.08952355],[ 0.21920499 -0.56375426  0.79632299],[-0.1474652   0.78765398  0.59821002]
