N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
4430,-3292.2303759891647,-2120.7376767395035,-42.526598774943565,305.8829514102466,204.55592775862337,53.74042767058627,364.49065770631614,24518.443195814198,24492.394198263708,4926.161176071993,[-0.54317924  0.82910084 -0.13246927],[-0.08001314  0.1059403   0.9911481 ],[-0.83579556 -0.54897035 -0.0087944 ]
2621,-2516.219628335368,-1621.725076453262,-32.02275972186189,164.63261697007098,115.10925191369554,40.568048124223644,197.127430946975,10315.589398249984,10274.012534621208,2862.911015892122,[ 0.47332906 -0.71124825  0.51969753],[-0.30135683  0.42362801  0.85423847],[0.82773405 0.56095029 0.01382407]
4,-2830.96060475,-1904.3531315,-44.907435500000005,4.122240839765571,7.247767785703045,3.8813232688631136,1.6833663811221853,18.357186151848296,16.703360383788727,7.7918476850526766,[-0.78715222 -0.49429476 -0.36886863],[-0.41988396 -0.00859684  0.90753708],[ 0.45176194 -0.86925185  0.20077942]
2,-2782.719755,-1865.1995915,-98.516426,2.5211770000000797,5.39249749999999,2.871508999999996,0.9921799455862583,9.346756302580753,9.346756302580753,,[0.9243823  0.3367052  0.17929577],[ 0.05083799 -0.45078696  0.8911827 ],[ 0.38146739 -0.81591333 -0.43447447]
23,-2777.372876652174,-1883.9096105652175,-36.69007647826088,11.873911829587234,14.480641746842787,26.013740636843007,15.818024777713388,151.50846271098567,140.39661000280074,67.7796224668629,[-0.92404804  0.19445125  0.32912601],[-0.08745476 -0.94566151  0.31317083],[-0.37213826 -0.26060125 -0.89084236]
2,-2499.6211725000003,-1600.343742,-103.4171375,2.6608785000000807,1.6899080000000595,0.21477349999999973,3.1576983695933905,4.468151988580767,4.468151988580766,,[-0.02834137 -0.08198726  0.99623032],[-0.53917473  0.83547353  0.10618186],[-0.84219393 -0.53487232 -0.0679779 ]
2,-2776.2596015,-1707.5747354999999,-77.74464549999999,6.332990500000051,1.5511135000000422,1.6184464999999975,6.1665840992188805,9.50074637450506,9.50074637450506,0.0,[-0.33368695  0.65227049 -0.6805852 ],[-0.27126483  0.95069431 -0.15031872],[-0.94268394 -0.23088773  0.24091044]
6,-3008.2509413333332,-1882.0911666666664,39.33970233333333,2.384060771533652,7.443396931414187,4.050391472270703,4.219454765517579,21.05557748286865,18.82852146267783,11.492272752921206,[ 0.929221    0.03515635 -0.36784829],[0.36739183 0.01889952 0.92987421],[-0.03964314  0.9992031  -0.00464567]
2,-2164.550351,-1395.3895355,-91.680698,6.580116999999973,3.261878499999966,0.5883669999999981,7.314208724650371,10.419593735759534,10.419593735759534,,[-0.04991176 -0.07890295  0.99563203],[-0.44986742  0.87891176  0.15853524],[-0.89309535 -0.44272291 -0.07985691]
3,-3631.020049666667,-2340.351197,31.882779999999997,1.1560175618666764,1.4141940579973193,2.1669283522830196,1.7177186402684073,4.908737084306037,4.546494692353274,1.8506987262233745,[ 0.82881823 -0.54719914 -0.11676235],[-0.37783964 -0.70128829  0.60450967],[0.41267124 0.45691119 0.78799404]
3,-2806.994145666667,-1823.9627236666665,-36.95740466666667,0.15730965332832672,0.8582688607215108,0.6870954987764727,0.5958457777355726,1.9236465284090276,1.589629846500493,1.0832787810046516,[ 0.98137612 -0.18708285 -0.04359947],[0.11850488 0.41098353 0.9039077 ],[-0.15118697 -0.89224018  0.42549965]
2,-2722.8882160000003,-1856.9249495,-48.2343625,0.6630280000001676,0.5153114999999389,0.5190365000000021,0.2650034778223471,1.3961024025111206,1.3961024025111206,0.0,[0.         0.70964868 0.70455571],[ 0.74088742  0.47320021 -0.4766208 ],[ 0.67162924 -0.52199646  0.52576978]
2,-2828.943545,-1776.2149745,-47.0417405,4.3483850000000075,2.8776414999999815,3.993302500000002,5.268549984852143,9.288243920919978,9.288243920919978,,[ 0.74943464 -0.38707372 -0.53714212],[ 0.43155382 -0.88617856  0.16866792],[-0.66207833 -0.43814522 -0.60801402]
2,-3029.8586805,-1841.178696,-47.7804965,2.3199945000001208,0.769826999999964,4.590885499999999,1.644569840322447,7.355438500058307,7.355438500058306,5.960464477539063e-08,[ 0.89500301  0.07376808 -0.43991805],[0.19542541 0.97854021 0.06532962],[ 0.44606011 -0.1480129   0.8826792 ]
