N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
7344,-3588.1808708675107,27.553131171296293,-2.5887036610838776,525.5896646990936,48.49007869244353,49.23372533899816,525.679045551988,45241.47113474849,45230.27532342399,5920.259293533542,[-0.00271294 -0.87094376 -0.49137521],[ 0.00159893 -0.49138017  0.87094372],[ 0.99999504 -0.00157715 -0.00272566]
8,-3743.96747175,22.085726,84.746281625,8.925035534029863,6.771024759985965,3.432713822812571,8.900800910119159,32.09408478122282,29.270366227652318,17.601145966347442,[-0.23151426 -0.07096164  0.97023997],[0.45380383 0.87429923 0.17222932],[-0.86050173  0.48017215 -0.17021008]
3,-3953.4246986666662,106.29805666666665,13.658595666666669,4.642224740429566,5.188456529920067,6.164684270742086,4.615643295091245,16.106551200812177,13.465961871724161,8.836790280053911,[ 0.42286768 -0.68982328  0.5876451 ],[-0.9033786  -0.3719565   0.21343726],[-0.07134443  0.62112173  0.78045997]
3,-4540.4350429999995,-4.915088,59.81080933333334,3.280208231308395,3.9965685043162553,7.641779044106343,3.2103202975157266,15.980842857250572,15.046881269026176,5.383187021083864,[-0.51570895  0.7138297   0.47380528],[-0.82358337 -0.56544458 -0.04452923],[ 0.23612434 -0.41318227  0.8795031 ]
4,-4353.056037,60.347367500000004,-83.83270175,4.542829532465762,3.8560768918731725,7.517527053977438,4.38305745530988,19.00670645722284,17.768013572277148,7.694253742842845,[ 0.78955282 -0.55456665  0.26279682],[0.38505396 0.78112554 0.49150416],[ 0.47784913  0.28687754 -0.83027796]
2,-3289.3311335,-12.5426,-7.915670499999999,0.10810850000007122,0.6020269999999996,3.044559499999999,0.09848522107290592,4.39168908406356,4.391689084063559,,[ 0.         -0.98100498  0.19398257],[0.99939384 0.00675314 0.03415187],[ 0.03481314 -0.19386499 -0.98041033]
18,-4254.094584222221,19.815149722222223,96.7241978888889,22.58012671474896,25.70373220358691,6.573834785534788,22.515360571945237,145.47632004432344,116.36808224812307,94.81795007237709,[-0.09715911 -0.02109718  0.99504523],[-0.8850334   0.45916858 -0.07668183],[-0.45527573 -0.8880986  -0.06328412]
3,-3121.640815666667,57.662997999999995,60.97606433333333,3.1047780466725703,3.607688201567407,1.833247032527137,3.132460317500123,8.834453389049857,8.295049977316879,3.039689549462214,[-0.69026254 -0.37519949  0.6186784 ],[0.34535169 0.58052779 0.73737351],[ 0.63582218 -0.72264294  0.27114081]
4,-3774.901424,92.0355085,-71.4567155,7.423321463196099,3.7087554006926977,6.3708932057105025,7.486180010180132,20.907736563644374,19.637932152240317,7.266977351190835,[-0.4436914  -0.54797804  0.70912482],[ 0.5168268  -0.80289557 -0.29706694],[0.73213933 0.23468866 0.6394476 ]
12,-3863.396083166667,-50.059079583333336,-51.24994791666666,15.546465609962713,8.597962846311555,7.282145352813717,15.559451262565153,61.863717646601685,60.60727360362202,36.70383633170752,[0.08811437 0.14812842 0.98503494],[-0.25982357  0.95806659 -0.12083094],[-0.96162756 -0.24528835  0.12290669]
6,-3374.3672586666667,51.41502333333332,1.989641833333333,3.7467793350839944,4.420779701880527,4.503157671520782,3.790228859198817,17.062015277601063,14.500256107468092,12.03956553867769,[-0.78128715 -0.62191223 -0.05306194],[-0.27000423  0.26009952  0.92706308],[-0.56275049  0.73862942 -0.37113134]
3,-4573.213703666666,102.189205,-88.49620666666665,10.221837823109718,2.3707414784494474,9.38329368536629,10.359600850533084,24.381504302981305,24.048023800999008,4.01874400066505,[-0.6078537   0.53433759  0.58736464],[-0.3017112  -0.83965232  0.45161303],[-0.7344959  -0.09730016 -0.67160141]
2,-3391.1463995000004,69.64702299999999,74.5912325,2.063031500000079,3.5307170000000028,2.876592500000001,2.0528599560827843,7.070621742836743,7.070621742836742,0.0,[ 0.91089767 -0.3198998   0.260633  ],[-0.09347044  0.66112678  0.74442908],[-0.41263233 -0.70618795  0.5753548 ]
2,-3269.531419,-3.4485985,71.6101835,1.8149579999999332,6.798083500000001,5.9612695,1.6911500049247934,13.041836210163527,13.041836210163527,,[ 0.98044204 -0.1479734  -0.12975853],[ 0.         -0.6593152   0.75186666],[-0.19680804 -0.73716168 -0.64642034]
11,-2695.9031796363633,17.78886018181818,-65.21082727272727,16.0418090735035,16.881907521777745,9.07887267580177,16.052157926525705,81.34500630793963,78.4748612325513,31.13683061953184,[-0.19340419 -0.2829587   0.93943025],[-0.74253958  0.66805481  0.04835021],[-0.64127201 -0.68821301 -0.33931263]
2,-3511.6206905,-39.6163425,62.382442499999996,0.4719124999999167,0.03522450000000177,0.05663949999999929,0.4732112918634357,0.6740181095737288,0.6740181095737287,,[-0.13994739  0.52291174 -0.84081986],[-0.04455969  0.97147835  0.23290396],[-0.99015894 -0.07390746  0.11884005]
2,-2957.6996824999997,59.084126,-66.676321,0.7987574999999651,6.798124999999999,0.1750329999999991,0.9301892808909997,9.683300430175672,9.683300430175672,1.0106459234841567e-07,[0.9931724  0.11661721 0.00300257],[ 0.00247123 -0.02544847  0.99967308],[ 0.11665585 -0.99284336 -0.02556298]
3,-4275.960153,-40.96346166666667,-80.13412066666667,5.760733122274979,4.733088427974159,3.946283733239523,5.847654513227543,14.611091075925488,12.432977906494578,7.6749620719328,[ 0.58647104 -0.32868425 -0.74028264],[ 0.1391926  -0.85946792  0.49187428],[0.79792051 0.39151188 0.45830263]
4,-3498.4938525,-52.290277,-0.8538089999999996,5.734020772651507,4.852681427307122,6.946271366201943,5.788825011759288,20.20252140515965,16.999161740739694,11.845345338090329,[-0.47259265  0.81664484  0.33128143],[0.76529615 0.19388923 0.61378235],[ 0.43701029  0.54359743 -0.71660578]
2,-3841.2714395000003,-7.5012295,-77.217385,2.029754500000081,0.6925794999999999,0.7916460000000001,2.0120779264966586,3.2330397719195565,3.233039771919556,0.0,[ 0.         -0.75262887  0.65844497],[0.46010198 0.58461095 0.66823364],[-0.88786608  0.30295183  0.34628603]
3,-2982.370745666667,34.85739766666667,80.603033,0.9850372146502825,4.728547130111203,4.076435447743609,0.8967409955566633,10.947161582193289,9.666165606891465,5.1386368977382775,[ 0.95234969 -0.12065947 -0.28012738],[0.29368554 0.61067759 0.7354058 ],[-0.08233384  0.78263285 -0.61701455]
2,-3436.9528124999997,-54.07679,-4.274949,4.5818314999999075,2.1500140000000023,2.302892,4.550299022827403,7.863720704380518,7.863720704380517,0.0,[-0.2222366   0.45181807  0.86398572],[ 0.56659306  0.5623193  -0.60230334],[-0.82399776  0.38665907 -0.41415269]
2,-4360.624549,146.9184625,30.468088,2.2007430000003296,3.8148424999999975,0.9104040000000015,2.321537039561008,6.360051649958935,6.360051649958935,,[ 0.8720849   0.47598787 -0.11359349],[0.         0.23212919 0.97268497],[ 0.48935461 -0.84826387  0.20243636]
5,-3093.6265676000003,-10.1459868,3.5341038000000005,5.825311993295636,3.0943036272516893,3.865480671519929,5.8218657625658725,16.95430051318803,16.42509793121363,5.222739496285899,[-0.48869621  0.17412418 -0.85490162],[-0.3698436  -0.9288279   0.02223621],[ 0.79018462 -0.32704665 -0.51831339]
3,-3254.3940213333335,-59.459253,-1.6520633333333334,6.052436760705197,1.7813129244814514,7.124216752396777,6.074399755794064,16.482675524233724,13.758121665826858,9.077041404856496,[ 0.07177506 -0.97378464  0.21585138],[-0.85649321  0.05072911  0.51365936],[-0.51114354 -0.22174317 -0.83039885]
