N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
6,-3353.0902451666666,-841.8415026666667,1646.391996666667,1.031203726007897,6.524108952586044,8.938573323577282,5.280299031961552,27.180241905019862,26.705671369564644,5.508831855663933,[0.91879296 0.32327047 0.22652967],[ 0.39472441 -0.74734809 -0.53447496],[ 0.00348346 -0.58048862  0.81426091]
16,-3446.579278,-860.2183405000001,1692.8061649375,9.582080096705921,8.313242746136975,12.141333720527685,7.697943384495977,64.8220737079779,60.7816909507355,44.390412880916735,[-0.4464165  -0.74801717  0.49110348],[ 0.78012274 -0.59417429 -0.19587096],[0.4383159  0.29568096 0.8487944 ]
38,-2950.572024605263,-758.4028681052632,1456.563789131579,11.852287169997798,16.359781057395303,10.609968824066007,8.041844851302724,133.06000055277514,124.65381099509963,79.55468673919484,[-0.66809141 -0.05665676  0.74191905],[0.57467949 0.59408021 0.56286072],[ 0.47264929 -0.80240808  0.3643404 ]
12,-2494.147783666667,-693.9703530833334,1209.2550654166669,4.130442246284995,12.070399302808767,15.430975782563362,5.778108401103025,68.76414712822654,55.78955799893964,42.18885912132897,[ 0.96126096  0.25959913 -0.09265885],[ 0.27562449 -0.90171165  0.33308745],[-0.00291765  0.34572301  0.93833208]
7,-2424.129518571429,-576.4486968571429,1174.9373757142857,4.315715476488708,4.197338966038309,4.756117240098703,3.477311285059458,18.820450981511435,17.70477071261993,12.50694200296645,[-0.46522696  0.5420062   0.69985224],[-0.72453815 -0.6873674   0.05070029],[ 0.50853549 -0.48348251  0.71248601]
13,-4084.511805692307,-1104.3069733846155,1865.715282230769,20.77228098045643,15.224196146388303,14.2353885886782,17.346432201701678,102.50081882550235,92.53584028219107,58.688694309133375,[0.5552488  0.8102744  0.18749446],[-0.07111845 -0.17835591  0.98139255],[-0.828638    0.55825135  0.04140645]
15,-3669.2781355999996,-927.2864930666668,1670.655008,7.351930818226332,10.965073750836765,8.999390080494415,9.34081074011733,61.22019308704691,50.88017461900259,36.352143228010725,[ 0.76898926 -0.53593083  0.34847334],[-0.45467541 -0.07535103  0.88746408],[0.44936153 0.8408926  0.3016187 ]
17,-2963.8026251764704,-728.6227632941177,1354.1137556470587,9.167004337837854,9.132191440245652,10.34853098481754,9.769501667696357,67.29758374035924,61.69427018009823,31.60116544058314,[-0.75153077 -0.64236598 -0.15022463],[ 0.29586015 -0.53172231  0.79356043],[ 0.58963401 -0.5519396  -0.58965618]
7,-2994.35781,-863.9996417142858,1398.2522628571428,7.6605881773049305,9.229090039328241,9.215691811970771,7.252106846344697,38.17790124161597,33.288959430609935,25.24576584906589,[-0.67346966 -0.64647867 -0.35847447],[-0.62067858  0.23114829  0.74921864],[ 0.40149311 -0.72707344  0.55692683]
13,-3126.4421796153842,-761.5557426153847,1512.9829475384613,8.721493040056112,8.464370886602135,19.132642959095445,13.135227198877875,79.73059724712705,73.24700228619633,40.445983848888325,[-0.75894695 -0.62897332 -0.16849952],[ 0.59829715 -0.77571549  0.20076353],[ 0.2569826  -0.05155609 -0.96503985]
9,-2931.614928777778,-714.3715816666667,1456.987363222222,4.000682805418149,4.62138519472963,3.161899510803376,4.440077233159119,20.059652396365966,18.13054538680285,11.01719453885653,[ 0.72418778 -0.61039917 -0.32088147],[ 0.2545918  -0.19578891  0.9470215 ],[ 0.64088617  0.76751519 -0.01361469]
40,-3911.496426625,-959.8844390500001,1827.4376244250002,15.625749378534637,20.115882939825767,25.853956320055378,23.749376155087273,223.74659477733886,190.75828686433624,137.57879603063608,[-0.87424666  0.1009949  -0.47486084],[0.1066753  0.99418    0.01504985],[-0.47361711  0.03749864  0.87993221]
13,-4043.8612966153855,-1032.4628834615385,1816.295352846154,10.10387202635556,8.751604253672205,20.073494356491974,17.023008799744616,84.59692916490546,82.33808715710711,34.43867778013638,[-0.89720742 -0.1383977  -0.41936251],[-0.20787468  0.97019267  0.12455637],[-0.38962412 -0.19892775  0.89923345]
54,-2870.2057962407407,-776.2528671111112,1369.8326562962961,13.183267658022174,10.389064526575497,15.989609234212713,7.6950188313387855,165.93213420322013,147.19989438159712,94.00951844297113,[-0.59996828 -0.57599627  0.5552174 ],[-0.5630119   0.79704596  0.21848418],[0.56837986 0.18151043 0.80249505]
