N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
6580,-1446.229093689058,-2151.4998251715806,2454.059568506687,230.56345238733695,330.80159114919627,377.7408897498052,548.4728544301794,44661.42938415377,44642.950827394445,5460.216316435861,[-0.90981761  0.2410243  -0.33784493],[-0.03707591  0.76360712  0.64461581],[-0.41334887 -0.59900873  0.68580701]
5,-1200.7541072,-1859.8768352000002,2151.472342,2.977121130430626,6.124975113893032,4.144904872270807,5.457605115741374,17.741495833908235,15.131898794341247,9.583998756553973,[ 0.73796921 -0.23873848 -0.63119362],[0.66275403 0.4325855  0.61125026],[-0.12711625  0.86940999 -0.47745967]
5,-1303.4998012,-2067.316978,2287.7315022,1.602468183728259,3.5925096771365745,0.49109596920705734,2.391717061008263,8.855734078290903,8.226383416644824,3.324852316791719,[0.07803044 0.13492526 0.98777853],[ 0.97905362  0.1765253  -0.10145362],[-0.18805655  0.97500461 -0.11832472]
5,-1574.6231848000002,-2262.4778578,2497.1585478,2.995825645342228,6.274617042477355,7.902413275401598,6.871439663779317,23.247385748291702,20.46672792766582,12.190626022802787,[-0.94392968 -0.3153399   0.09776254],[-0.20503297  0.79201585  0.5750412 ],[ 0.25876291 -0.52275391  0.81226234]
3,-1166.43548,-1786.4812086666668,2093.060132,5.789746931266859,3.3534989041253387,9.040539469601661,2.7680062154029956,19.480642571243084,19.24810925946969,3.000954002320811,[ 0.71394822 -0.66337428 -0.22408146],[-0.47359901 -0.69321913  0.5432782 ],[0.51573434 0.28174775 0.80909597]
10,-1290.1160511000003,-2053.1581396000006,2340.2963216999997,7.364460337746572,4.4816771279574965,2.792877436087738,3.381366603384858,27.336993983619593,26.16133319462892,14.515192447546388,[ 0.01776753 -0.15303364  0.98806124],[0.37885923 0.91555616 0.13499113],[-0.92528374  0.37193766  0.07424538]
2,-1292.5642145000002,-1935.8838515,2142.8755265,1.7519905000000335,1.1475454999999783,0.11722450000002027,0.06578963544211547,2.966503992938767,2.9665039929387667,0.0,[ 0.54991326  0.83089777 -0.08487818],[-0.02866719  0.05817033  0.99789499],[-0.83522177  0.54706632 -0.05588412]
3,-1368.51225,-1997.725493,2388.3465833333335,0.38281816579757927,3.0221724980038505,2.9521870146014995,3.7181579425358877,7.347547453049317,7.338981355574795,0.3546917497448242,[-0.12195361  0.68683724  0.71650675],[0.98957158 0.13989042 0.03433306],[-0.07665121  0.71322175 -0.69673476]
4,-1544.5222764999999,-2303.0272925,2500.8522310000003,2.6886886529932936,4.934999096294371,2.041257579442194,3.2958411040757722,11.361917832395156,11.087564563231538,5.82861023713235,[0.42233093 0.26079102 0.86811556],[-0.84249822 -0.24039576  0.48208571],[ 0.33441493 -0.93498552  0.1181894 ]
5,-1440.8360396,-1997.1290762,2283.7425780000003,4.459930572643654,7.711203744432731,2.899762769359433,4.339282576982437,20.639087383250775,17.693938669823897,11.771800479545579,[ 0.50291153  0.07276781 -0.86126932],[0.8567703  0.08960041 0.50785472],[-0.11412556  0.99331597  0.01728421]
2,-1503.888038,-2387.6704449999997,2657.1330355,1.4394119999999475,6.667350999999826,3.8590454999998656,0.9031891849090243,11.083114042002071,11.083114042002071,5.960464477539063e-08,[ 0.         -0.50093906  0.86548256],[0.98298795 0.15896321 0.0920075 ],[ 0.18367004 -0.85075893 -0.49241706]
2,-1205.8867695,-1784.6890265,2081.1690344999997,0.9138455000000931,5.987024499999961,0.61819249999985,3.6291211653788196,8.60949916412404,8.60949916412404,8.815645848363066e-08,[ 0.98866929  0.14931622 -0.0154177 ],[0.01318584 0.1046916  0.99441732],[ 0.15011009 -0.98344063  0.10154554]
3,-1287.4364266666669,-1782.0742783333333,2118.5675793333335,0.8256508431971759,2.3221705375621453,1.553249184674169,2.220202470725978,5.045817579962094,4.577056942079,2.123870240674074,[ 0.74312586 -0.31685184 -0.58938007],[-0.66800006 -0.402926   -0.62564091],[ 0.03924108 -0.85863587  0.51108178]
3,-1650.2686973333332,-2644.828260666667,2969.7152059999994,7.823814015150823,5.941138988343659,6.130207867235936,9.336677626009367,20.056568503959657,18.012585832287645,8.821150253141433,[-0.6453838  0.717135  -0.2630535],[0.15169719 0.45784452 0.87599449],[-0.74864391 -0.52544818  0.40427281]
4,-1222.396768,-1832.6420380000002,1981.62496925,1.7727958280622458,2.2263680435904347,3.156392318136736,3.1315822252046375,8.496650168323491,7.355556709200688,4.2663074023008285,[ 0.62761634 -0.60305875 -0.49235949],[-0.75025875 -0.63737472 -0.17568514],[ 0.20786904 -0.47965988  0.8524769 ]
2,-1768.1064815,-2820.428731,3065.0584225000002,2.0253304999999955,2.2369619999999486,2.424441500000057,3.8279019565820818,5.474281543836877,5.474281543836876,4.2146848510894035e-08,[0.         0.7349521  0.67811903],[ 0.85219807 -0.35480498  0.38454114],[-0.52321932 -0.57789172  0.62632476]
