N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
32,-844.8297805625,-1975.73972921875,2105.1579585937498,13.407668196615043,19.43490789488948,11.602383256873848,18.594921801606883,142.43515927085718,127.82504043631435,87.56232632174601,[ 0.70000123 -0.2304534   0.67593602],[-0.54154897  0.44570851  0.71278933],[ 0.46553516  0.86500587 -0.1871947 ]
29,-1342.7698607241377,-3036.847582793104,3205.440649137931,33.94334794673233,12.858670726339922,14.92498903529866,20.863321274327028,207.49917798923798,196.62224937385378,87.28329649649797,[-0.30579138  0.59782057 -0.74101431],[0.10198111 0.79438435 0.59879325],[-0.94662109 -0.10753635  0.30388229]
14,-891.1653952142857,-2151.8605282142858,2197.716051857143,6.855999738621516,6.670624834431808,5.571604447757123,2.799559438998912,40.24437406424026,38.07526769698897,19.02412111346211,[-0.43403217 -0.75447055  0.49233145],[-0.64937367 -0.11678729 -0.75144831],[ 0.62444368 -0.64585983 -0.43924388]
24,-1172.4909939166666,-2694.2336392916663,2799.918697291667,17.83884191739749,12.158251784464246,18.729220966304908,12.482486383536086,135.64695849059098,126.34013451741411,69.61296691132787,[ 0.17744528 -0.80427048  0.56715269],[0.77600665 0.46877612 0.42197468],[-0.60524941  0.36523684  0.70730135]
14,-926.3412310714288,-2052.556144857143,2155.534376142857,5.315126727417901,8.224540885642853,6.073795799185938,7.519670444301231,39.81470296959945,36.16313292876912,28.722589944711366,[-0.81514546 -0.33225347 -0.474495  ],[-0.52555701  0.07976776  0.84701059],[ 0.24357281 -0.93981101  0.23964047]
27,-1043.2585155925926,-2275.272838111111,2426.7520530370366,14.650461041055317,8.330254800014927,17.791832896212767,12.905473934105615,121.31215557590991,106.22352200722999,80.1945244134405,[-0.10208014 -0.97710511  0.18666882],[ 0.8968579  -0.0092131   0.44222283],[-0.43037839  0.21255758  0.87726491]
5,-1005.8577063999999,-2193.9074097999996,2204.3695072,6.0499064491484145,4.983141258235407,2.3363098528070267,1.2136213793899753,18.26547146472368,17.406804018768998,5.682412492640734,[-0.52080108 -0.7091323   0.47528687],[0.3718308  0.31273204 0.87403692],[ 0.76844524 -0.63192567 -0.10080604]
9,-892.847362,-1903.7971429999998,1914.4930317777778,5.076113920981027,2.410890966456148,7.11655307074836,4.389237811544998,26.347520407254542,24.584749108176055,13.470043684853255,[ 0.22365904 -0.97317354 -0.05394348],[-0.84362562 -0.22100993  0.48933672],[-0.48813159 -0.06393648 -0.870425  ]
30,-998.8283224666667,-2340.5084361666663,2413.2816272,21.452798168598243,9.767856800490264,6.107497136014353,5.494933331306421,130.73441200697295,124.5182539255705,54.58776215190871,[-0.19300257 -0.40659004  0.89299191],[-0.19492451 -0.87607563 -0.44101693],[ 0.96164154 -0.25918341  0.08983048]
9,-1174.1764562222222,-2475.2362003333337,2567.0774831111107,6.020422430792058,8.408606602993729,5.677737211090201,5.042433907125115,34.826565756087014,33.230465604918045,13.718957427172281,[ 0.57037431 -0.64638791  0.50680944],[ 0.6648396   0.00097173 -0.74698552],[0.48234992 0.76300834 0.43029853]
10,-1006.3707422,-2098.6133666,2227.7910699,11.077488405828516,9.592808003875712,8.684086556900517,5.031204717277636,52.47109905273375,52.0738207391615,18.385386587951498,[0.68800731 0.71662867 0.11440846],[ 0.28521313 -0.41198221  0.86540403],[-0.66730759  0.5627735   0.48783868]
25,-1115.57331368,-2547.15217748,2522.7853193200003,14.00089735771701,9.284829968034538,10.755594930914,8.937863039862254,92.47139377458772,84.58678840309103,64.72957125428036,[ 0.42756837  0.90145437 -0.06756703],[-0.14236284  0.14095783  0.97972635],[-0.8927027   0.40928097 -0.18860272]
5,-990.8616489999998,-2071.0432520000004,2207.123949,2.3267039922094126,4.550352193935091,3.56728431688241,4.736529173450601,13.927459557531082,11.34760583168959,8.105889938731213,[ 0.77213588 -0.37292236 -0.51452415],[-0.62934625 -0.33675193 -0.70037236],[-0.08791751 -0.86459647  0.49471553]
8,-1101.45174475,-2456.9590927500003,2660.2526912499998,10.481975118604007,9.937483515352204,2.879188637256207,9.215125848595033,40.94182032616566,38.06046352317657,18.595972580165913,[ 0.13132299 -0.08846611  0.98738443],[-0.6649396   0.73086512  0.15392044],[-0.73526158 -0.67676431  0.03715477]
7,-872.5174567142856,-2008.0708545714285,2153.7950325714287,4.789060558546709,13.006065418139356,6.388067322617779,12.778414652759382,40.30679938987068,37.81434395705882,14.354118343492985,[0.45482716 0.37846605 0.80616109],[-0.89037394  0.17378272  0.42075386],[ 0.01914419 -0.90915511  0.41601741]
8,-1196.40666975,-2619.604722875,2597.93743675,17.863326736308757,16.643612702535915,5.922293085421813,7.06041130538641,70.44256110024835,69.06425294431763,19.154216538336065,[0.66792072 0.69908935 0.25525672],[-0.13458338 -0.22386812  0.96528254],[-0.73196258  0.67908552  0.05544035]
13,-1079.8198095384616,-2495.363797846154,2648.928564,8.19899506641209,11.913635043154802,5.93037660405601,11.611633791061358,54.2436875221236,52.526452245512274,25.5168852501706,[-0.84881508  0.52398109 -0.0704044 ],[0.01401135 0.15541585 0.98774976],[-0.52850415 -0.83743044  0.139261  ]
12,-1135.8536675,-2415.6381895833333,2441.1863315,5.636088342859216,10.905057050754639,4.761936392300022,9.445175135035452,43.773235052069005,41.2886686449184,23.23430475911361,[-0.10751736  0.26890144  0.95714786],[0.99072545 0.10943306 0.080545  ],[-0.08308495  0.95693073 -0.27817345]
15,-1084.7164786,-2427.1222589333333,2610.2519006666666,10.750646132622137,14.07274258475465,16.23085493611474,17.20477215052167,90.69807997356412,90.04891270638478,31.254206948693586,[ 0.85682881  0.50707433 -0.09338098],[-0.29562405  0.63153058  0.71678138],[-0.42243438  0.58655328 -0.69101696]
13,-987.4681658461536,-2182.061491153846,2224.9003180769228,8.86704893088447,10.718263559828909,6.367106993602022,5.177069648160415,53.267665950895534,50.067902114180626,27.220420141743826,[ 0.23098868 -0.31652005  0.92003222],[ 0.81317301  0.58200877 -0.00393064],[-0.53422269  0.74905331  0.391823  ]
5,-898.6171772,-2062.2684145999997,2103.8777376,7.59424470599395,12.190023340166187,12.501541139903143,14.382771365737685,42.5612752699213,42.31521328774753,4.851607715022222,[ 0.86687376  0.02958863 -0.49764887],[0.29837602 0.76890578 0.56546941],[-0.39937656  0.63867708 -0.65771571]
5,-895.6894004,-2021.1547002,2133.1493766,3.3022084238730107,2.0999612626588036,2.7436282710196234,2.985862716809761,10.574006872445796,9.594415606174476,4.955472381771522,[ 0.62305139 -0.13836918  0.76984475],[-0.13657502 -0.98835392 -0.06711024],[-0.77016507  0.06332843  0.63469306]
8,-1387.61548125,-2988.8510645,3010.459300625,4.944152574561653,8.771653968218693,5.8823620767255544,7.856832473362152,30.167457391417535,28.99845719312728,20.611498268731886,[-0.94031155 -0.22840802 -0.25227756],[-0.30409097  0.23112136  0.92418158],[ 0.15278375 -0.94573394  0.2867829 ]
9,-930.9431435555556,-2126.908528888889,2182.5888064444443,3.9254991263273156,5.155597306413317,3.601960764303647,5.218450626483498,22.05131740116606,18.79377373440823,12.242660639332476,[0.50255377 0.55865748 0.65980416],[-0.77191382 -0.05374589  0.63345121],[ 0.38934402 -0.82765524  0.40422523]
8,-1004.054086125,-2330.06088475,2375.739828875,1.981239116439292,7.86812547093158,4.900282035316435,8.207648350576086,26.421399061963758,25.035977532381896,10.613059635286708,[-0.98867129  0.15005996  0.00333049],[0.0691797  0.43587498 0.89734451],[-0.1332038  -0.88740915  0.44131818]
5,-1096.6561408000002,-2382.5411197999997,2466.0133936,2.436053193431289,0.6320069247055536,4.802067724181601,3.086659786195229,12.116615460971131,10.796281716814555,5.528503801158426,[ 0.23666944  0.97019903 -0.05197519],[ 0.96584155 -0.24074292 -0.09587985],[-0.1055352  -0.02750797 -0.99403503]
13,-1026.1345081538461,-2333.0096857692306,2492.2607639230764,7.890540824498013,5.686308384574712,10.540445230791905,8.556361728537698,48.27291285807215,46.96932865538723,28.490294019929433,[-0.48881483 -0.86476406 -0.115079  ],[-0.70349721  0.4687463  -0.53419902],[ 0.51589897 -0.18016665 -0.83748924]
13,-941.5999356153845,-1994.5185804615385,2070.1894514615383,7.234267276891433,16.088761080609128,7.179464799559521,12.830403960776836,68.16073898403825,65.4383402753841,22.424409197722,[-0.69015771  0.01485911  0.72350642],[0.6422378  0.47331275 0.6029143 ],[ 0.33348604 -0.88076912  0.33620353]
9,-1182.7027175555554,-2694.5811624444445,2895.6264720000004,4.75388123912459,6.7918322688266795,3.4453339645295813,4.377236558525447,25.530656734019278,23.566104632901162,15.607717729179384,[ 0.01698404 -0.30188488  0.95319309],[-0.94477143  0.30721475  0.11413168],[-0.3272896  -0.90248801 -0.27999446]
10,-719.2010976999999,-1604.4609321000003,1621.0583602000002,19.225451495604137,23.24166143481407,14.058677167098333,21.3977700582871,101.73215067973398,92.78176061327898,56.48804049139031,[-0.09706547  0.42145027  0.90164181],[ 0.87204708  0.47264473 -0.12704667],[-0.4797001   0.77394226 -0.41340196]
7,-1288.4243528571428,-2693.7926282857147,2881.963144714286,4.717260494069376,5.151831702915674,8.167357609887107,6.140646938759395,26.49005941469797,24.68283763123194,17.493694114222656,[ 0.71313617 -0.64467287  0.27537919],[-0.69263631 -0.70855214  0.13494   ],[-0.10812836  0.28696822  0.951818  ]
6,-1166.307256,-2469.313942166667,2480.2347566666667,6.809177272779237,3.596277170664506,5.866791758067999,7.222812258806758,23.156512639954123,21.966537637071628,10.288602841478886,[0.47913203 0.51897027 0.70788584],[-0.45929712  0.835496   -0.3016498 ],[ 0.74798306  0.18059984 -0.63867444]
5,-1018.2653384000001,-2314.1568762,2296.5901870000002,3.4150450880262655,2.940185383613196,1.4297944561694997,1.9010388098008886,10.26996252506985,10.123739148958304,3.9437453872036716,[0.34917932 0.60498523 0.71558834],[ 0.55654854  0.48047695 -0.67778731],[-0.75387501  0.63492896 -0.16893103]
5,-846.0594606000001,-2018.5871422,2019.7551872,7.431486210971009,4.464968788770327,6.757991033740481,5.207750023724017,23.600744261773823,22.880627404388832,11.305552789603079,[ 0.34002243 -0.65627412  0.67356442],[0.61690822 0.6962518  0.36695733],[-0.70979504  0.2907537   0.64160213]
6,-931.4627513333335,-2145.5309021666667,2114.6849591666664,6.571655329983846,8.805412630430846,3.5484942230370633,7.082420308722498,27.63076107057943,24.63711719031653,15.143268426643061,[ 0.38846026 -0.29277712  0.87371631],[ 0.78181017 -0.39714171 -0.48067798],[0.4877207  0.86980459 0.07462236]
12,-957.8333576666664,-2051.264182,2121.19328575,16.0414732465528,15.0971400054619,4.860758539159443,7.9865198814348375,76.3693670434761,73.10630764202337,32.19153510627031,[0.09744431 0.07564936 0.99236172],[ 0.67048569  0.7318845  -0.12163066],[-0.73549545  0.67721654  0.02059617]
9,-1037.2041183333333,-2203.7985066666665,2322.059972888889,7.884520444053925,3.2592071435205043,8.76106306743027,7.451835324133073,35.78873344093048,28.292126041411077,24.708701323727933,[0.08526051 0.97690078 0.19594774],[ 0.94891421 -0.01965063 -0.3149217 ],[-0.30379676  0.21278798 -0.92867045]
5,-974.8656294,-2295.9070818,2379.758431,5.468934684728933,2.3415551188652413,0.9226772215536426,1.8354583356478522,13.381358754988607,12.442579351864389,5.343786962420839,[ 0.03204493 -0.24720441  0.96843332],[0.15312415 0.95870672 0.23965478],[-0.98768726  0.1406108   0.06857466]
6,-1069.5256788333334,-2531.515153,2523.721034666667,7.960814689875739,5.524581722462626,5.936610152917814,5.196126116040367,25.597965154738173,24.30986929222847,17.41956948494465,[-0.50809798  0.18667167  0.84082705],[-0.03330834 -0.97975937  0.19738829],[-0.86065498 -0.07228604 -0.50403148]
6,-1297.2502379999999,-2649.4783813333333,2812.5875835,5.57276696717466,13.769205994735039,7.212715843738646,13.26593887693586,39.07334100877393,37.39309751360764,18.629833697880454,[0.69800208 0.18985438 0.6904697 ],[-0.70864717  0.32184216  0.6278828 ],[ 0.10301597  0.9275629  -0.35918627]
