N,MEAN_X,MEAN_Y,MEAN_Z,SIGMA_X,SIGMA_Y,SIGMA_Z,SIGMA_R,LAMBDA_1,LAMBDA_2,LAMBDA_3,EIGEN_1,EIGEN_2,EIGEN_3
5319,-943.7578972566272,-1834.4693320212446,2939.0766773519454,158.8640809183124,297.6314292745266,471.3983717292601,575.0346782637663,42108.689370741,42098.979267817456,5414.221568224548,[-0.87847215 -0.22445484 -0.42178989],[-0.39943972  0.82940583  0.39055587],[-0.26217284 -0.51157209  0.81826609]
