TARGETID,r,type,p_void,p_sheet,p_filament,p_knot,H
39628433273127402,-0.07692307692307693,filament,0.0,0.44,0.56,0.0,0.4947937606110278
39628422539906274,0.23076923076923078,filament,0.0,0.02,0.98,0.0,0.07072027127091034
39628465170814773,-0.2727272727272727,sheet,0.0,0.92,0.08,0.0,0.2010895951011364
39628459894376333,0.25,filament,0.0,0.06,0.93,0.01,0.20367037270049304
39628422539906188,-0.1,sheet,0.0,0.74,0.26,0.0,0.4133731862463089
39628454584387024,0.4666666666666667,filament,0.0,0.1,0.9,0.0,0.2344977967946406
39628438599893652,0.16666666666666666,sheet,0.0,0.61,0.39,0.0,0.4823997742525436
39628417162808969,0.4117647058823529,filament,0.0,0.22,0.78,0.0,0.38008375148098283
39628411752153826,0.0,sheet,0.0,0.59,0.41,0.0,0.488250234378912
39628459894376384,0.0,filament,0.0,0.14,0.86,0.0,0.292119405821428
39628433285710059,-0.1,filament,0.0,0.49,0.51,0.0,0.49985572087640495
39628422531514538,0.17647058823529413,filament,0.0,0.22,0.78,0.0,0.38008375148098283
39628422518936027,-0.05263157894736842,sheet,0.0,0.78,0.22,0.0,0.38008375148098283
39628449257622823,-0.2727272727272727,sheet,0.0,0.93,0.07,0.0,0.18296182545011158
39628454596970926,0.1111111111111111,filament,0.0,0.44,0.56,0.0,0.4947937606110278
39628465149839428,0.5555555555555556,filament,0.0,0.05,0.95,0.0,0.14319847855797813
39628411752153673,-0.1111111111111111,sheet,0.0,0.52,0.48,0.0,0.4994227679976009
39628438599893707,0.45454545454545453,filament,0.0,0.22,0.78,0.0,0.38008375148098283
39628465170814679,0.2727272727272727,filament,0.0,0.03,0.97,0.0,0.0971959289157881
39628411752153908,-0.14285714285714285,sheet,0.0,0.74,0.26,0.0,0.4133731862463089
39628465170814669,0.5714285714285714,filament,0.0,0.06,0.94,0.0,0.16372245957723813
39628422535712941,-0.5,sheet,0.0,0.97,0.03,0.0,0.0971959289157881
39628417162806240,0.6,filament,0.0,0.13,0.87,0.0,0.2787190925139945
39628417162809285,0.1111111111111111,sheet,0.0,0.77,0.23,0.0,0.38900565177326885
39628411752153385,0.2,filament,0.0,0.24,0.76,0.0,0.39752013969226113
39628422531514801,0.2857142857142857,filament,0.0,0.13,0.87,0.0,0.2787190925139945
39628427917002343,0.058823529411764705,filament,0.0,0.14,0.86,0.0,0.292119405821428
39628438604091034,-0.09090909090909091,sheet,0.0,0.81,0.19,0.0,0.3507357299419487
39628449291174466,0.07692307692307693,filament,0.0,0.29,0.71,0.0,0.43436062316970225
39628449257622920,-0.09090909090909091,sheet,0.0,0.81,0.19,0.0,0.3507357299419487
39628422527320624,-0.2222222222222222,sheet,0.0,0.77,0.23,0.0,0.38900565177326885
39628438625062020,0.15789473684210525,filament,0.0,0.21,0.79,0.0,0.37074136996563684
39628422535712869,0.14285714285714285,filament,0.0,0.25,0.75,0.0,0.4056390622295664
39628438591509335,0.5384615384615384,filament,0.0,0.0,0.98,0.02,0.07072027127091034
39628454588581262,0.0,filament,0.0,0.19,0.81,0.0,0.3507357299419487
39628449291174685,-0.5,sheet,0.0,1.0,0.0,0.0,-0.0
39628443935051288,0.38461538461538464,filament,0.0,0.0,0.94,0.06,0.16372245957723813
39628438625061752,-0.058823529411764705,filament,0.0,0.18,0.82,0.0,0.34003852286413994
39628433273130126,-0.3333333333333333,sheet,0.0,0.99,0.01,0.0,0.04039656794795559
39628438599893635,0.16666666666666666,filament,0.0,0.2,0.8,0.0,0.36096404744368116
39628433264738413,-0.09090909090909091,sheet,0.0,0.87,0.13,0.0,0.2787190925139945
39628417137640014,0.23076923076923078,filament,0.0,0.14,0.86,0.0,0.292119405821428
39628465145646288,-0.2,sheet,0.0,0.72,0.28,0.0,0.4277254052800653
39628465175003824,0.14285714285714285,filament,0.0,0.07,0.93,0.0,0.18296182545011158
39628411756350035,-0.09090909090909091,sheet,0.0,0.95,0.05,0.0,0.14319847855797813
39628459894374822,0.4444444444444444,filament,0.0,0.0,1.0,0.0,-0.0
39628411756347738,0.25,filament,0.0,0.47,0.53,0.0,0.4987007942838698
39628449266010055,0.125,sheet,0.0,0.56,0.44,0.0,0.4947937606110278
39628449266010192,0.625,filament,0.0,0.02,0.98,0.0,0.07072027127091034
39628411756350253,-0.07692307692307693,filament,0.0,0.37,0.63,0.0,0.47533604634353294
39628454571803622,0.17647058823529413,filament,0.0,0.32,0.68,0.0,0.45219072886224687
39628411756350551,0.75,filament,0.0,0.04,0.95,0.01,0.16124668093016215
39628411756351768,0.07692307692307693,filament,0.0,0.08,0.92,0.0,0.2010895951011364
39628411752157649,0.3333333333333333,sheet,0.0,0.65,0.35,0.0,0.4670340276877455
39628449266011099,0.07692307692307693,sheet,0.0,0.66,0.34,0.0,0.46240935248651505
39628449266011139,0.2631578947368421,sheet,0.0,0.53,0.47,0.0,0.4987007942838698
39628449266011147,0.3333333333333333,filament,0.0,0.19,0.81,0.0,0.3507357299419487
39628411756349766,0.5555555555555556,filament,0.0,0.03,0.96,0.01,0.13737165703039006
39628449266008621,-0.4,sheet,0.0,0.79,0.21,0.0,0.37074136996563684
39628411756349736,0.23076923076923078,filament,0.0,0.41,0.59,0.0,0.488250234378912
39628433264738547,-0.3333333333333333,sheet,0.02,0.98,0.0,0.0,0.07072027127091034
39628433264738567,0.125,filament,0.0,0.36,0.64,0.0,0.4713415946277461
39628459894375221,0.06666666666666667,filament,0.0,0.46,0.54,0.0,0.49768921941011285
39628433264738883,-0.2857142857142857,filament,0.0,0.34,0.66,0.0,0.46240935248651505
39628465175004082,-0.5,sheet,0.0,0.98,0.02,0.0,0.07072027127091034
39628433264739001,-0.38461538461538464,sheet,0.0,0.86,0.14,0.0,0.292119405821428
39628417137644479,-0.17647058823529413,sheet,0.0,0.85,0.15,0.0,0.3049201523582002
39628417137641825,-0.23809523809523808,sheet,0.0,0.8,0.2,0.0,0.36096404744368116
39628411756348063,0.14285714285714285,sheet,0.0,0.64,0.36,0.0,0.4713415946277461
39628465145646494,-0.15789473684210525,sheet,0.0,0.91,0.09,0.0,0.21823490853205144
39628411756348757,0.5714285714285714,filament,0.0,0.0,0.95,0.05,0.14319847855797813
39628411756348897,0.75,filament,0.0,0.0,0.88,0.12,0.2646804326436822
39628433264739008,0.23076923076923078,filament,0.0,0.08,0.92,0.0,0.2010895951011364
39628465145646455,0.13043478260869565,filament,0.0,0.1,0.9,0.0,0.2344977967946406
39628411756349637,0.2,filament,0.0,0.09,0.91,0.0,0.21823490853205144
39628433264739005,-0.125,sheet,0.0,0.95,0.05,0.0,0.14319847855797813
39628449266011380,0.3333333333333333,filament,0.0,0.0,0.92,0.08,0.2010895951011364
39628422531514480,0.06666666666666667,sheet,0.0,0.79,0.21,0.0,0.37074136996563684
39628417167001276,-0.23076923076923078,sheet,0.0,0.98,0.02,0.0,0.07072027127091034
39628459890181810,0.09090909090909091,sheet,0.0,0.62,0.38,0.0,0.47902101111314976
39628417167001403,-0.2727272727272727,sheet,0.0,0.81,0.19,0.0,0.3507357299419487
39628449261817294,-0.2,sheet,0.0,0.83,0.17,0.0,0.32885238937210975
39628417167001457,0.5714285714285714,filament,0.0,0.0,0.97,0.03,0.0971959289157881
39628470438857832,0.4117647058823529,filament,0.0,0.0,1.0,0.0,-0.0
39628422531518842,0.125,filament,0.0,0.37,0.63,0.0,0.47533604634353294
39628422518936224,-0.25,sheet,0.0,0.95,0.05,0.0,0.14319847855797813
39628459890181463,0.5,filament,0.0,0.03,0.95,0.02,0.1674722434193448
39628438599893780,0.3333333333333333,filament,0.0,0.06,0.94,0.0,0.16372245957723813
39628454588584261,0.5714285714285714,filament,0.0,0.0,0.73,0.27,0.42073231810408784
39628438599893776,0.23076923076923078,filament,0.0,0.36,0.64,0.0,0.4713415946277461
39628422518936208,0.0,sheet,0.0,0.88,0.12,0.0,0.2646804326436822
39628459890181216,0.7333333333333333,filament,0.0,0.04,0.96,0.0,0.12114609454120741
39628417167002727,-0.2727272727272727,sheet,0.0,0.89,0.11,0.0,0.249957979082264
39628438599893715,0.3333333333333333,filament,0.0,0.05,0.95,0.0,0.14319847855797813
39628427908615387,0.42857142857142855,filament,0.0,0.09,0.91,0.0,0.21823490853205144
39628438599893949,0.16666666666666666,sheet,0.0,0.87,0.13,0.0,0.2787190925139945
39628454584387456,0.3333333333333333,sheet,0.0,0.53,0.47,0.0,0.4987007942838698
39628422535711855,0.0,sheet,0.0,0.97,0.03,0.0,0.0971959289157881
39628422523130210,0.5,filament,0.0,0.38,0.62,0.0,0.47902101111314976
39628411752157208,-0.2,sheet,0.0,0.95,0.05,0.0,0.14319847855797813
39628454584386189,0.14285714285714285,filament,0.0,0.08,0.92,0.0,0.2010895951011364
39628417154417766,0.14285714285714285,filament,0.0,0.39,0.61,0.0,0.4823997742525436
39628411752156778,-0.5714285714285714,sheet,0.0,1.0,0.0,0.0,-0.0
39628422535711911,0.1111111111111111,filament,0.0,0.26,0.74,0.0,0.4133731862463089
39628433252157369,0.3333333333333333,filament,0.0,0.17,0.83,0.0,0.32885238937210975
39628417154417747,0.06666666666666667,sheet,0.0,0.69,0.31,0.0,0.4465867291889284
39628417137641521,-0.375,sheet,0.0,0.99,0.01,0.0,0.04039656794795559
39628438629254943,-0.16666666666666666,sheet,0.0,0.93,0.07,0.0,0.18296182545011158
39628454571805400,0.2857142857142857,filament,0.0,0.07,0.93,0.0,0.18296182545011158
39628459890183832,-0.07692307692307693,filament,0.0,0.31,0.69,0.0,0.4465867291889284
39628427908615445,-0.2727272727272727,filament,0.0,0.49,0.51,0.0,0.49985572087640495
39628465175008900,-0.5294117647058824,sheet,0.05,0.95,0.0,0.0,0.14319847855797813
39628465179197553,-0.6363636363636364,sheet,0.0,1.0,0.0,0.0,-0.0
39628465179197880,-0.8333333333333334,sheet,0.0,1.0,0.0,0.0,-0.0
39628438595699297,0.14285714285714285,filament,0.0,0.4,0.6,0.0,0.4854752972273343
39628438625061955,-0.05263157894736842,filament,0.0,0.23,0.77,0.0,0.38900565177326885
39628438599893249,0.4666666666666667,filament,0.0,0.35,0.65,0.0,0.4670340276877455
39628454588580302,0.2857142857142857,filament,0.0,0.26,0.74,0.0,0.4133731862463089
39628454563418377,-0.06666666666666667,sheet,0.0,0.53,0.47,0.0,0.4987007942838698
39628417146032396,0.45454545454545453,filament,0.0,0.13,0.87,0.0,0.2787190925139945
39628417146032223,-0.23076923076923078,sheet,0.0,1.0,0.0,0.0,-0.0
39628417146032173,-0.2857142857142857,filament,0.0,0.16,0.84,0.0,0.3171547773202831
39628449253425540,0.2,filament,0.0,0.06,0.94,0.0,0.16372245957723813
39628417146032172,0.5,filament,0.0,0.0,0.97,0.03,0.0971959289157881
39628465166615089,-0.5238095238095238,sheet,0.0,0.94,0.06,0.0,0.16372245957723813
39628422552488635,-0.42857142857142855,sheet,0.0,0.91,0.09,0.0,0.21823490853205144
39628449266013402,-0.29411764705882354,sheet,0.0,0.65,0.35,0.0,0.4670340276877455
39628417146032156,0.2,sheet,0.0,0.65,0.35,0.0,0.4670340276877455
39628454588581095,0.23076923076923078,filament,0.0,0.02,0.85,0.13,0.3474083653496681
39628438599893194,0.8,filament,0.0,0.11,0.89,0.0,0.249957979082264
39628438599893272,0.1111111111111111,sheet,0.0,0.63,0.37,0.0,0.47533604634353294
39628422544099742,-0.14285714285714285,filament,0.0,0.26,0.74,0.0,0.4133731862463089
39628417146032523,-0.07692307692307693,sheet,0.0,0.9,0.1,0.0,0.2344977967946406
39628454588585093,0.7333333333333333,filament,0.0,0.0,0.93,0.07,0.18296182545011158
39628454571807305,0.07692307692307693,sheet,0.0,0.7,0.3,0.0,0.44064544961534635
39628449249232961,-0.6521739130434783,sheet,0.0,0.99,0.01,0.0,0.04039656794795559
39628427912810233,-0.6,sheet,0.0,1.0,0.0,0.0,-0.0
39628449249233257,0.38461538461538464,filament,0.0,0.29,0.71,0.0,0.43436062316970225
39628427912810601,0.3,filament,0.0,0.13,0.87,0.0,0.2787190925139945
39628427912810743,-0.36363636363636365,sheet,0.0,0.98,0.02,0.0,0.07072027127091034
39628449266013158,0.4117647058823529,filament,0.0,0.06,0.94,0.0,0.16372245957723813
39628417146032721,0.25,filament,0.0,0.31,0.69,0.0,0.4465867291889284
39628454588581120,-0.25,sheet,0.0,0.96,0.04,0.0,0.12114609454120741
39628422552489223,0.5,filament,0.0,0.02,0.94,0.04,0.1912713345988728
39628465162424996,0.2727272727272727,filament,0.0,0.1,0.9,0.0,0.2344977967946406
39628465162425039,0.6,filament,0.0,0.07,0.93,0.0,0.18296182545011158
39628427912810939,0.6,filament,0.0,0.01,0.99,0.0,0.04039656794795559
39628454571807051,-0.4,sheet,0.0,0.74,0.26,0.0,0.4133731862463089
39628417150223332,0.14285714285714285,filament,0.0,0.26,0.74,0.0,0.4133731862463089
39628454592774243,0.058823529411764705,filament,0.0,0.15,0.85,0.0,0.3049201523582002
39628449257619760,0.15789473684210525,sheet,0.0,0.57,0.43,0.0,0.4929075185894599
39628427887642683,0.5,filament,0.0,0.44,0.56,0.0,0.4947937606110278
39628417146030205,0.0,filament,0.0,0.35,0.65,0.0,0.4670340276877455
39628427887643356,0.15789473684210525,sheet,0.0,0.57,0.43,0.0,0.4929075185894599
39628417146030474,0.6363636363636364,filament,0.0,0.0,0.91,0.09,0.21823490853205144
39628422552487557,0.0,sheet,0.0,0.94,0.06,0.0,0.16372245957723813
39628422552487405,-0.4,sheet,0.0,0.76,0.24,0.0,0.39752013969226113
39628427887644072,0.2,filament,0.0,0.18,0.82,0.0,0.34003852286413994
39628427912811633,0.2631578947368421,filament,0.0,0.15,0.85,0.0,0.3049201523582002
39628449253428079,-0.25,sheet,0.0,0.9,0.1,0.0,0.2344977967946406
39628449270202678,0.25,filament,0.0,0.4,0.6,0.0,0.4854752972273343
39628427887642344,0.06666666666666667,sheet,0.0,0.74,0.26,0.0,0.4133731862463089
39628454571807123,-0.4,sheet,0.0,0.8,0.2,0.0,0.36096404744368116
39628454592774265,-0.2,sheet,0.0,0.65,0.35,0.0,0.4670340276877455
39628417146032114,0.0,sheet,0.0,0.55,0.45,0.0,0.49638722699390414
39628417146032094,-0.09090909090909091,filament,0.0,0.26,0.74,0.0,0.4133731862463089
39628422548292921,0.14285714285714285,filament,0.0,0.44,0.56,0.0,0.4947937606110278
39628449253430067,0.2727272727272727,filament,0.0,0.07,0.92,0.01,0.22283217282912027
39628427887642297,0.2,filament,0.0,0.41,0.59,0.0,0.488250234378912
39628465166617597,0.3684210526315789,filament,0.0,0.14,0.86,0.0,0.292119405821428
39628427896030419,0.0,filament,0.0,0.33,0.67,0.0,0.4574631863898637
39628417146030128,0.4666666666666667,filament,0.0,0.0,0.97,0.03,0.0971959289157881
39628417146028126,0.0,sheet,0.0,0.95,0.05,0.0,0.14319847855797813
39628465162422490,0.07692307692307693,sheet,0.0,0.81,0.19,0.0,0.3507357299419487
39628454588584939,0.6923076923076923,filament,0.0,0.0,1.0,0.0,-0.0
39628422552490300,0.2,filament,0.0,0.46,0.54,0.0,0.49768921941011285
39628433285710529,0.2,filament,0.0,0.18,0.82,0.0,0.34003852286413994
39628443972796736,-0.2857142857142857,sheet,0.0,0.83,0.17,0.0,0.32885238937210975
39628459877600395,0.2,filament,0.0,0.1,0.9,0.0,0.2344977967946406
39628459865016714,0.42857142857142855,filament,0.0,0.03,0.97,0.0,0.0971959289157881
39628433285710899,0.5,filament,0.0,0.01,0.97,0.02,0.11097036642660543
39628454588584950,0.14285714285714285,filament,0.0,0.37,0.63,0.0,0.47533604634353294
39628454588580152,0.058823529411764705,sheet,0.0,0.54,0.46,0.0,0.49768921941011285
39628454592775853,0.15789473684210525,filament,0.0,0.27,0.73,0.0,0.42073231810408784
39628433285711042,0.14285714285714285,sheet,0.0,0.65,0.35,0.0,0.4670340276877455
39628422552489983,0.2857142857142857,filament,0.0,0.14,0.86,0.0,0.292119405821428
39628443943439726,0.0,filament,0.0,0.11,0.88,0.01,0.28950944366190023
39628427912809413,0.6,filament,0.0,0.23,0.77,0.0,0.38900565177326885
39628438625058943,0.16666666666666666,sheet,0.0,0.67,0.33,0.0,0.4574631863898637
39628433256351043,0.0,filament,0.0,0.37,0.63,0.0,0.47533604634353294
39628433256350948,0.0,filament,0.0,0.31,0.69,0.0,0.4465867291889284
39628433256350746,0.38461538461538464,filament,0.0,0.13,0.87,0.0,0.2787190925139945
39628427887642168,-0.09090909090909091,sheet,0.0,0.58,0.42,0.0,0.49072694751682683
39628454567609589,0.3333333333333333,filament,0.0,0.0,0.97,0.03,0.0971959289157881
39628433243771287,0.38461538461538464,filament,0.0,0.03,0.97,0.0,0.0971959289157881
39628465162422399,0.0,filament,0.0,0.3,0.7,0.0,0.44064544961534635
39628427908616786,-0.45454545454545453,sheet,0.0,0.75,0.25,0.0,0.4056390622295664
39628438633448475,0.058823529411764705,filament,0.0,0.09,0.91,0.0,0.21823490853205144
39628454559226349,0.0,sheet,0.0,0.66,0.34,0.0,0.46240935248651505
39628438604087338,-0.09090909090909091,sheet,0.0,0.63,0.37,0.0,0.47533604634353294
39628433256350506,-0.4,sheet,0.0,0.66,0.34,0.0,0.46240935248651505
39628438595701607,0.5,filament,0.0,0.08,0.92,0.0,0.2010895951011364
39628417150223606,0.3333333333333333,filament,0.0,0.35,0.65,0.0,0.4670340276877455
39628438625060826,-0.3333333333333333,sheet,0.0,1.0,0.0,0.0,-0.0
39628422535709463,0.38461538461538464,filament,0.0,0.02,0.98,0.0,0.07072027127091034
39628433243771875,-0.6,sheet,0.06,0.94,0.0,0.0,0.16372245957723813
39628454592777801,-0.14285714285714285,sheet,0.0,0.54,0.46,0.0,0.49768921941011285
39628459885989561,0.23076923076923078,filament,0.0,0.36,0.64,0.0,0.4713415946277461
39628427887641988,0.4444444444444444,filament,0.0,0.11,0.89,0.0,0.249957979082264
39628433243771776,0.625,filament,0.0,0.08,0.92,0.0,0.2010895951011364
39628422535709501,0.0,sheet,0.0,0.66,0.34,0.0,0.46240935248651505
39628433256350410,-0.21739130434782608,sheet,0.0,0.56,0.44,0.0,0.4947937606110278
39628465149842958,0.0,sheet,0.0,0.78,0.22,0.0,0.38008375148098283
39628438595699870,-0.058823529411764705,sheet,0.0,0.99,0.01,0.0,0.04039656794795559
39628438595699909,-0.2,sheet,0.0,0.98,0.02,0.0,0.07072027127091034
39628433256350498,0.2727272727272727,sheet,0.0,0.61,0.39,0.0,0.4823997742525436
39628433243771679,-0.15789473684210525,filament,0.0,0.37,0.63,0.0,0.47533604634353294
39628459890183563,0.125,filament,0.0,0.22,0.78,0.0,0.38008375148098283
39628427912809590,-0.043478260869565216,filament,0.0,0.23,0.77,0.0,0.38900565177326885
39628417146029944,0.5,filament,0.0,0.02,0.96,0.02,0.14114609454120738
39628433256351573,-0.15789473684210525,filament,0.0,0.15,0.85,0.0,0.3049201523582002
39628465170813954,-0.25,filament,0.0,0.49,0.51,0.0,0.49985572087640495
39628438595702702,-0.1111111111111111,sheet,0.0,0.63,0.37,0.0,0.47533604634353294
39628427887643674,0.8,filament,0.0,0.12,0.88,0.0,0.2646804326436822
39628427908616341,0.38461538461538464,filament,0.0,0.28,0.72,0.0,0.4277254052800653
39628427908616164,0.2631578947368421,filament,0.0,0.04,0.95,0.01,0.16124668093016215
39628427912811653,-0.14285714285714285,filament,0.0,0.39,0.61,0.0,0.4823997742525436
39628411752153864,-0.5714285714285714,sheet,0.0,0.97,0.03,0.0,0.0971959289157881
39628438633449648,0.6,filament,0.0,0.07,0.93,0.0,0.18296182545011158
39628465170814491,-0.2,sheet,0.0,0.75,0.25,0.0,0.4056390622295664
39628459894374604,-0.3333333333333333,sheet,0.0,0.68,0.32,0.0,0.45219072886224687
39628411752153965,0.0,sheet,0.0,0.82,0.18,0.0,0.34003852286413994
39628465166616489,0.0,filament,0.0,0.03,0.95,0.02,0.1674722434193448
39628422531519143,0.5,filament,0.0,0.01,0.96,0.03,0.13737165703039006
39628465149838208,-0.3333333333333333,sheet,0.0,0.99,0.01,0.0,0.04039656794795559
39628411752154110,0.5294117647058824,filament,0.0,0.06,0.94,0.0,0.16372245957723813
39628433256353391,-0.42857142857142855,sheet,0.0,0.89,0.11,0.0,0.249957979082264
39628422531518974,0.16666666666666666,filament,0.0,0.06,0.94,0.0,0.16372245957723813
39628438633449723,0.09090909090909091,sheet,0.0,0.56,0.44,0.0,0.4947937606110278
39628465170811050,-0.17647058823529413,filament,0.0,0.49,0.51,0.0,0.49985572087640495
39628422531518907,0.7142857142857143,filament,0.0,0.0,0.99,0.01,0.04039656794795559
39628459890185723,-0.06666666666666667,filament,0.0,0.18,0.82,0.0,0.34003852286413994
39628465170814306,0.14285714285714285,filament,0.0,0.29,0.71,0.0,0.43436062316970225
39628443943437866,-0.14285714285714285,sheet,0.0,0.79,0.21,0.0,0.37074136996563684
39628433256353033,0.14285714285714285,sheet,0.0,0.87,0.13,0.0,0.2787190925139945
39628417150223543,0.4666666666666667,filament,0.0,0.01,0.99,0.0,0.04039656794795559
39628465149839454,0.29411764705882354,filament,0.0,0.2,0.8,0.0,0.36096404744368116
39628454571805645,-0.23076923076923078,sheet,0.0,0.81,0.19,0.0,0.3507357299419487
39628454567608629,-0.45454545454545453,sheet,0.0,0.93,0.07,0.0,0.18296182545011158
39628411752153692,0.0,filament,0.0,0.44,0.56,0.0,0.4947937606110278
39628427887642372,0.3,sheet,0.0,0.62,0.38,0.0,0.47902101111314976
39628454563418547,0.6363636363636364,filament,0.0,0.0,0.98,0.02,0.07072027127091034
39628433256351903,0.0,filament,0.0,0.21,0.79,0.0,0.37074136996563684
